,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,"('得票数', '得票数_NHKから国民を守る党')","('得票数', '得票数_かがやけ十勝')","('得票数', '得票数_みんなの党')","('得票数', '得票数_保守党北海道')","('得票数', '得票数_公明党')","('得票数', '得票数_国民民主党')","('得票数', '得票数_地域政党かがやけ十勝')","('得票数', '得票数_大日本愛国党札幌支部')","('得票数', '得票数_市民ネットワーク北海道')","('得票数', '得票数_幸福実現党')","('得票数', '得票数_憲法の風')","('得票数', '得票数_改革札幌')","('得票数', '得票数_政治団体北守会')","('得票数', '得票数_新党大地')","('得票数', '得票数_新社会党')","('得票数', '得票数_新自由クラブ')","('得票数', '得票数_新進')","('得票数', '得票数_日本共産党')","('得票数', '得票数_日本社会党')","('得票数', '得票数_日本維新の会')","('得票数', '得票数_民主党')","('得票数', '得票数_民社')","('得票数', '得票数_無所属')","('得票数', '得票数_生長の家政治連合')","('得票数', '得票数_社会民主党')","('得票数', '得票数_立憲民主党')","('得票数', '得票数_維新の党')","('得票数', '得票数_自由党')","('得票数', '得票数_自由民主党')","('得票数', '得票数_道民党')","('得票数', '得票数_sum_v')","('得票率', '得票率_NHKから国民を守る党')","('得票率', '得票率_かがやけ十勝')","('得票率', '得票率_みんなの党')","('得票率', '得票率_保守党北海道')","('得票率', '得票率_公明党')","('得票率', '得票率_国民民主党')","('得票率', '得票率_地域政党かがやけ十勝')","('得票率', '得票率_大日本愛国党札幌支部')","('得票率', '得票率_市民ネットワーク北海道')","('得票率', '得票率_幸福実現党')","('得票率', '得票率_憲法の風')","('得票率', '得票率_改革札幌')","('得票率', '得票率_政治団体北守会')","('得票率', '得票率_新党大地')","('得票率', '得票率_新社会党')","('得票率', '得票率_新自由クラブ')","('得票率', '得票率_新進')","('得票率', '得票率_日本共産党')","('得票率', '得票率_日本社会党')","('得票率', '得票率_日本維新の会')","('得票率', '得票率_民主党')","('得票率', '得票率_民社')","('得票率', '得票率_無所属')","('得票率', '得票率_生長の家政治連合')","('得票率', '得票率_社会民主党')","('得票率', '得票率_立憲民主党')","('得票率', '得票率_維新の党')","('得票率', '得票率_自由党')","('得票率', '得票率_自由民主党')","('得票率', '得票率_道民党')","('得票率', '得票率_sum_v')","('一人あたり得票率', '一人あたり得票率_NHKから国民を守る党')","('一人あたり得票率', '一人あたり得票率_かがやけ十勝')","('一人あたり得票率', '一人あたり得票率_みんなの党')","('一人あたり得票率', '一人あたり得票率_保守党北海道')","('一人あたり得票率', '一人あたり得票率_公明党')","('一人あたり得票率', '一人あたり得票率_国民民主党')","('一人あたり得票率', '一人あたり得票率_地域政党かがやけ十勝')","('一人あたり得票率', '一人あたり得票率_大日本愛国党札幌支部')","('一人あたり得票率', '一人あたり得票率_市民ネットワーク北海道')","('一人あたり得票率', '一人あたり得票率_幸福実現党')","('一人あたり得票率', '一人あたり得票率_憲法の風')","('一人あたり得票率', '一人あたり得票率_改革札幌')","('一人あたり得票率', '一人あたり得票率_政治団体北守会')","('一人あたり得票率', '一人あたり得票率_新党大地')","('一人あたり得票率', '一人あたり得票率_新社会党')","('一人あたり得票率', '一人あたり得票率_新自由クラブ')","('一人あたり得票率', '一人あたり得票率_新進')","('一人あたり得票率', '一人あたり得票率_日本共産党')","('一人あたり得票率', '一人あたり得票率_日本社会党')","('一人あたり得票率', '一人あたり得票率_日本維新の会')","('一人あたり得票率', '一人あたり得票率_民主党')","('一人あたり得票率', '一人あたり得票率_民社')","('一人あたり得票率', '一人あたり得票率_無所属')","('一人あたり得票率', '一人あたり得票率_生長の家政治連合')","('一人あたり得票率', '一人あたり得票率_社会民主党')","('一人あたり得票率', '一人あたり得票率_立憲民主党')","('一人あたり得票率', '一人あたり得票率_維新の党')","('一人あたり得票率', '一人あたり得票率_自由党')","('一人あたり得票率', '一人あたり得票率_自由民主党')","('一人あたり得票率', '一人あたり得票率_道民党')","('立候補者数', '立候補者数_NHKから国民を守る党')","('立候補者数', '立候補者数_かがやけ十勝')","('立候補者数', '立候補者数_みんなの党')","('立候補者数', '立候補者数_保守党北海道')","('立候補者数', '立候補者数_公明党')","('立候補者数', '立候補者数_国民民主党')","('立候補者数', '立候補者数_地域政党かがやけ十勝')","('立候補者数', '立候補者数_大日本愛国党札幌支部')","('立候補者数', '立候補者数_市民ネットワーク北海道')","('立候補者数', '立候補者数_幸福実現党')","('立候補者数', '立候補者数_憲法の風')","('立候補者数', '立候補者数_改革札幌')","('立候補者数', '立候補者数_政治団体北守会')","('立候補者数', '立候補者数_新党大地')","('立候補者数', '立候補者数_新社会党')","('立候補者数', '立候補者数_新自由クラブ')","('立候補者数', '立候補者数_新進')","('立候補者数', '立候補者数_日本共産党')","('立候補者数', '立候補者数_日本社会党')","('立候補者数', '立候補者数_日本維新の会')","('立候補者数', '立候補者数_民主党')","('立候補者数', '立候補者数_民社')","('立候補者数', '立候補者数_無所属')","('立候補者数', '立候補者数_生長の家政治連合')","('立候補者数', '立候補者数_社会民主党')","('立候補者数', '立候補者数_立憲民主党')","('立候補者数', '立候補者数_維新の党')","('立候補者数', '立候補者数_自由党')","('立候補者数', '立候補者数_自由民主党')","('立候補者数', '立候補者数_道民党')","('当選者数', '当選者数_NHKから国民を守る党')","('当選者数', '当選者数_かがやけ十勝')","('当選者数', '当選者数_みんなの党')","('当選者数', '当選者数_保守党北海道')","('当選者数', '当選者数_公明党')","('当選者数', '当選者数_国民民主党')","('当選者数', '当選者数_地域政党かがやけ十勝')","('当選者数', '当選者数_大日本愛国党札幌支部')","('当選者数', '当選者数_市民ネットワーク北海道')","('当選者数', '当選者数_幸福実現党')","('当選者数', '当選者数_憲法の風')","('当選者数', '当選者数_改革札幌')","('当選者数', '当選者数_政治団体北守会')","('当選者数', '当選者数_新党大地')","('当選者数', '当選者数_新社会党')","('当選者数', '当選者数_新自由クラブ')","('当選者数', '当選者数_新進')","('当選者数', '当選者数_日本共産党')","('当選者数', '当選者数_日本社会党')","('当選者数', '当選者数_日本維新の会')","('当選者数', '当選者数_民主党')","('当選者数', '当選者数_民社')","('当選者数', '当選者数_無所属')","('当選者数', '当選者数_生長の家政治連合')","('当選者数', '当選者数_社会民主党')","('当選者数', '当選者数_立憲民主党')","('当選者数', '当選者数_維新の党')","('当選者数', '当選者数_自由党')","('当選者数', '当選者数_自由民主党')","('当選者数', '当選者数_道民党')"
ニセコ町議会議員選挙（2019年04月21日投票）,ニセコ町議会議員選挙,北海道,ニセコ町,20190421.0,2019.0,4.0,21.0,20190416.0,74.42,10.0,11.0,1.1,3870.0,,,,任期満了,79.72,,,,ニセコ町議会議員選挙（2019年04月21日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.09090909090909091,0.1,,,,,,,,,,,,,2865.0,2.0,61.90909090909091,8.360671411213396,49.0,53.0,62.0,70.5,73.0,63.2,7.652450587883597,53.0,55.0,63.5,70.75,73.0,,,,,,,,,,,,,,,,,,183.0,,,,,2682.0,,,,,,,,2865.0,,,,,,,,,,,,,,,,,,0.06387434554973823,,,,,0.9361256544502617,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.06387434554973823,,,,,0.09361256544502618,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,9.0,,,,,,,
七飯町議会議員補欠選挙（2006年03月26日投票）,七飯町議会議員補欠選挙,北海道,七飯町,20060326.0,2006.0,3.0,26.0,20060321.0,66.89,1.0,2.0,2.0,23338.0,,,,その他,,,,,七飯町議会議員補欠選挙（2006年03月26日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,14372.0,1.0,70.0,12.0,58.0,64.0,70.0,76.0,82.0,58.0,0.0,58.0,58.0,58.0,58.0,58.0,,,,,,,,,,,,,,,,,,,,,,,14372.0,,,,,,,,14372.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
七飯町議会議員補欠選挙（2014年04月13日投票）,七飯町議会議員補欠選挙,北海道,七飯町,20140413.0,2014.0,4.0,13.0,20140408.0,60.75,1.0,4.0,4.0,,,,,その他,66.89,,,,七飯町議会議員補欠選挙（2014年04月13日投票）,1.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.25,,13485.0,1.0,48.25,11.519006033508273,33.0,40.5,48.0,55.75,64.0,43.0,0.0,43.0,43.0,43.0,43.0,43.0,,,,,,,,,,,,,,,,,,,,,,,13485.0,,,,,,,,13485.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
七飯町議会議員補欠選挙（2018年04月08日投票）,七飯町議会議員補欠選挙,北海道,七飯町,20180408.0,2018.0,4.0,8.0,20180403.0,56.2,1.0,2.0,2.0,,,,,その他/田村敏郎氏の町長選挙出馬による,60.75,,,,七飯町議会議員補欠選挙（2018年04月08日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,12219.0,1.0,60.0,11.0,49.0,54.5,60.0,65.5,71.0,49.0,0.0,49.0,49.0,49.0,49.0,49.0,,,,,,,,,,,,,,,,,,,,,,,12219.0,,,,,,,,12219.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
七飯町議会議員選挙（2003年04月27日投票）,七飯町議会議員選挙,北海道,七飯町,20030427.0,2003.0,4.0,27.0,20030422.0,71.44,24.0,26.0,1.0833333333333333,22997.0,,,,任期満了,,,,,七飯町議会議員選挙（2003年04月27日投票）,1.0,26.0,24.0,1.0833333333333333,0.0,0.0,0.0,0.19230769230769232,0.20833333333333334,0.7692307692307693,0.15384615384615385,0.07692307692307693,0.8333333333333334,0.125,0.041666666666666664,0.8045194550141156,0.1521517122867313,0.04332883269915306,0.04022597275070578,0.038037928071682825,0.02166441634957653,16294.0,3.0,,,,,,,,,,,,,,,,,,,1556.0,,,,,,,,,,,,,664.0,,,,,14074.0,,,,,,,,16294.0,,,,,0.09549527433411072,,,,,,,,,,,,,0.04075119675954339,,,,,0.8637535289063459,,,,,,,,1.0,,,,,0.04774763716705536,,,,,,,,,,,,,0.04075119675954339,,,,,0.03755450125679765,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,23.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,21.0,,,,,,,
七飯町議会議員選挙（2007年04月22日投票）,七飯町議会議員選挙,北海道,七飯町,20070422.0,2007.0,4.0,22.0,20070417.0,71.19,18.0,23.0,1.2777777777777777,23328.0,,,331.0,任期満了,71.44,,,,七飯町議会議員選挙（2007年04月22日投票）,1.0,23.0,18.0,1.2777777777777777,0.0,0.0,0.0,0.17391304347826086,0.16666666666666666,0.782608695652174,0.21739130434782608,0.0,0.7777777777777778,0.2222222222222222,0.0,0.7351956667275272,0.26480433327247277,,0.040844203707084845,0.05296086665449455,,16431.0,3.0,60.56521739130435,7.85092676310877,42.0,54.5,63.0,65.0,75.0,60.77777777777778,7.083278866892989,42.0,56.0,63.0,65.0,70.0,,,,,1613.0,,,,,,,,,,,,,726.0,,,,,14092.0,,,,,,,,16431.0,,,,,0.09816809689002495,,,,,,,,,,,,,0.044184772685776884,,,,,0.8576471304241982,,,,,,,,1.0,,,,,0.049084048445012476,,,,,,,,,,,,,0.044184772685776884,,,,,0.042882356521209905,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,20.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,15.0,,,,,,,
七飯町議会議員選挙（2011年04月24日投票）,七飯町議会議員選挙,北海道,七飯町,20110424.0,2011.0,4.0,24.0,20110419.0,62.6,18.0,19.0,1.0555555555555556,23441.0,,,113.0,任期満了,71.19,,,,七飯町議会議員選挙（2011年04月24日投票）,1.0,19.0,18.0,1.0555555555555556,0.0,0.0,0.0,0.05263157894736842,0.05555555555555555,0.7368421052631579,0.15789473684210525,0.10526315789473684,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.8019563270648206,0.12543914031824757,0.07260453261693187,0.057282594790344324,0.04181304677274919,0.03630226630846593,14517.0,4.0,,,,,,,,,,,,,,,,,395.0,,1765.0,,,,,,,,,,,,,705.0,,,,,11652.0,,,,,,,,14517.0,,,0.027209478542398566,,0.12158159399324929,,,,,,,,,,,,,0.04856375284149618,,,,,0.802645174622856,,,,,,,,1.0,,,0.027209478542398566,,0.060790796996624645,,,,,,,,,,,,,0.04856375284149618,,,,,0.0535096783081904,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,15.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,1.0,,,,,14.0,,,,,,,
七飯町議会議員選挙（2015年04月26日投票）,七飯町議会議員選挙,北海道,七飯町,20150426.0,2015.0,4.0,26.0,20150421.0,63.41,18.0,23.0,1.2777777777777777,,,,,任期満了,62.6,,,,七飯町議会議員選挙（2015年04月26日投票）,1.0,23.0,18.0,1.2777777777777777,0.0,0.0,0.0,0.043478260869565216,0.05555555555555555,0.7391304347826086,0.2608695652173913,0.0,0.8333333333333334,0.16666666666666666,0.0,0.7764205695775408,0.22357943042245917,,0.04567179821044358,0.037263238403743196,,14818.0,3.0,,,,,,,,,,,,,,,,,,,1437.0,,,,,,,,,,,,,687.0,,,,,12694.0,,,,,,,,14818.0,,,,,0.09697665002024565,,,,,,,,,,,,,0.046362532055608044,,,,,0.8566608179241463,,,,,,,,1.0,,,,,0.048488325010122825,,,,,,,,,,,,,0.046362532055608044,,,,,0.04283304089620731,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,20.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,15.0,,,,,,,
七飯町議会議員選挙（2019年04月21日投票）,七飯町議会議員選挙,北海道,七飯町,20190421.0,2019.0,4.0,21.0,20190416.0,57.76,18.0,20.0,1.1111111111111112,23636.0,,,,任期満了,63.41,,,,七飯町議会議員選挙（2019年04月21日投票）,1.0,20.0,18.0,1.1111111111111112,0.0,0.0,0.0,0.1,0.1111111111111111,0.8,0.15,0.05,0.8333333333333334,0.1111111111111111,0.05555555555555555,0.8612404819989651,0.07547867228505951,0.06328084571597546,0.05382753012493532,0.02515955742835317,0.06328084571597546,13527.0,3.0,61.9,11.878131166138889,36.0,53.0,64.5,71.5,77.0,62.5,11.086778913041726,36.0,55.0,64.5,70.0,77.0,,,,,1436.0,,,,,,,,,,,,,629.0,,,,,11462.0,,,,,,,,13527.0,,,,,0.10615805426184667,,,,,,,,,,,,,0.04649959340578103,,,,,0.8473423523323723,,,,,,,,1.0,,,,,0.053079027130923336,,,,,,,,,,,,,0.04649959340578103,,,,,0.049843667784257195,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,17.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,15.0,,,,,,,
三笠市議会議員選挙（1999年04月25日投票）,三笠市議会議員選挙,北海道,三笠市,19990425.0,1999.0,4.0,25.0,19990418.0,87.19,18.0,21.0,1.1666666666666667,12233.0,,,,任期満了,,,,,三笠市議会議員選挙（1999年04月25日投票）,1.0,21.0,18.0,1.1666666666666667,0.0,0.0,0.0,0.14285714285714285,0.1111111111111111,0.8095238095238095,0.19047619047619047,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8485020857034509,0.1514979142965491,,0.04991188739432064,0.037874478574137276,,10548.0,3.0,58.476190476190474,11.185105093995265,30.0,55.0,58.0,65.0,82.0,57.77777777777778,10.421961617210902,30.0,55.25,59.5,64.75,72.0,,,,,1260.48,,,,,,,,,,,,,536.0,,,,,8751.52,,,,,,,,10548.0,,,,,0.11949943117178612,,,,,,,,,,,,,0.05081532043989382,,,,,0.8296852483883201,,,,,,,,1.0,,,,,0.05974971558589306,,,,,,,,,,,,,0.05081532043989382,,,,,0.04609362491046223,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,18.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,15.0,,,,,,,
三笠市議会議員選挙（2003年04月27日投票）,三笠市議会議員選挙,北海道,三笠市,20030427.0,2003.0,4.0,27.0,20030420.0,81.77,16.0,17.0,1.0625,11216.0,,,-1017.0,任期満了,87.19,,,,三笠市議会議員選挙（2003年04月27日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.11764705882352941,0.0625,0.5882352941176471,0.29411764705882354,0.11764705882352941,0.625,0.25,0.125,0.5677619205664344,0.24759376037172254,0.18464431906184312,0.056776192056643436,0.04951875207434451,0.09232215953092156,9039.0,3.0,59.705882352941174,8.364945806106597,46.0,52.0,61.0,67.0,76.0,60.1875,8.390610451570256,46.0,52.75,61.5,67.25,76.0,,,,,1063.0,,,,,,,,,,,,,452.0,,,,,7524.0,,,,,,,,9039.0,,,,,0.11760150459121584,,,,,,,,,,,,,0.05000553158535236,,,,,0.8323929638234318,,,,,,,,1.0,,,,,0.05880075229560792,,,,,,,,,,,,,0.05000553158535236,,,,,0.05945664027310227,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,14.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,13.0,,,,,,,
三笠市議会議員選挙（2007年04月22日投票）,三笠市議会議員選挙,北海道,三笠市,20070422.0,2007.0,4.0,22.0,20070415.0,76.11,12.0,15.0,1.25,10218.0,,,-998.0,任期満了,81.77,,,,三笠市議会議員選挙（2007年04月22日投票）,1.0,15.0,12.0,1.25,0.0,0.0,0.0,0.2,0.08333333333333333,0.7333333333333333,0.2,0.06666666666666667,0.75,0.16666666666666666,0.08333333333333333,0.7302144249512671,0.1788174139051332,0.09096816114359974,0.06638312954102428,0.0596058046350444,0.09096816114359974,7695.0,3.0,59.4,8.301003955345804,42.0,53.0,58.0,65.5,72.0,58.333333333333336,8.349983366583565,42.0,53.0,57.0,65.25,71.0,,,,,1024.57,,,,,,,,,,,,,478.0,,,,,6192.43,,,,,,,,7695.0,,,,,0.13314749837556855,,,,,,,,,,,,,0.06211825860948668,,,,,0.8047342430149448,,,,,,,,1.0,,,,,0.06657374918778428,,,,,,,,,,,,,0.06211825860948668,,,,,0.06706118691791206,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,12.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,9.0,,,,,,,
三笠市議会議員選挙（2011年04月24日投票）,三笠市議会議員選挙,北海道,三笠市,20110424.0,2011.0,4.0,24.0,20110417.0,71.11,10.0,11.0,1.1,9105.0,,,-1113.0,任期満了,76.11,,,,三笠市議会議員選挙（2011年04月24日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.2727272727272727,0.0,0.8,0.2,0.0,0.7089084065244667,0.29109159347553326,,0.08861355081555834,0.09703053115851108,,6376.0,3.0,,,,,,,,,,,,,,,,,,,701.0,,,,,,,,,,,,,385.0,,,,,5290.0,,,,,,,,6376.0,,,,,0.1099435382685069,,,,,,,,,,,,,0.06038268506900878,,,,,0.8296737766624843,,,,,,,,1.0,,,,,0.1099435382685069,,,,,,,,,,,,,0.06038268506900878,,,,,0.09218597518472048,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,9.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.0,,,,,9.0,,,,,,,
三笠市議会議員選挙（2015年04月26日投票）,三笠市議会議員選挙,北海道,三笠市,20150426.0,2015.0,4.0,26.0,20150419.0,無投票,10.0,10.0,1.0,,,,,任期満了,71.11,,,,三笠市議会議員選挙（2015年04月26日投票）,1.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7,0.3,0.0,0.7,0.3,0.0,,,,,,,0.0,3.0,55.0,9.412757300600074,33.0,50.25,57.0,62.5,66.0,55.0,9.412757300600074,33.0,50.25,57.0,62.5,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,8.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,8.0,,,,,,,
三笠市議会議員選挙（2019年04月21日投票）,三笠市議会議員選挙,北海道,三笠市,20190421.0,2019.0,4.0,21.0,20190414.0,62.56,10.0,11.0,1.1,7418.0,,,,任期満了,,,,,三笠市議会議員選挙（2019年04月21日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.2727272727272727,0.0,0.8,0.2,0.0,0.7602441150828247,0.23975588491717523,,0.0950305143853531,0.07991862830572508,,4588.0,4.0,58.63636363636363,8.906307542948804,37.0,54.5,60.0,64.5,70.0,58.7,9.338629449764028,37.0,54.25,60.5,65.75,70.0,,,,,682.0,,,,,,,,,,,,,281.0,,,,,3434.0,,191.0,,,,,,4588.0,,,,,0.14864864864864866,,,,,,,,,,,,,0.061246730601569314,,,,,0.7484742807323452,,0.04163034001743679,,,,,,1.0,,,,,0.14864864864864866,,,,,,,,,,,,,0.061246730601569314,,,,,0.09355928509154315,,0.04163034001743679,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,8.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,8.0,,0.0,,,,,
上ノ国町議会議員補欠選挙（2006年05月21日投票）,上ノ国町議会議員補欠選挙,北海道,上ノ国町,20060521.0,2006.0,5.0,21.0,20060516.0,61.5,1.0,2.0,2.0,5486.0,,,,その他,,,,,上ノ国町議会議員補欠選挙（2006年05月21日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,1.0,,,0.5,3300.0,1.0,65.0,2.0,63.0,64.0,65.0,66.0,67.0,67.0,0.0,67.0,67.0,67.0,67.0,67.0,,,,,,,,,,,,,,,,,,,,,,,3300.0,,,,,,,,3300.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
上ノ国町議会議員選挙（1999年04月25日投票）,上ノ国町議会議員選挙,北海道,上ノ国町,19990425.0,1999.0,4.0,25.0,19990420.0,91.55,16.0,22.0,1.375,5915.0,,,,任期満了,,,,,上ノ国町議会議員選挙（1999年04月25日投票）,1.0,22.0,16.0,1.375,0.0,0.0,0.0,0.09090909090909091,0.0625,0.7272727272727273,0.2727272727272727,0.0,0.875,0.125,0.0,0.796403785488959,0.203596214511041,,0.049775236593059935,0.033932702418506835,,5389.0,1.0,59.22727272727273,5.550854301012987,50.0,54.25,60.0,62.5,71.0,58.75,5.448623679425842,50.0,54.75,59.0,61.0,71.0,,,,,,,,,,,,,,,,,,,,,,,5389.0,,,,,,,,5389.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,
上ノ国町議会議員選挙（2003年04月27日投票）,上ノ国町議会議員選挙,北海道,上ノ国町,20030427.0,2003.0,4.0,27.0,20030422.0,90.7,14.0,17.0,1.2142857142857142,5774.0,,,-141.0,任期満了,91.55,,,,上ノ国町議会議員選挙（2003年04月27日投票）,1.0,17.0,14.0,1.2142857142857142,0.0,0.0,0.0,0.058823529411764705,0.07142857142857142,0.8235294117647058,0.11764705882352941,0.058823529411764705,0.7857142857142857,0.14285714285714285,0.07142857142857142,0.8591361718214773,0.09212069107789499,0.04874313710062771,0.06136686941581981,0.04606034553894749,0.04874313710062771,5210.99,1.0,61.11764705882353,3.8176425269618712,54.0,58.0,61.0,65.0,67.0,61.285714285714285,3.9718396498450987,54.0,58.25,61.5,65.0,67.0,,,,,,,,,,,,,,,,,,,,,,,5210.99,,,,,,,,5210.99,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,
上ノ国町議会議員選挙（2007年04月22日投票）,上ノ国町議会議員選挙,北海道,上ノ国町,20070422.0,2007.0,4.0,22.0,20070417.0,87.55,12.0,15.0,1.25,5367.0,,,-407.0,任期満了,90.7,,,,上ノ国町議会議員選挙（2007年04月22日投票）,1.0,15.0,12.0,1.25,0.0,0.0,0.0,0.06666666666666667,0.0,0.9333333333333333,0.06666666666666667,0.0,0.9166666666666666,0.08333333333333333,0.0,0.9207984546039922,0.07920154539600772,,0.06577131818599945,0.07920154539600772,,4659.0,1.0,63.93333333333333,4.373658524495126,56.0,60.5,64.0,68.5,71.0,64.41666666666667,4.251633672941366,56.0,61.75,64.0,69.0,71.0,,,,,,,,,,,,,,,,,,,,,,,4659.0,,,,,,,,4659.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,
