,municipality,year,prefecture,city,population,salary_chairperson,salary_vicec,salary_council,city_dummy
363,60,2017,宮城県,石巻市,146162.0,545000.0,481000.0,444000.0,1
364,60,2018,宮城県,石巻市,144529.0,545000.0,481000.0,444000.0,1
365,60,2019,宮城県,石巻市,142638.0,545000.0,481000.0,444000.0,1
366,61,2014,宮城県,塩竈市,55627.0,498000.0,437000.0,409000.0,1
367,61,2015,宮城県,塩竈市,55561.0,498000.0,437000.0,409000.0,1
368,61,2016,宮城県,塩竈市,55233.0,498000.0,437000.0,409000.0,1
369,61,2017,宮城県,塩竈市,54873.0,498000.0,437000.0,409000.0,1
370,61,2018,宮城県,塩竈市,54422.0,498000.0,437000.0,409000.0,1
371,61,2019,宮城県,塩竈市,53975.0,498000.0,437000.0,409000.0,1
372,62,2014,宮城県,気仙沼市,67657.0,466000.0,391000.0,364000.0,1
373,62,2015,宮城県,気仙沼市,66733.0,466000.0,391000.0,364000.0,1
374,62,2016,宮城県,気仙沼市,65920.0,466000.0,391000.0,364000.0,1
375,62,2017,宮城県,気仙沼市,64947.0,466000.0,391000.0,364000.0,1
376,62,2018,宮城県,気仙沼市,63867.0,466000.0,391000.0,364000.0,1
377,62,2019,宮城県,気仙沼市,62601.0,466000.0,391000.0,364000.0,1
378,63,2014,宮城県,白石市,36124.0,443625.0,374400.0,351975.0,1
379,63,2015,宮城県,白石市,35593.0,455000.0,384000.0,361000.0,1
380,63,2016,宮城県,白石市,35213.0,455000.0,384000.0,361000.0,1
381,63,2017,宮城県,白石市,34520.0,455000.0,384000.0,361000.0,1
382,63,2018,宮城県,白石市,34243.0,455000.0,384000.0,361000.0,1
383,63,2019,宮城県,白石市,33712.0,455000.0,384000.0,361000.0,1
384,64,2014,宮城県,名取市,75762.0,504000.0,420000.0,395000.0,1
385,64,2015,宮城県,名取市,77124.0,504000.0,420000.0,395000.0,1
386,64,2016,宮城県,名取市,77845.0,504000.0,420000.0,395000.0,1
387,64,2017,宮城県,名取市,78459.0,504000.0,420000.0,395000.0,1
388,64,2018,宮城県,名取市,78544.0,504000.0,420000.0,395000.0,1
389,64,2019,宮城県,名取市,79197.0,504000.0,420000.0,395000.0,1
390,65,2014,宮城県,角田市,30595.0,447000.0,376000.0,352000.0,1
391,65,2015,宮城県,角田市,30429.0,447000.0,376000.0,352000.0,1
392,65,2016,宮城県,角田市,30097.0,448000.0,377000.0,353000.0,1
393,65,2017,宮城県,角田市,29713.0,448000.0,377000.0,353000.0,1
394,65,2018,宮城県,角田市,29243.0,448000.0,377000.0,353000.0,1
395,65,2019,宮城県,角田市,28728.0,448000.0,377000.0,353000.0,1
396,66,2014,宮城県,多賀城市,62116.0,481000.0,412000.0,384000.0,1
397,66,2015,宮城県,多賀城市,62413.0,481000.0,412000.0,384000.0,1
398,66,2016,宮城県,多賀城市,62508.0,496000.0,425000.0,394000.0,1
399,66,2017,宮城県,多賀城市,62474.0,496000.0,425000.0,394000.0,1
400,66,2018,宮城県,多賀城市,62485.0,496000.0,425000.0,394000.0,1
401,66,2019,宮城県,多賀城市,62416.0,496000.0,425000.0,394000.0,1
402,67,2014,宮城県,岩沼市,43897.0,449000.0,385000.0,363000.0,1
403,67,2015,宮城県,岩沼市,44274.0,449000.0,385000.0,363000.0,1
404,67,2016,宮城県,岩沼市,44332.0,449000.0,385000.0,363000.0,1
405,67,2017,宮城県,岩沼市,44221.0,449000.0,385000.0,363000.0,1
406,67,2018,宮城県,岩沼市,44308.0,449000.0,385000.0,363000.0,1
407,67,2019,宮城県,岩沼市,43995.0,449000.0,385000.0,363000.0,1
408,68,2014,宮城県,登米市,83459.0,491000.0,425000.0,398000.0,1
409,68,2015,宮城県,登米市,82816.0,491000.0,425000.0,398000.0,1
410,68,2016,宮城県,登米市,82026.0,491000.0,425000.0,398000.0,1
411,68,2017,宮城県,登米市,81094.0,491000.0,425000.0,398000.0,1
412,68,2018,宮城県,登米市,79848.0,491000.0,425000.0,398000.0,1
413,68,2019,宮城県,登米市,78450.0,491000.0,425000.0,398000.0,1
414,69,2014,宮城県,栗原市,72439.0,497000.0,430000.0,401000.0,1
415,69,2015,宮城県,栗原市,71748.0,497000.0,430000.0,401000.0,1
416,69,2016,宮城県,栗原市,70530.0,497000.0,430000.0,401000.0,1
417,69,2017,宮城県,栗原市,69382.0,497000.0,430000.0,401000.0,1
418,69,2018,宮城県,栗原市,68328.0,497000.0,430000.0,401000.0,1
419,69,2019,宮城県,栗原市,67117.0,497000.0,430000.0,401000.0,1
420,70,2014,宮城県,東松島市,40107.0,422000.0,372000.0,348000.0,1
421,70,2015,宮城県,東松島市,40270.0,422000.0,372000.0,348000.0,1
422,70,2016,宮城県,東松島市,40268.0,422000.0,372000.0,348000.0,1
423,70,2017,宮城県,東松島市,40247.0,422000.0,372000.0,348000.0,1
424,70,2018,宮城県,東松島市,40116.0,422000.0,372000.0,348000.0,1
425,70,2019,宮城県,東松島市,39775.0,422000.0,372000.0,348000.0,1
426,71,2014,宮城県,大崎市,134100.0,529000.0,458000.0,428000.0,1
427,71,2015,宮城県,大崎市,133958.0,529000.0,458000.0,428000.0,1
428,71,2016,宮城県,大崎市,133226.0,529000.0,458000.0,428000.0,1
429,71,2017,宮城県,大崎市,132321.0,529000.0,458000.0,428000.0,1
430,71,2018,宮城県,大崎市,130955.0,529000.0,458000.0,428000.0,1
431,71,2019,宮城県,大崎市,129444.0,529000.0,458000.0,428000.0,1
432,72,2014,宮城県,富谷町,,298000.0,246000.0,232000.0,0
433,72,2015,宮城県,富谷町,,298000.0,246000.0,232000.0,0
434,72,2016,宮城県,富谷市,52528.0,357000.0,295000.0,278000.0,1
435,72,2017,宮城県,富谷市,52640.0,357000.0,295000.0,278000.0,1
436,72,2018,宮城県,富谷市,52569.0,357000.0,295000.0,278000.0,1
437,72,2019,宮城県,富谷市,52567.0,357000.0,295000.0,278000.0,1
438,73,2014,秋田県,秋田市,319976.0,704000.0,655000.0,625000.0,1
439,73,2015,秋田県,秋田市,317104.0,704000.0,655000.0,625000.0,1
440,73,2016,秋田県,秋田市,314869.0,704000.0,655000.0,625000.0,1
441,73,2017,秋田県,秋田市,312374.0,704000.0,655000.0,625000.0,1
442,73,2018,秋田県,秋田市,309654.0,704000.0,655000.0,625000.0,1
443,73,2019,秋田県,秋田市,307403.0,704000.0,655000.0,625000.0,1
444,74,2014,秋田県,能代市,56991.0,417000.0,371000.0,354000.0,1
445,74,2015,秋田県,能代市,56186.0,417000.0,371000.0,354000.0,1
446,74,2016,秋田県,能代市,55248.0,417000.0,371000.0,354000.0,1
447,74,2017,秋田県,能代市,54275.0,417000.0,371000.0,354000.0,1
448,74,2018,秋田県,能代市,53261.0,417000.0,371000.0,354000.0,1
449,74,2019,秋田県,能代市,52283.0,417000.0,371000.0,354000.0,1
450,75,2014,秋田県,横手市,95939.0,456000.0,411000.0,384000.0,1
451,75,2015,秋田県,横手市,94552.0,456000.0,411000.0,384000.0,1
452,75,2016,秋田県,横手市,93243.0,456000.0,411000.0,384000.0,1
453,75,2017,秋田県,横手市,91743.0,456000.0,411000.0,384000.0,1
454,75,2018,秋田県,横手市,90324.0,456000.0,411000.0,384000.0,1
455,75,2019,秋田県,横手市,88801.0,456000.0,411000.0,384000.0,1
456,76,2014,秋田県,大館市,76504.0,412000.0,375000.0,357000.0,1
457,76,2015,秋田県,大館市,75748.0,412000.0,375000.0,357000.0,1
458,76,2016,秋田県,大館市,74705.0,412000.0,375000.0,357000.0,1
459,76,2017,秋田県,大館市,73632.0,412000.0,375000.0,357000.0,1
460,76,2018,秋田県,大館市,72623.0,412000.0,375000.0,357000.0,1
461,76,2019,秋田県,大館市,71558.0,412000.0,375000.0,357000.0,1
462,77,2014,秋田県,由利本荘市,81701.0,427000.0,377000.0,359000.0,1
463,77,2015,秋田県,由利本荘市,80761.0,427000.0,377000.0,359000.0,1
464,77,2016,秋田県,由利本荘市,79657.0,427000.0,377000.0,359000.0,1
465,77,2017,秋田県,由利本荘市,78505.0,427000.0,377000.0,359000.0,1
466,77,2018,秋田県,由利本荘市,77307.0,427000.0,377000.0,359000.0,1
467,77,2019,秋田県,由利本荘市,76183.0,427000.0,377000.0,359000.0,1
468,78,2014,秋田県,男鹿市,30243.0,424000.0,379000.0,363000.0,1
469,78,2015,秋田県,男鹿市,29667.0,424000.0,379000.0,363000.0,1
470,78,2016,秋田県,男鹿市,29042.0,402000.0,360000.0,344000.0,1
471,78,2017,秋田県,男鹿市,28399.0,402000.0,360000.0,344000.0,1
472,78,2018,秋田県,男鹿市,27625.0,402000.0,360000.0,344000.0,1
473,78,2019,秋田県,男鹿市,26886.0,402000.0,360000.0,344000.0,1
474,79,2014,秋田県,湯沢市,48804.0,411000.0,367000.0,351000.0,1
475,79,2015,秋田県,湯沢市,48063.0,411000.0,367000.0,351000.0,1
476,79,2016,秋田県,湯沢市,47092.0,411000.0,367000.0,351000.0,1
477,79,2017,秋田県,湯沢市,46330.0,411000.0,367000.0,351000.0,1
478,79,2018,秋田県,湯沢市,45349.0,411000.0,367000.0,351000.0,1
479,79,2019,秋田県,湯沢市,44346.0,411000.0,367000.0,351000.0,1
480,80,2014,秋田県,大仙市,86419.0,510000.0,466000.0,432000.0,1
481,80,2015,秋田県,大仙市,85405.0,510000.0,466000.0,432000.0,1
482,80,2016,秋田県,大仙市,84119.0,510000.0,466000.0,432000.0,1
483,80,2017,秋田県,大仙市,82910.0,510000.0,466000.0,432000.0,1
484,80,2018,秋田県,大仙市,81734.0,510000.0,466000.0,432000.0,1
485,80,2019,秋田県,大仙市,80456.0,510000.0,466000.0,432000.0,1
486,81,2014,秋田県,鹿角市,33199.0,401000.0,362000.0,342000.0,1
487,81,2015,秋田県,鹿角市,32744.0,401000.0,362000.0,342000.0,1
488,81,2016,秋田県,鹿角市,32199.0,401000.0,362000.0,342000.0,1
489,81,2017,秋田県,鹿角市,31604.0,401000.0,362000.0,342000.0,1
490,81,2018,秋田県,鹿角市,31026.0,401000.0,362000.0,342000.0,1
491,81,2019,秋田県,鹿角市,30454.0,401000.0,362000.0,342000.0,1
492,82,2014,秋田県,北秋田市,34802.0,266000.0,244000.0,232000.0,1
493,82,2015,秋田県,北秋田市,34129.0,356000.0,320000.0,302000.0,1
494,82,2016,秋田県,北秋田市,33505.0,356000.0,320000.0,302000.0,1
495,82,2017,秋田県,北秋田市,32837.0,356000.0,320000.0,302000.0,1
496,82,2018,秋田県,北秋田市,32216.0,356000.0,320000.0,302000.0,1
497,82,2019,秋田県,北秋田市,31475.0,356000.0,320000.0,302000.0,1
498,83,2014,秋田県,潟上市,33889.0,420000.0,380000.0,360000.0,1
499,83,2015,秋田県,潟上市,33756.0,420000.0,380000.0,360000.0,1
500,83,2016,秋田県,潟上市,33484.0,420000.0,380000.0,360000.0,1
501,83,2017,秋田県,潟上市,33212.0,420000.0,380000.0,360000.0,1
502,83,2018,秋田県,潟上市,32956.0,420000.0,380000.0,360000.0,1
503,83,2019,秋田県,潟上市,32535.0,420000.0,380000.0,360000.0,1
504,84,2014,秋田県,仙北市,28515.0,375000.0,328000.0,312000.0,1
505,84,2015,秋田県,仙北市,28089.0,375000.0,328000.0,312000.0,1
506,84,2016,秋田県,仙北市,27532.0,375000.0,328000.0,312000.0,1
507,84,2017,秋田県,仙北市,26990.0,375000.0,328000.0,312000.0,1
508,84,2018,秋田県,仙北市,26422.0,375000.0,328000.0,312000.0,1
509,84,2019,秋田県,仙北市,25857.0,375000.0,328000.0,312000.0,1
510,85,2014,秋田県,にかほ市,26395.0,274000.0,234000.0,220000.0,1
511,85,2015,秋田県,にかほ市,26009.0,304000.0,264000.0,250000.0,1
512,85,2016,秋田県,にかほ市,25554.0,304000.0,264000.0,250000.0,1
513,85,2017,秋田県,にかほ市,25146.0,304000.0,264000.0,250000.0,1
514,85,2018,秋田県,にかほ市,24707.0,304000.0,264000.0,250000.0,1
515,85,2019,秋田県,にかほ市,24291.0,304000.0,264000.0,250000.0,1
516,86,2014,山形県,山形市,250573.0,770000.0,720000.0,670000.0,1
517,86,2015,山形県,山形市,249778.0,740000.0,690000.0,640000.0,1
518,86,2016,山形県,山形市,249133.0,740000.0,690000.0,640000.0,1
519,86,2017,山形県,山形市,248024.0,740000.0,690000.0,640000.0,1
520,86,2018,山形県,山形市,246904.0,740000.0,690000.0,640000.0,1
521,86,2019,山形県,山形市,244998.0,740000.0,690000.0,640000.0,1
522,87,2014,山形県,米沢市,84304.0,520000.0,475000.0,445000.0,1
523,87,2015,山形県,米沢市,83867.0,478400.0,437000.0,409400.0,1
524,87,2016,山形県,米沢市,82843.0,478400.0,437000.0,409400.0,1
525,87,2017,山形県,米沢市,81847.0,478400.0,437000.0,409400.0,1
526,87,2018,山形県,米沢市,80927.0,520000.0,475000.0,445000.0,1
527,87,2019,山形県,米沢市,79878.0,495000.0,450000.0,420000.0,1
528,88,2014,山形県,鶴岡市,133831.0,510000.0,470000.0,445000.0,1
529,88,2015,山形県,鶴岡市,132313.0,510000.0,470000.0,445000.0,1
530,88,2016,山形県,鶴岡市,130108.0,510000.0,470000.0,445000.0,1
531,88,2017,山形県,鶴岡市,128552.0,510000.0,470000.0,445000.0,1
532,88,2018,山形県,鶴岡市,127168.0,510000.0,470000.0,445000.0,1
533,88,2019,山形県,鶴岡市,125500.0,510000.0,470000.0,445000.0,1
534,89,2014,山形県,酒田市,108098.0,535000.0,480000.0,450000.0,1
535,89,2015,山形県,酒田市,106733.0,535000.0,480000.0,450000.0,1
536,89,2016,山形県,酒田市,105468.0,535000.0,480000.0,450000.0,1
537,89,2017,山形県,酒田市,104317.0,535000.0,480000.0,450000.0,1
538,89,2018,山形県,酒田市,102789.0,535000.0,480000.0,450000.0,1
539,89,2019,山形県,酒田市,101331.0,535000.0,480000.0,450000.0,1
540,90,2014,山形県,新庄市,37407.0,448000.0,395000.0,370000.0,1
541,90,2015,山形県,新庄市,37204.0,448000.0,395000.0,370000.0,1
542,90,2016,山形県,新庄市,36764.0,448000.0,395000.0,370000.0,1
543,90,2017,山形県,新庄市,36347.0,448000.0,395000.0,370000.0,1
544,90,2018,山形県,新庄市,35849.0,448000.0,395000.0,370000.0,1
545,90,2019,山形県,新庄市,35351.0,448000.0,395000.0,370000.0,1
546,91,2014,山形県,寒河江市,42312.0,435000.0,385000.0,360000.0,1
547,91,2015,山形県,寒河江市,42022.0,435000.0,385000.0,360000.0,1
548,91,2016,山形県,寒河江市,41661.0,435000.0,385000.0,360000.0,1
549,91,2017,山形県,寒河江市,41463.0,435000.0,385000.0,360000.0,1
550,91,2018,山形県,寒河江市,41221.0,435000.0,385000.0,360000.0,1
551,91,2019,山形県,寒河江市,40937.0,435000.0,385000.0,360000.0,1
552,92,2014,山形県,上山市,32162.0,435000.0,385000.0,360000.0,1
553,92,2015,山形県,上山市,31834.0,435000.0,385000.0,360000.0,1
554,92,2016,山形県,上山市,31382.0,435000.0,385000.0,360000.0,1
555,92,2017,山形県,上山市,30889.0,435000.0,385000.0,360000.0,1
556,92,2018,山形県,上山市,30458.0,435000.0,385000.0,360000.0,1
557,92,2019,山形県,上山市,30015.0,435000.0,385000.0,360000.0,1
558,93,2014,山形県,村山市,25831.0,435000.0,385000.0,360000.0,1
559,93,2015,山形県,村山市,25474.0,435000.0,385000.0,360000.0,1
560,93,2016,山形県,村山市,25136.0,435000.0,385000.0,360000.0,1
561,93,2017,山形県,村山市,24707.0,435000.0,385000.0,360000.0,1
562,93,2018,山形県,村山市,24261.0,435000.0,385000.0,360000.0,1
563,93,2019,山形県,村山市,23664.0,435000.0,385000.0,360000.0,1
564,94,2014,山形県,長井市,28056.0,435000.0,385000.0,360000.0,1
565,94,2015,山形県,長井市,27946.0,435000.0,385000.0,360000.0,1
566,94,2016,山形県,長井市,27554.0,435000.0,385000.0,360000.0,1
567,94,2017,山形県,長井市,27257.0,435000.0,385000.0,360000.0,1
568,94,2018,山形県,長井市,26976.0,435000.0,385000.0,360000.0,1
569,94,2019,山形県,長井市,26492.0,435000.0,385000.0,360000.0,1
570,95,2014,山形県,天童市,61851.0,470000.0,418000.0,393000.0,1
571,95,2015,山形県,天童市,62132.0,470000.0,418000.0,393000.0,1
572,95,2016,山形県,天童市,62164.0,470000.0,418000.0,393000.0,1
573,95,2017,山形県,天童市,61998.0,470000.0,418000.0,393000.0,1
574,95,2018,山形県,天童市,62073.0,470000.0,418000.0,393000.0,1
575,95,2019,山形県,天童市,61967.0,470000.0,418000.0,393000.0,1
576,96,2014,山形県,東根市,47547.0,435000.0,385000.0,360000.0,1
577,96,2015,山形県,東根市,47836.0,435000.0,385000.0,360000.0,1
578,96,2016,山形県,東根市,47728.0,435000.0,385000.0,360000.0,1
579,96,2017,山形県,東根市,47852.0,435000.0,385000.0,360000.0,1
580,96,2018,山形県,東根市,47806.0,435000.0,385000.0,360000.0,1
581,96,2019,山形県,東根市,47938.0,435000.0,385000.0,360000.0,1
582,97,2014,山形県,尾花沢市,17658.0,405000.0,363000.0,340000.0,1
583,97,2015,山形県,尾花沢市,17432.0,420000.0,375000.0,350000.0,1
584,97,2016,山形県,尾花沢市,17009.0,420000.0,375000.0,350000.0,1
585,97,2017,山形県,尾花沢市,16589.0,420000.0,375000.0,350000.0,1
586,97,2018,山形県,尾花沢市,16301.0,420000.0,375000.0,350000.0,1
587,97,2019,山形県,尾花沢市,15786.0,420000.0,375000.0,350000.0,1
588,98,2014,山形県,南陽市,32787.0,435000.0,385000.0,360000.0,1
589,98,2015,山形県,南陽市,32512.0,435000.0,385000.0,360000.0,1
590,98,2016,山形県,南陽市,32183.0,435000.0,385000.0,360000.0,1
591,98,2017,山形県,南陽市,31822.0,435000.0,385000.0,360000.0,1
592,98,2018,山形県,南陽市,31539.0,435000.0,385000.0,360000.0,1
593,98,2019,山形県,南陽市,31154.0,435000.0,385000.0,360000.0,1
594,99,2014,福島県,福島市,284948.0,682000.0,635900.0,599000.0,1
595,99,2015,福島県,福島市,283342.0,682000.0,635900.0,599000.0,1
596,99,2016,福島県,福島市,283493.0,682000.0,635900.0,599000.0,1
597,99,2017,福島県,福島市,281458.0,682000.0,635900.0,599000.0,1
598,99,2018,福島県,福島市,279307.0,682000.0,635900.0,599000.0,1
599,99,2019,福島県,福島市,277133.0,682000.0,635900.0,599000.0,1
600,100,2014,福島県,会津若松市,122618.0,514000.0,477000.0,447000.0,1
601,100,2015,福島県,会津若松市,122749.0,514000.0,477000.0,447000.0,1
602,100,2016,福島県,会津若松市,121567.0,514000.0,477000.0,447000.0,1
603,100,2017,福島県,会津若松市,120756.0,514000.0,477000.0,447000.0,1
604,100,2018,福島県,会津若松市,119513.0,514000.0,477000.0,447000.0,1
605,100,2019,福島県,会津若松市,118322.0,514000.0,477000.0,447000.0,1
606,101,2014,福島県,郡山市,325026.0,685000.0,638000.0,600000.0,1
607,101,2015,福島県,郡山市,327307.0,685000.0,638000.0,600000.0,1
608,101,2016,福島県,郡山市,326851.0,685000.0,638000.0,600000.0,1
609,101,2017,福島県,郡山市,325683.0,685000.0,638000.0,600000.0,1
610,101,2018,福島県,郡山市,324109.0,685000.0,638000.0,600000.0,1
611,101,2019,福島県,郡山市,322996.0,685000.0,638000.0,600000.0,1
612,102,2014,福島県,いわき市,332118.0,700000.0,660000.0,630000.0,1
613,102,2015,福島県,いわき市,326090.0,700000.0,660000.0,630000.0,1
614,102,2016,福島県,いわき市,329916.0,700000.0,660000.0,630000.0,1
615,102,2017,福島県,いわき市,327046.0,700000.0,660000.0,630000.0,1
616,102,2018,福島県,いわき市,324219.0,700000.0,660000.0,630000.0,1
617,102,2019,福島県,いわき市,321476.0,700000.0,660000.0,630000.0,1
618,103,2014,福島県,白河市,62674.0,463000.0,406000.0,385000.0,1
619,103,2015,福島県,白河市,62275.0,463000.0,406000.0,385000.0,1
620,103,2016,福島県,白河市,62245.0,463000.0,406000.0,385000.0,1
621,103,2017,福島県,白河市,61659.0,463000.0,406000.0,385000.0,1
622,103,2018,福島県,白河市,61132.0,463000.0,406000.0,385000.0,1
623,103,2019,福島県,白河市,60556.0,463000.0,406000.0,385000.0,1
624,104,2014,福島県,須賀川市,78015.0,509000.0,451000.0,423000.0,1
625,104,2015,福島県,須賀川市,77986.0,509000.0,451000.0,423000.0,1
626,104,2016,福島県,須賀川市,77628.0,509000.0,451000.0,423000.0,1
627,104,2017,福島県,須賀川市,77141.0,509000.0,451000.0,423000.0,1
628,104,2018,福島県,須賀川市,76759.0,509000.0,451000.0,423000.0,1
629,104,2019,福島県,須賀川市,76362.0,509000.0,451000.0,423000.0,1
630,105,2014,福島県,喜多方市,50829.0,430000.0,380000.0,350000.0,1
631,105,2015,福島県,喜多方市,50141.0,430000.0,380000.0,350000.0,1
632,105,2016,福島県,喜多方市,49538.0,430000.0,380000.0,350000.0,1
633,105,2017,福島県,喜多方市,48727.0,430000.0,380000.0,350000.0,1
634,105,2018,福島県,喜多方市,47999.0,430000.0,380000.0,350000.0,1
635,105,2019,福島県,喜多方市,47354.0,442000.0,390000.0,367000.0,1
636,106,2014,福島県,相馬市,35985.0,445000.0,395000.0,375000.0,1
637,106,2015,福島県,相馬市,35939.0,445000.0,395000.0,375000.0,1
638,106,2016,福島県,相馬市,35810.0,445000.0,395000.0,375000.0,1
639,106,2017,福島県,相馬市,35528.0,445000.0,395000.0,375000.0,1
640,106,2018,福島県,相馬市,35322.0,445000.0,395000.0,375000.0,1
641,106,2019,福島県,相馬市,34708.0,445000.0,395000.0,375000.0,1
642,107,2014,福島県,二本松市,57652.0,445000.0,395000.0,375000.0,1
643,107,2015,福島県,二本松市,56962.0,445000.0,395000.0,375000.0,1
