,prefecture,municipality,keijyo_syusi_ratio,jissitsu_kousaihi_ratio,kisaiseigen_ratio,zaiseiryoku_index,laspeyres_index,year,syorai_hutan_ratio,muni_code,laspeyres_reference
13240,神奈川県,海老名市,93.9,0.6,,1,109.4,2012,-,142158,101.1
13241,神奈川県,座間市,92.2,7.7,,0.87,109.6,2012,32,142166,101.3
13242,神奈川県,南足柄市,97.8,6,,0.96,109.1,2012,116,142174,100.8
13243,神奈川県,綾瀬市,95.1,13.2,,0.92,110.1,2012,73.2,142182,101.8
13244,神奈川県,葉山町,101.5,0.8,,0.91,111.7,2012,-,143014,103.2
13245,神奈川県,寒川町,94.2,7,,1.01,104.4,2012,54.7,143219,96.4
13246,神奈川県,大磯町,87.3,9.3,,0.88,104.3,2012,95.5,143413,96.3
13247,神奈川県,二宮町,94.2,5.1,,0.77,103.5,2012,82.7,143421,95.7
13248,神奈川県,中井町,89.8,11.4,,1.05,104.1,2012,2.9,143618,96.2
13249,神奈川県,大井町,87.9,4.3,,0.88,104.7,2012,-,143626,96.7
13250,神奈川県,松田町,89.2,7.9,,0.66,103.9,2012,75.6,143634,96
13251,神奈川県,山北町,84.6,11.1,,0.67,107.4,2012,84.3,143642,99.2
13252,神奈川県,開成町,80.6,11,,0.89,109.4,2012,98,143669,101.1
13253,神奈川県,箱根町,96.2,9.1,,1.51,105,2012,121.6,143821,97
13254,神奈川県,真鶴町,88.5,12.7,,0.54,99.1,2012,149.1,143839,91.5
13255,神奈川県,湯河原町,98.5,6.6,,0.73,106.2,2012,94.7,143847,98.1
13256,神奈川県,愛川町,95.5,-2.2,,1,106.7,2012,-,144011,98.6
13257,神奈川県,清川村,80.8,6.7,,1.09,100.8,2012,-,144029,93.1
13258,新潟県,新潟市,91.2,11.3,,0.7,107.7,2012,113.5,151009,99.6
13259,新潟県,長岡市,90.1,14.4,,0.6,103.5,2012,94,152021,95.6
13260,新潟県,三条市,92,14.2,,0.62,102.8,2012,176.1,152048,95
13261,新潟県,柏崎市,97.4,19,,0.7,103.3,2012,104.7,152056,95.4
13262,新潟県,新発田市,88.4,11.3,,0.49,106,2012,60.8,152064,98
13263,新潟県,小千谷市,89.1,11.7,,0.53,100.4,2012,72,152081,92.8
13264,新潟県,加茂市,97.8,12.5,,0.42,103.5,2012,141.8,152099,95.6
13265,新潟県,十日町市,92.1,14.6,,0.38,101,2012,93.5,152102,93.3
13266,新潟県,見附市,90.5,9.8,,0.51,103.8,2012,92,152111,95.9
13267,新潟県,村上市,88.1,17.2,,0.39,100.5,2012,152,152129,92.9
13268,新潟県,燕市,87.7,13.5,,0.68,101,2012,133.8,152137,93.3
13269,新潟県,糸魚川市,89.2,14.4,,0.44,99.3,2012,114.3,152161,91.8
13270,新潟県,妙高市,82.4,12.3,,0.46,98.8,2012,72,152170,91.2
13271,新潟県,五泉市,84.5,15.2,,0.45,102.7,2012,121.5,152188,94.9
13272,新潟県,上越市,91.2,14.4,,0.56,106,2012,134.8,152226,98
13273,新潟県,阿賀野市,86.2,15.5,,0.42,103.7,2012,113,152234,95.7
13274,新潟県,佐渡市,82.9,13.5,,0.26,99.9,2012,103.6,152242,92.3
13275,新潟県,魚沼市,88.3,11.4,,0.3,99.6,2012,43.5,152251,92
13276,新潟県,南魚沼市,90.8,17.5,,0.44,100.8,2012,159.9,152269,93.2
13277,新潟県,胎内市,92.7,16.5,,0.45,100.1,2012,168.9,152277,92.5
13278,新潟県,聖籠町,94.5,5.2,,1.15,103.6,2012,-,153079,95.7
13279,新潟県,弥彦村,82,15.7,,0.42,100.6,2012,137.6,153427,92.9
13280,新潟県,田上町,84.6,13.6,,0.4,101.9,2012,90,153613,94.2
13281,新潟県,阿賀町,87.1,17.6,,0.19,98.4,2012,181.2,153851,90.8
13282,新潟県,出雲崎町,87.5,8.7,,0.22,100,2012,-,154059,92.3
13283,新潟県,湯沢町,85.1,3.8,,1.09,98.7,2012,-,154610,91.2
13284,新潟県,津南町,79.3,10.1,,0.25,97.1,2012,83.5,154822,89.7
13285,新潟県,刈羽村,61.9,-1.1,,1.47,100.6,2012,-,155047,93
13286,新潟県,関川村,83.3,11.8,,0.23,96.8,2012,20.4,155811,89.4
13287,新潟県,粟島浦村,73.4,9.1,,0.08,81.6,2012,-,155861,75.3
13288,富山県,富山市,90,13.9,,0.77,108.8,2012,159.1,162019,100.6
13289,富山県,高岡市,89.2,16,,0.73,107.3,2012,173.1,162027,99.2
13290,富山県,魚津市,88.8,16.6,,0.65,104.6,2012,135.5,162043,96.6
13291,富山県,氷見市,82.2,18.7,,0.41,104.6,2012,129.9,162051,96.6
13292,富山県,滑川市,82.8,13.7,,0.65,105,2012,50.3,162060,97
13293,富山県,黒部市,81.5,17.7,,0.68,104.3,2012,96.1,162078,96.3
13294,富山県,砺波市,84,17.2,,0.57,106,2012,78.3,162086,97.9
13295,富山県,小矢部市,85.7,17.2,,0.56,99.1,2012,151.5,162094,91.5
13296,富山県,南砺市,84.4,10.1,,0.39,100.2,2012,-,162108,92.6
13297,富山県,射水市,87.9,15.6,,0.66,101.9,2012,128.1,162116,94.2
13298,富山県,舟橋村,76,13,,0.35,98,2012,94.9,163210,90.7
13299,富山県,上市町,83.4,19.1,,0.43,103.1,2012,174.8,163228,95.3
13300,富山県,立山町,84.9,12.6,,0.43,106.2,2012,191.2,163236,98
13301,富山県,入善町,77.2,12.8,,0.52,101.5,2012,-,163422,93.8
13302,富山県,朝日町,79.3,9.2,,0.34,100.4,2012,-,163431,92.7
13303,石川県,金沢市,89.5,8.4,,0.78,108.3,2012,92.2,172014,100.1
13304,石川県,七尾市,93.4,16.4,,0.45,99.4,2012,141,172022,91.8
13305,石川県,小松市,92.9,18.3,,0.67,102.2,2012,196.9,172031,94.4
13306,石川県,輪島市,94.8,15.2,,0.23,103.5,2012,151.7,172049,95.7
13307,石川県,珠洲市,89.8,15.5,,0.23,102.8,2012,82.3,172057,95
13308,石川県,加賀市,91.4,10.6,,0.57,102.2,2012,80,172065,94.4
13309,石川県,羽咋市,98.3,17.3,,0.44,101.4,2012,91.1,172073,93.6
13310,石川県,かほく市,85.3,11.5,,0.46,99.5,2012,74.8,172090,91.9
13311,石川県,白山市,93,16.7,,0.62,102.7,2012,150.9,172103,94.9
13312,石川県,能美市,93.2,11.4,,0.63,98.6,2012,10.4,172111,91.1
13313,石川県,野々市市,89.9,7.2,,0.79,104.4,2012,11.6,172120,96.4
13314,石川県,川北町,75.3,12.3,,0.71,98.4,2012,-,173240,90.9
13315,石川県,津幡町,89.4,16.1,,0.47,99.5,2012,131.2,173614,91.9
13316,石川県,内灘町,90,11.3,,0.52,100.2,2012,37.4,173657,92.5
13317,石川県,志賀町,91.7,14.2,,0.83,99.6,2012,24,173843,92.1
13318,石川県,宝達志水町,97.7,20.3,,0.36,94.1,2012,163.2,173860,86.8
13319,石川県,中能登町,82.9,12,,0.32,92.5,2012,90.8,174076,85.5
13320,石川県,穴水町,89.8,15.9,,0.26,93.6,2012,113.8,174611,86.5
13321,石川県,能登町,87.8,15.7,,0.2,98.3,2012,109.4,174637,90.8
13322,福井県,福井市,92.8,11.4,,0.83,108.7,2012,106.5,182010,100.4
13323,福井県,敦賀市,95.6,9.9,,0.98,103.2,2012,26.8,182028,95.3
13324,福井県,小浜市,97.5,12.8,,0.42,101.3,2012,101.3,182044,93.6
13325,福井県,大野市,92.7,6.3,,0.41,102.9,2012,26.4,182052,95
13326,福井県,勝山市,98.2,9,,0.44,103.4,2012,62.3,182061,95.5
13327,福井県,鯖江市,89.4,11.2,,0.66,104.1,2012,31.6,182079,96.2
13328,福井県,あわら市,86.9,11.6,,0.65,103.1,2012,42.6,182087,95.3
13329,福井県,越前市,87.7,11.8,,0.7,108.6,2012,90.9,182095,100.4
13330,福井県,坂井市,88.3,11.8,,0.67,103,2012,92.8,182109,95.2
13331,福井県,永平寺町,81.6,13.8,,0.42,97.6,2012,56.2,183229,90.1
13332,福井県,池田町,77.7,10.1,,0.13,92.5,2012,-,183822,85.4
13333,福井県,南越前町,90.2,15.2,,0.28,99.4,2012,28.1,184047,91.8
13334,福井県,越前町,85.1,11.8,,0.33,98.9,2012,56.6,184233,91.4
13335,福井県,美浜町,101.6,13.3,,0.78,99,2012,71.9,184420,91.5
13336,福井県,高浜町,102,11.9,,0.97,98.6,2012,-,184811,91.1
13337,福井県,おおい町,84.3,4.3,,1.02,99.4,2012,-,184837,91.8
13338,福井県,若狭町,90,16,,0.35,99.6,2012,161.3,185019,92.1
13339,山梨県,甲府市,91.8,10.9,,0.76,108.1,2012,73.2,192015,99.9
13340,山梨県,富士吉田市,88.1,11.1,,0.62,103.5,2012,24.7,192023,95.7
13341,山梨県,都留市,85.3,15.8,,0.52,104.6,2012,90.9,192040,96.6
13342,山梨県,山梨市,85.7,13.7,,0.42,103.6,2012,136.5,192058,95.7
13343,山梨県,大月市,91.1,15.4,,0.65,102.5,2012,183.1,192066,94.7
13344,山梨県,韮崎市,86,12,,0.69,107.1,2012,73.3,192074,98.9
13345,山梨県,南アルプス市,81.9,10.2,,0.55,107,2012,23.6,192082,98.9
13346,山梨県,北杜市,82.7,15.5,,0.44,104.8,2012,79.4,192091,96.9
13347,山梨県,甲斐市,83.8,9.7,,0.7,104.3,2012,33.9,192104,96.3
13348,山梨県,笛吹市,87.1,14.2,,0.58,102.9,2012,75.7,192112,95.1
13349,山梨県,上野原市,87.3,13.7,,0.5,102.9,2012,87.5,192121,95
13350,山梨県,甲州市,86.5,13.7,,0.49,101.6,2012,121.3,192139,93.8
13351,山梨県,中央市,85.9,13.8,,0.73,104.4,2012,50.6,192147,96.4
13352,山梨県,市川三郷町,78.4,10.6,,0.36,103.2,2012,94.9,193461,95.3
13353,山梨県,早川町,62.5,4.9,,0.17,104.3,2012,-,193640,96.4
13354,山梨県,身延町,73.3,10,,0.27,101.6,2012,-,193658,93.9
13355,山梨県,南部町,84.3,8.9,,0.28,101.1,2012,-,193666,93.3
13356,山梨県,富士川町,79.7,10.1,,0.36,104.6,2012,36.7,193682,96.6
13357,山梨県,昭和町,84.1,10.1,,1.12,102.2,2012,55.4,193844,94.5
13358,山梨県,道志村,78.4,5.3,,0.18,101.2,2012,-,194221,93.5
13359,山梨県,西桂町,87.3,6.8,,0.31,99.4,2012,-,194239,91.7
13360,山梨県,忍野村,64.8,5.4,,1.11,102.5,2012,-,194247,94.7
13361,山梨県,山中湖村,47.7,10.8,,1.45,101,2012,-,194255,93.3
13362,山梨県,鳴沢村,69.4,1.7,,0.67,99.7,2012,-,194298,92.1
13363,山梨県,富士河口湖町,74.1,12.5,,0.69,103.1,2012,92.3,194301,95.2
13364,山梨県,小菅村,72.9,9.5,,0.09,97.2,2012,-,194425,89.8
13365,山梨県,丹波山村,64.2,5.7,,0.07,102.2,2012,-,194433,94.3
13366,長野県,長野市,88,10.1,,0.68,107.9,2012,24.9,202011,99.7
13367,長野県,松本市,83.3,8.8,,0.68,105.9,2012,15.6,202029,97.9
13368,長野県,上田市,85.9,9.3,,0.58,108.4,2012,65.2,202037,100.2
13369,長野県,岡谷市,91.1,11.1,,0.62,105.4,2012,109.8,202045,97.4
13370,長野県,飯田市,87.7,8.7,,0.53,105.4,2012,-,202053,97.4
13371,長野県,諏訪市,85.8,7.9,,0.73,104,2012,118.9,202061,96.1
13372,長野県,須坂市,90.8,8.4,,0.51,106.9,2012,36.4,202070,98.8
13373,長野県,小諸市,87.6,9.6,,0.52,105.3,2012,-,202088,97.4
13374,長野県,伊那市,89,15.1,,0.48,101.5,2012,101.2,202096,93.8
13375,長野県,駒ケ根市,89.3,17.2,,0.56,105.8,2012,189.1,202100,97.7
13376,長野県,中野市,85.8,9.7,,0.46,104.8,2012,-,202118,96.9
13377,長野県,大町市,89,13.3,,0.42,105,2012,64.2,202126,97
13378,長野県,飯山市,93.3,13.7,,0.31,104.7,2012,66.7,202134,96.7
13379,長野県,茅野市,93,9.8,,0.63,103.7,2012,99.5,202142,95.8
13380,長野県,塩尻市,88.5,8.2,,0.62,103.9,2012,57.1,202151,96
13381,長野県,佐久市,81.2,3,,0.52,106,2012,-,202177,98
13382,長野県,千曲市,88.6,10.4,,0.55,104,2012,45.1,202185,96.1
13383,長野県,東御市,85.9,8.4,,0.48,104.9,2012,37,202193,96.9
13384,長野県,安曇野市,86.3,12,,0.57,104.4,2012,33,202207,96.5
13385,長野県,小海町,81.6,10.2,,0.26,106.8,2012,0.5,203033,98.7
13386,長野県,川上村,68.9,4.6,,0.24,100.1,2012,-,203041,92.4
13387,長野県,南牧村,67.9,3.6,,0.28,102.2,2012,-,203050,94.3
13388,長野県,南相木村,78,6,,0.96,95.9,2012,-,203068,88.7
13389,長野県,北相木村,73.3,4.9,,0.16,99.9,2012,-,203076,92.3
13390,長野県,佐久穂町,77.6,9.4,,0.24,104,2012,-,203092,96.1
13391,長野県,軽井沢町,60.4,0.6,,1.53,102.5,2012,-,203211,94.7
13392,長野県,御代田町,73.9,7.1,,0.58,104.2,2012,-,203238,96.3
13393,長野県,立科町,81.1,6.7,,0.32,103,2012,-,203246,95.1
13394,長野県,青木村,79.9,9.1,,0.22,97.8,2012,-,203491,90.2
13395,長野県,長和町,80.4,12.5,,0.23,103.9,2012,9.2,203505,96
13396,長野県,下諏訪町,77.2,4.3,,0.6,101.8,2012,89.5,203611,94.1
13397,長野県,富士見町,80.7,7.3,,0.52,104.1,2012,55.5,203629,96.2
13398,長野県,原村,77,6.4,,0.36,99.4,2012,-,203637,91.8
13399,長野県,辰野町,81.1,10.3,,0.48,99.8,2012,49.1,203823,92.2
13400,長野県,箕輪町,84.8,15.4,,0.59,102.2,2012,98.9,203831,94.4
13401,長野県,飯島町,81.5,13.7,,0.39,103.5,2012,78.9,203840,95.7
13402,長野県,南箕輪村,75.7,7.2,,0.58,105.1,2012,-,203858,97.1
13403,長野県,中川村,81.7,7.9,,0.21,102,2012,-,203866,94.2
13404,長野県,宮田村,75,15.9,,0.48,102.2,2012,84.6,203882,94.4
13405,長野県,松川町,78.2,11,,0.36,104.6,2012,-,204021,96.6
13406,長野県,高森町,85,17,,0.37,103.6,2012,135.2,204030,95.7
13407,長野県,阿南町,78.5,7,,0.17,98,2012,-,204048,90.4
13408,長野県,阿智村,77.8,7.6,,0.21,101.3,2012,-,204072,93.4
13409,長野県,平谷村,60.3,11.9,,0.15,98.8,2012,-,204099,91.1
13410,長野県,根羽村,60.5,4.8,,0.1,97,2012,-,204102,89.5
13411,長野県,下條村,65.3,-4.5,,0.22,102.1,2012,-,204111,94.3
13412,長野県,売木村,76.5,15,,0.11,97.6,2012,-,204129,90
13413,長野県,天龍村,76,5.8,,0.15,99.3,2012,-,204137,91.7
13414,長野県,泰阜村,74.8,11.8,,0.15,96.1,2012,0,204145,88.7
13415,長野県,喬木村,75,10.8,,0.23,101.9,2012,-,204153,94.1
13416,長野県,豊丘村,73.3,6.7,,0.27,103.1,2012,-,204161,95.3
13417,長野県,大鹿村,60.3,9,,0.15,100.4,2012,-,204170,92.7
13418,長野県,上松町,87.3,10.4,,0.26,102.6,2012,53,204226,94.8
13419,長野県,南木曽町,86.1,11.1,,0.23,103.7,2012,56.6,204234,95.8
13420,長野県,木祖村,85.3,8.1,,0.4,104.6,2012,-,204251,96.8
13421,長野県,王滝村,63.9,9.6,,0.2,99.8,2012,-,204293,92.1
13422,長野県,大桑村,82.3,12.5,,0.25,109.2,2012,87.8,204307,100.8
13423,長野県,木曽町,78.3,8.6,,0.3,104.5,2012,18.9,204323,96.4
13424,長野県,麻績村,79.7,9.4,,0.18,103,2012,-,204463,95
13425,長野県,生坂村,83.7,13.1,,0.14,104.7,2012,9,204480,96.6
13426,長野県,山形村,80.1,9.2,,0.38,101,2012,-,204501,93.2
13427,長野県,朝日村,72.2,10.4,,0.3,99.8,2012,-,204510,92.1
13428,長野県,筑北村,77.1,11.4,,0.18,100.9,2012,-,204528,93.1
13429,長野県,池田町,75.4,7.8,,0.32,105,2012,-,204811,97
13430,長野県,松川村,75.6,8.4,,0.36,102.3,2012,-,204820,94.3
13431,長野県,白馬村,81.9,14.4,,0.46,102.8,2012,21.9,204854,95
13432,長野県,小谷村,87.2,13.3,,0.23,100,2012,-,204862,92.4
13433,長野県,坂城町,82.4,14.7,,0.63,101.5,2012,36.4,205214,93.7
13434,長野県,小布施町,90,8.9,,0.38,98.7,2012,24.5,205419,91.2
13435,長野県,高山村,82.2,12.4,,0.26,103.7,2012,-,205435,95.7
13436,長野県,山ノ内町,80.9,14,,0.48,101.1,2012,104.9,205613,93.3
13437,長野県,木島平村,80.1,12.5,,0.18,101,2012,34.2,205621,93.2
13438,長野県,野沢温泉村,80.1,6.3,,0.25,97.9,2012,-,205630,90.2
13439,長野県,信濃町,87.4,11.3,,0.37,102.3,2012,41.4,205834,94.4
13440,長野県,小川村,84.5,13.2,,0.13,99.5,2012,-,205885,91.9
13441,長野県,飯綱町,83.8,11.6,,0.29,102.6,2012,65.9,205907,94.6
13442,長野県,栄村,69.8,11.3,,0.13,100.4,2012,34.1,206024,92.7
13443,岐阜県,岐阜市,87.7,4.5,,0.8,109.7,2012,5.8,212016,101.4
13444,岐阜県,大垣市,90.3,2.9,,0.89,108.3,2012,22.9,212024,100.1
13445,岐阜県,高山市,73.7,8.4,,0.53,107.1,2012,-,212032,98.9
13446,岐阜県,多治見市,86.1,-0.1,,0.73,105.4,2012,-,212041,97.4
13447,岐阜県,関市,91.3,10.9,,0.63,105.9,2012,-,212059,97.8
13448,岐阜県,中津川市,84.7,12.6,,0.48,103.9,2012,73.7,212067,96
13449,岐阜県,美濃市,91.4,13.6,,0.51,102.7,2012,86,212075,94.9
13450,岐阜県,瑞浪市,91.3,5.4,,0.62,105.5,2012,12.5,212083,97.5
13451,岐阜県,羽島市,90.5,11.3,,0.72,105,2012,56.2,212091,97
13452,岐阜県,恵那市,83.4,11,,0.48,103.5,2012,36.3,212105,95.7
13453,岐阜県,美濃加茂市,94,12.4,,0.79,103.7,2012,11.9,212113,95.7
13454,岐阜県,土岐市,93.1,7.2,,0.59,105.7,2012,-,212121,97.6
13455,岐阜県,各務原市,91.9,2,,0.87,109.6,2012,-,212130,101.2
13456,岐阜県,可児市,88.8,4.2,,0.84,106.7,2012,-,212148,98.6
13457,岐阜県,山県市,93.2,18.6,,0.43,101.3,2012,77.5,212156,93.5
13458,岐阜県,瑞穂市,81.6,3,,0.78,102.4,2012,-,212164,94.6
13459,岐阜県,飛騨市,83.9,13.9,,0.34,100.9,2012,49.6,212172,93.3
13460,岐阜県,本巣市,73.6,4.5,,0.68,101.4,2012,3,212181,93.7
13461,岐阜県,郡上市,81.7,18.5,,0.32,99.8,2012,89.3,212199,92.2
13462,岐阜県,下呂市,84.7,12.5,,0.39,104,2012,52.5,212202,96.1
13463,岐阜県,海津市,88.3,11.5,,0.54,98.3,2012,70.4,212211,90.8
13464,岐阜県,岐南町,81.4,7.7,,0.93,100.9,2012,-,213021,93.1
13465,岐阜県,笠松町,87.3,6.7,,0.7,104.3,2012,67.1,213039,96.4
13466,岐阜県,養老町,84.2,8.5,,0.62,100.1,2012,84.1,213411,92.5
13467,岐阜県,垂井町,83.1,11.5,,0.68,106.4,2012,9.9,213616,98.3
13468,岐阜県,関ケ原町,84.2,13.6,,0.57,98.1,2012,78.2,213624,90.6
13469,岐阜県,神戸町,76.6,9.3,,0.72,100.1,2012,56.8,213811,92.4
13470,岐阜県,輪之内町,66.3,6.9,,0.58,100.2,2012,29.2,213829,92.5
13471,岐阜県,安八町,82.2,15.8,,0.67,97,2012,113.7,213837,89.5
13472,岐阜県,揖斐川町,73.1,7.6,,0.4,98,2012,-,214019,90.5
13473,岐阜県,大野町,74.5,0.9,,0.62,98.3,2012,-,214035,90.8
13474,岐阜県,池田町,77.3,10.7,,0.59,96.6,2012,59.8,214043,89.2
13475,岐阜県,北方町,84.6,10.4,,0.62,101,2012,-,214213,93.3
13476,岐阜県,坂祝町,86.2,11.1,,0.6,104.9,2012,-,215015,96.8
13477,岐阜県,富加町,85.3,11.7,,0.43,101.7,2012,-,215023,93.8
13478,岐阜県,川辺町,83.3,10.8,,0.48,100.1,2012,22.1,215031,92.5
13479,岐阜県,七宗町,91,13.1,,0.31,98.8,2012,-,215040,91.2
13480,岐阜県,八百津町,83.7,10.8,,0.42,100.9,2012,11.9,215058,93.2
13481,岐阜県,白川町,78.2,11.8,,0.27,93.7,2012,25.2,215066,86.5
13482,岐阜県,東白川村,80,12,,0.15,97.2,2012,25.1,215074,89.8
13483,岐阜県,御嵩町,88.4,12.1,,0.64,103.6,2012,62.2,215210,95.7
13484,岐阜県,白川村,58.3,2.3,,0.37,99.5,2012,-,216046,91.7
13485,静岡県,静岡市,91.5,11.5,,0.89,111.3,2012,87.3,221007,102.9
13486,静岡県,浜松市,89.6,11.5,,0.85,105.8,2012,28.3,221309,97.8
13487,静岡県,沼津市,83.7,7.7,,0.96,110.6,2012,79.6,222038,102.3
13488,静岡県,熱海市,88.2,7.7,,0.91,110.4,2012,44.1,222054,102
13489,静岡県,三島市,82.1,7.8,,0.9,110.7,2012,27.9,222062,102.2
13490,静岡県,富士宮市,84.6,10.1,,0.89,108.4,2012,42.7,222071,100.2
13491,静岡県,伊東市,83.4,9.7,,0.78,108.5,2012,45.5,222089,100.3
13492,静岡県,島田市,89.8,10,,0.75,107.3,2012,51.5,222097,99.2
13493,静岡県,富士市,81.7,5.8,,1,110.1,2012,56.8,222101,101.7
13494,静岡県,磐田市,85.7,13.2,,0.86,106.2,2012,63.9,222119,98.1
13495,静岡県,焼津市,81.7,9.8,,0.9,109,2012,65.5,222127,100.8
13496,静岡県,掛川市,84.7,11.8,,0.9,107.5,2012,123.5,222135,99.3
13497,静岡県,藤枝市,84.6,12.8,,0.84,110,2012,70.3,222143,101.7
13498,静岡県,御殿場市,83.4,12.5,,0.97,111.1,2012,98.4,222151,102.7
13499,静岡県,袋井市,87.4,12.3,,0.85,108.9,2012,96.4,222160,100.6
13500,静岡県,下田市,88.9,12.1,,0.51,105.5,2012,70.1,222194,97.5
13501,静岡県,裾野市,88.2,9.6,,1,107,2012,6.9,222208,98.9
13502,静岡県,湖西市,87.5,11.6,,0.98,108.2,2012,69.8,222216,99.9
13503,静岡県,伊豆市,81.8,8.5,,0.58,103.6,2012,10.9,222224,95.8
13504,静岡県,御前崎市,80.4,3.6,,1.17,104.8,2012,-,222232,96.9
13505,静岡県,菊川市,88.4,14.9,,0.73,106.6,2012,81.3,222241,98.5
13506,静岡県,伊豆の国市,87.5,8.8,,0.76,105.6,2012,66.3,222259,97.5
13507,静岡県,牧之原市,85.3,18.6,,0.8,103.2,2012,81.2,222267,95.4
13508,静岡県,東伊豆町,83.6,8.1,,0.68,100.4,2012,54.3,223018,92.8
13509,静岡県,河津町,84.7,9.2,,0.38,100.1,2012,17.5,223026,92.4
13510,静岡県,南伊豆町,83.5,10.1,,0.32,100.8,2012,64.4,223042,93.1
13511,静岡県,松崎町,83.9,6.3,,0.32,104.3,2012,1.9,223051,96.4
13512,静岡県,西伊豆町,81.7,11,,0.36,104.9,2012,3.4,223069,96.8
13513,静岡県,函南町,84.3,8.2,,0.76,103.7,2012,8.9,223255,95.8
13514,静岡県,清水町,79.8,5.7,,0.93,103.6,2012,1,223417,95.7
13515,静岡県,長泉町,71.4,6.4,,1.26,106.3,2012,-,223425,98.2
13516,静岡県,小山町,76.4,12.6,,0.94,110,2012,111.8,223441,101.6
13517,静岡県,吉田町,87,15.1,,0.96,104.9,2012,52.9,224243,96.9
13518,静岡県,川根本町,86.4,7.4,,0.37,101.3,2012,-,224294,93.5
13519,静岡県,森町,81.7,9.3,,0.59,103.5,2012,36.3,224618,95.6
13520,愛知県,名古屋市,99.8,12.1,,0.99,112.5,2012,188.4,231002,104
13521,愛知県,豊橋市,89.5,8.1,,0.93,109,2012,52,232017,100.7
13522,愛知県,岡崎市,85.6,-1,,0.98,109.8,2012,-,232025,101.5
13523,愛知県,一宮市,86.6,5,,0.81,109.1,2012,52.3,232033,100.8
13524,愛知県,瀬戸市,85.9,4.4,,0.85,108,2012,12.6,232041,99.8
13525,愛知県,半田市,89.5,4.8,,0.95,108.6,2012,-,232050,100.3
13526,愛知県,春日井市,94.4,8.2,,0.97,108.2,2012,82,232068,100
13527,愛知県,豊川市,90.6,6.2,,0.87,110.1,2012,-,232076,101.7
13528,愛知県,津島市,83.6,10,,0.72,105.1,2012,53.8,232084,97.1
13529,愛知県,碧南市,96,4.1,,1.09,103.9,2012,-,232092,95.9
13530,愛知県,刈谷市,77.7,0,,1.14,108.6,2012,-,232106,100.3
13531,愛知県,豊田市,82.9,3.2,,1.11,111,2012,-,232114,102.6
13532,愛知県,安城市,77.6,3.5,,1.13,106.6,2012,-,232122,98.6
13533,愛知県,西尾市,87.2,6.4,,0.93,106.9,2012,50.4,232131,98.8
13534,愛知県,蒲郡市,84.4,-0.5,,0.84,108.1,2012,-,232149,99.9
13535,愛知県,犬山市,94.3,5,,0.9,111,2012,41.4,232157,102.6
13536,愛知県,常滑市,90.3,14.3,,0.97,103.2,2012,192.7,232165,95.3
13537,愛知県,江南市,84.3,5.1,,0.81,106.6,2012,40.8,232173,98.4
13538,愛知県,小牧市,85.2,0.5,,1.14,110,2012,-,232190,101.7
13539,愛知県,稲沢市,88.7,6.9,,0.9,109,2012,9.4,232203,100.7
13540,愛知県,新城市,88,8.5,,0.59,105.3,2012,44.3,232211,97.3
13541,愛知県,東海市,80.7,5.8,,1.28,111.2,2012,4.9,232220,102.8
13542,愛知県,大府市,88.5,-0.4,,1.06,105,2012,-,232238,97
13543,愛知県,知多市,93.5,0,,0.98,107.8,2012,13.7,232246,99.6
13544,愛知県,知立市,94.3,2.6,,0.97,106.9,2012,-,232254,98.8
13545,愛知県,尾張旭市,91.6,5.6,,0.9,107.4,2012,17.7,232262,99.2
13546,愛知県,高浜市,90.7,4.8,,0.97,109.2,2012,-,232271,100.9
13547,愛知県,岩倉市,83.8,7,,0.78,110.8,2012,37.5,232289,102.4
13548,愛知県,豊明市,84.4,3.3,,0.89,106.7,2012,-,232297,98.6
13549,愛知県,日進市,86.6,3.6,,1,105.6,2012,13.3,232301,97.5
13550,愛知県,田原市,89,7.4,,0.94,104.7,2012,6.3,232319,96.8
13551,愛知県,愛西市,86.3,5.3,,0.67,98,2012,-,232327,90.6
13552,愛知県,清須市,88.5,3.2,,0.96,102.2,2012,-,232335,94.4
13553,愛知県,北名古屋市,87.2,3.4,,0.95,106.6,2012,8.1,232343,98.5
13554,愛知県,弥富市,85.7,7.1,,0.98,106.3,2012,55.3,232351,98.2
13555,愛知県,みよし市,88.3,3.6,,1.1,104.9,2012,-,232360,96.9
13556,愛知県,あま市,84,6.4,,0.79,99.7,2012,2.8,232378,92.1
13557,愛知県,長久手市,81.4,0.3,,1.03,106.8,2012,-,232386,98.7
13558,愛知県,東郷町,90.8,6.2,,0.89,107.2,2012,-,233021,99
13559,愛知県,豊山町,87.9,-0.4,,1.1,107.1,2012,-,233421,99
13560,愛知県,大口町,78.9,0.4,,1.05,101.5,2012,-,233617,93.7
13561,愛知県,扶桑町,87.4,2.1,,0.84,102.1,2012,-,233625,94.3
13562,愛知県,大治町,84.3,9.6,,0.84,98.5,2012,-,234249,90.9
13563,愛知県,蟹江町,82.5,6.2,,0.88,96.9,2012,34.8,234257,89.5
13564,愛知県,飛島村,65.8,1.9,,2.13,104.8,2012,-,234273,96.7
13565,愛知県,阿久比町,81.7,2.5,,0.8,102.3,2012,-,234419,94.4
13566,愛知県,東浦町,87.8,4.9,,0.95,106.1,2012,13.2,234427,98
13567,愛知県,南知多町,88,5.8,,0.54,103.3,2012,19.6,234451,95.4
13568,愛知県,美浜町,83,7,,0.7,104,2012,11.8,234460,96
