,ele_ID,prefecture_x,municipality_x,ymd,year,month,day,kokuji_dt,time_pm,pres_pm,nendo,kokuji_f1
1457,秋田県藤里町議会議員選挙（2008年03月23日投票）,秋田県,藤里町,20080323.0,2008,3.0,23.0,2008-03-18,秋田県藤里町,秋田県藤里町,2007.0,2012-03-20
1458,秋田県羽後町議会議員選挙（2008年03月23日投票）,秋田県,羽後町,20080323.0,2008,3.0,23.0,2008-03-18,秋田県羽後町,秋田県羽後町,2007.0,2012-03-13
1459,福島県矢吹町議会議員選挙（2008年03月23日投票）,福島県,矢吹町,20080323.0,2008,3.0,23.0,2008-03-18,福島県矢吹町,福島県矢吹町,2007.0,2012-03-20
1461,福島県塙町議会議員選挙（2008年03月23日投票）,福島県,塙町,20080323.0,2008,3.0,23.0,2008-03-18,福島県塙町,福島県塙町,2007.0,2012-03-20
1462,福島県柳津町議会議員選挙（2008年03月23日投票）,福島県,柳津町,20080323.0,2008,3.0,23.0,2008-03-18,福島県柳津町,福島県柳津町,2007.0,2012-03-20
1463,福島県矢祭町議会議員選挙（2008年03月23日投票）,福島県,矢祭町,20080323.0,2008,3.0,23.0,2008-03-18,福島県矢祭町,福島県矢祭町,2007.0,2012-03-20
1464,福島県玉川村議会議員選挙（2008年03月23日投票）,福島県,玉川村,20080323.0,2008,3.0,23.0,2008-03-18,福島県玉川村,福島県玉川村,2007.0,2012-03-20
1465,福島県平田村議会議員選挙（2008年03月23日投票）,福島県,平田村,20080323.0,2008,3.0,23.0,2008-03-18,福島県平田村,福島県平田村,2007.0,2012-03-20
1466,福島県富岡町議会議員選挙（2008年03月23日投票）,福島県,富岡町,20080323.0,2008,3.0,23.0,2008-03-18,福島県富岡町,福島県富岡町,2007.0,2012-03-15
1467,北海道知内町議会議員選挙（2008年03月23日投票）,北海道,知内町,20080323.0,2008,3.0,23.0,2008-03-18,北海道知内町,北海道知内町,2007.0,2012-03-20
1468,茨城県大子町議会議員選挙（2008年03月23日投票）,茨城県,大子町,20080323.0,2008,3.0,23.0,2008-03-18,茨城県大子町,茨城県大子町,2007.0,2012-03-13
1469,福島県下郷町議会議員選挙（2008年03月23日投票）,福島県,下郷町,20080323.0,2008,3.0,23.0,2008-03-18,福島県下郷町,福島県下郷町,2007.0,2012-03-20
1470,福島県古殿町議会議員選挙（2008年03月23日投票）,福島県,古殿町,20080323.0,2008,3.0,23.0,2008-03-18,福島県古殿町,福島県古殿町,2007.0,2012-03-20
1471,青森県鰺ヶ沢町議会議員選挙（2008年03月23日投票）,青森県,鰺ヶ沢町,20080323.0,2008,3.0,23.0,2008-03-18,青森県鰺ヶ沢町,青森県鰺ヶ沢町,2007.0,2012-03-20
1472,宮城県川崎町議会議員選挙（2008年03月23日投票）,宮城県,川崎町,20080323.0,2008,3.0,23.0,2008-03-18,宮城県川崎町,宮城県川崎町,2007.0,2012-03-20
1473,秋田県五城目町議会議員選挙（2008年03月23日投票）,秋田県,五城目町,20080323.0,2008,3.0,23.0,2008-03-18,秋田県五城目町,秋田県五城目町,2007.0,2012-03-20
1474,福島県会津坂下町議会議員選挙（2008年03月23日投票）,福島県,会津坂下町,20080323.0,2008,3.0,23.0,2008-03-18,福島県会津坂下町,福島県会津坂下町,2007.0,2012-03-20
1475,秋田県小坂町議会議員選挙（2008年03月24日投票）,秋田県,小坂町,20080324.0,2008,3.0,24.0,2008-03-19,秋田県小坂町,秋田県小坂町,2007.0,2012-03-21
1476,長野県宮田村議会議員選挙（2008年03月30日投票）,長野県,宮田村,20080330.0,2008,3.0,30.0,2008-03-25,長野県宮田村,長野県宮田村,2007.0,2012-03-20
1477,福島県只見町議会議員選挙（2008年03月30日投票）,福島県,只見町,20080330.0,2008,3.0,30.0,2008-03-25,福島県只見町,福島県只見町,2007.0,2012-03-20
1478,福岡県豊前市議会議員選挙（2008年03月30日投票）,福岡県,豊前市,20080330.0,2008,3.0,30.0,2008-03-23,福岡県豊前市,福岡県豊前市,2007.0,2012-03-18
1479,岐阜県郡上市議会議員選挙（2008年03月30日投票）,岐阜県,郡上市,20080330.0,2008,3.0,30.0,2008-03-23,岐阜県郡上市,岐阜県郡上市,2007.0,2012-03-25
1480,京都府南山城村議会議員選挙（2008年03月30日投票）,京都府,南山城村,20080330.0,2008,3.0,30.0,2008-03-25,京都府南山城村,京都府南山城村,2007.0,2012-03-20
1481,広島県福山市議会議員選挙（2008年04月06日投票）,広島県,福山市,20080406.0,2008,4.0,6.0,2008-03-30,広島県福山市,広島県福山市,2007.0,2012-04-01
1482,奈良県広陵町議会議員選挙（2008年04月06日投票）,奈良県,広陵町,20080406.0,2008,4.0,6.0,2008-04-01,奈良県広陵町,奈良県広陵町,2008.0,2012-03-27
1483,北海道上川町議会議員選挙（2008年04月06日投票）,北海道,上川町,20080406.0,2008,4.0,6.0,2008-04-01,北海道上川町,北海道上川町,2008.0,2012-04-10
1484,広島県三次市議会議員選挙（2008年04月06日投票）,広島県,三次市,20080406.0,2008,4.0,6.0,2008-03-30,広島県三次市,広島県三次市,2007.0,2012-04-08
1485,岩手県平泉町議会議員選挙（2008年04月06日投票）,岩手県,平泉町,20080406.0,2008,4.0,6.0,2008-04-01,岩手県平泉町,岩手県平泉町,2008.0,2012-03-27
1486,岐阜県下呂市議会議員選挙（2008年04月13日投票）,岐阜県,下呂市,20080413.0,2008,4.0,13.0,2008-04-06,岐阜県下呂市,岐阜県下呂市,2008.0,2012-04-08
1487,埼玉県松伏町議会議員選挙（2008年04月13日投票）,埼玉県,松伏町,20080413.0,2008,4.0,13.0,2008-04-08,埼玉県松伏町,埼玉県松伏町,2008.0,2012-04-03
1488,鹿児島県鹿児島市議会議員選挙（2008年04月13日投票）,鹿児島県,鹿児島市,20080413.0,2008,4.0,13.0,2008-04-06,鹿児島県鹿児島市,鹿児島県鹿児島市,2008.0,2012-04-08
1489,静岡県御前崎市議会議員選挙（2008年04月13日投票）,静岡県,御前崎市,20080413.0,2008,4.0,13.0,2008-04-06,静岡県御前崎市,静岡県御前崎市,2008.0,2012-04-08
1490,福岡県行橋市議会議員選挙（2008年04月13日投票）,福岡県,行橋市,20080413.0,2008,4.0,13.0,2008-04-06,福岡県行橋市,福岡県行橋市,2008.0,2012-04-08
1491,大阪府大東市議会議員選挙（2008年04月13日投票）,大阪府,大東市,20080413.0,2008,4.0,13.0,2008-04-06,大阪府大東市,大阪府大東市,2008.0,2012-04-08
1492,埼玉県志木市議会議員選挙（2008年04月13日投票）,埼玉県,志木市,20080413.0,2008,4.0,13.0,2008-04-06,埼玉県志木市,埼玉県志木市,2008.0,2012-04-08
1493,埼玉県坂戸市議会議員選挙（2008年04月13日投票）,埼玉県,坂戸市,20080413.0,2008,4.0,13.0,2008-04-06,埼玉県坂戸市,埼玉県坂戸市,2008.0,2012-04-08
1494,長野県南木曽町議会議員選挙（2008年04月13日投票）,長野県,南木曽町,20080413.0,2008,4.0,13.0,2008-04-08,長野県南木曽町,長野県南木曽町,2008.0,2012-04-10
1495,新潟県佐渡市議会議員選挙（2008年04月13日投票）,新潟県,佐渡市,20080413.0,2008,4.0,13.0,2008-04-06,新潟県佐渡市,新潟県佐渡市,2008.0,2012-04-01
1496,千葉県富津市議会議員選挙（2008年04月13日投票）,千葉県,富津市,20080413.0,2008,4.0,13.0,2008-04-06,千葉県富津市,千葉県富津市,2008.0,2012-04-15
1497,福島県三島町議会議員選挙（2008年04月20日投票）,福島県,三島町,20080420.0,2008,4.0,20.0,2008-04-15,福島県三島町,福島県三島町,2008.0,2012-04-10
1498,島根県川本町議会議員選挙（2008年04月20日投票）,島根県,川本町,20080420.0,2008,4.0,20.0,2008-04-15,島根県川本町,島根県川本町,2008.0,2012-04-10
1499,岡山県笠岡市議会議員選挙（2008年04月20日投票）,岡山県,笠岡市,20080420.0,2008,4.0,20.0,2008-04-13,岡山県笠岡市,岡山県笠岡市,2008.0,2012-04-08
1500,岐阜県山県市議会議員選挙（2008年04月20日投票）,岐阜県,山県市,20080420.0,2008,4.0,20.0,2008-04-13,岐阜県山県市,岐阜県山県市,2008.0,2012-04-15
1501,岐阜県瑞穂市議会議員選挙（2008年04月20日投票）,岐阜県,瑞穂市,20080420.0,2008,4.0,20.0,2008-04-13,岐阜県瑞穂市,岐阜県瑞穂市,2008.0,2012-04-08
1502,富山県魚津市議会議員選挙（2008年04月20日投票）,富山県,魚津市,20080420.0,2008,4.0,20.0,2008-04-13,富山県魚津市,富山県魚津市,2008.0,2012-04-15
1503,愛知県碧南市議会議員選挙（2008年04月20日投票）,愛知県,碧南市,20080420.0,2008,4.0,20.0,2008-04-13,愛知県碧南市,愛知県碧南市,2008.0,2012-04-15
1504,兵庫県篠山市議会議員選挙（2008年04月20日投票）,兵庫県,丹波篠山市,20080420.0,2008,4.0,20.0,2008-04-13,兵庫県篠山市,兵庫県丹波篠山市,2008.0,2012-04-15
1505,山梨県道志村議会議員選挙（2008年04月27日投票）,山梨県,道志村,20080427.0,2008,4.0,27.0,2008-04-22,山梨県道志村,山梨県道志村,2008.0,2012-04-17
1506,北海道広尾町議会議員選挙（2008年04月27日投票）,北海道,広尾町,20080427.0,2008,4.0,27.0,2008-04-22,北海道広尾町,北海道広尾町,2008.0,2012-04-10
1507,愛知県扶桑町議会議員選挙（2008年04月27日投票）,愛知県,扶桑町,20080427.0,2008,4.0,27.0,2008-04-22,愛知県扶桑町,愛知県扶桑町,2008.0,2012-04-17
1508,愛媛県西予市議会議員選挙（2008年04月27日投票）,愛媛県,西予市,20080427.0,2008,4.0,27.0,2008-04-20,愛媛県西予市,愛媛県西予市,2008.0,2012-04-15
1509,岩手県大船渡市議会議員選挙（2008年04月27日投票）,岩手県,大船渡市,20080427.0,2008,4.0,27.0,2008-04-20,岩手県大船渡市,岩手県大船渡市,2008.0,2012-04-15
1510,熊本県あさぎり町議会議員選挙（2008年04月27日投票）,熊本県,あさぎり町,20080427.0,2008,4.0,27.0,2008-04-22,熊本県あさぎり町,熊本県あさぎり町,2008.0,2012-04-17
1511,京都府京丹後市議会議員選挙（2008年04月27日投票）,京都府,京丹後市,20080427.0,2008,4.0,27.0,2008-04-20,京都府京丹後市,京都府京丹後市,2008.0,2012-04-15
1512,新潟県村上市議会議員選挙（2008年04月27日投票）,新潟県,村上市,20080427.0,2008,4.0,27.0,2008-04-20,新潟県村上市,新潟県村上市,2008.0,2012-04-08
1513,鹿児島県十島村議会議員選挙（2008年04月27日投票）,鹿児島県,十島村,20080427.0,2008,4.0,27.0,2008-04-22,鹿児島県十島村,鹿児島県十島村,2008.0,2012-04-24
1514,山口県美祢市議会議員選挙（2008年04月27日投票）,山口県,美祢市,20080427.0,2008,4.0,27.0,2008-04-20,山口県美祢市,山口県美祢市,2008.0,2012-04-15
1515,鹿児島県大和村議会議員選挙（2008年05月18日投票）,鹿児島県,大和村,20080518.0,2008,5.0,18.0,2008-05-13,鹿児島県大和村,鹿児島県大和村,2008.0,2012-05-15
1516,山口県周南市議会議員選挙（2008年06月01日投票）,山口県,周南市,20080601.0,2008,6.0,1.0,2008-05-25,山口県周南市,山口県周南市,2008.0,2012-05-20
1517,和歌山県古座川町議会議員選挙（2008年06月15日投票）,和歌山県,古座川町,20080615.0,2008,6.0,15.0,2008-06-10,和歌山県古座川町,和歌山県古座川町,2008.0,2012-05-29
1518,長野県売木村議会議員選挙（2008年06月29日投票）,長野県,売木村,20080629.0,2008,6.0,29.0,2008-06-24,長野県売木村,長野県売木村,2008.0,2012-06-26
1519,岩手県岩手町議会議員選挙（2008年07月06日投票）,岩手県,岩手町,20080706.0,2008,7.0,6.0,2008-07-01,岩手県岩手町,岩手県岩手町,2008.0,2012-07-03
1520,長野県千曲市議会議員選挙（2008年07月13日投票）,長野県,千曲市,20080713.0,2008,7.0,13.0,2008-07-06,長野県千曲市,長野県千曲市,2008.0,2012-07-15
1521,青森県新郷村議会議員選挙（2008年07月13日投票）,青森県,新郷村,20080713.0,2008,7.0,13.0,2008-07-08,青森県新郷村,青森県新郷村,2008.0,2012-07-03
1522,大阪府箕面市議会議員選挙（2008年08月24日投票）,大阪府,箕面市,20080824.0,2008,8.0,24.0,2008-08-17,大阪府箕面市,大阪府箕面市,2008.0,2012-08-05
1523,秋田県大潟村議会議員選挙（2008年08月24日投票）,秋田県,大潟村,20080824.0,2008,8.0,24.0,2008-08-19,秋田県大潟村,秋田県大潟村,2008.0,2012-08-21
1524,北海道中標津町議会議員選挙（2008年08月24日投票）,北海道,中標津町,20080824.0,2008,8.0,24.0,2008-08-19,北海道中標津町,北海道中標津町,2008.0,2012-08-21
1525,鹿児島県知名町議会議員選挙（2008年08月31日投票）,鹿児島県,知名町,20080831.0,2008,8.0,31.0,2008-08-26,鹿児島県知名町,鹿児島県知名町,2008.0,2012-08-21
1526,鹿児島県和泊町議会議員選挙（2008年08月31日投票）,鹿児島県,和泊町,20080831.0,2008,8.0,31.0,2008-08-26,鹿児島県和泊町,鹿児島県和泊町,2008.0,2012-08-21
1527,鹿児島県宇検村議会議員選挙（2008年08月31日投票）,鹿児島県,宇検村,20080831.0,2008,8.0,31.0,2008-08-26,鹿児島県宇検村,鹿児島県宇検村,2008.0,2012-08-21
1528,鹿児島県龍郷町議会議員選挙（2008年08月31日投票）,鹿児島県,龍郷町,20080831.0,2008,8.0,31.0,2008-08-26,鹿児島県龍郷町,鹿児島県龍郷町,2008.0,2012-08-21
1529,鹿児島県与論町議会議員選挙（2008年08月31日投票）,鹿児島県,与論町,20080831.0,2008,8.0,31.0,2008-08-26,鹿児島県与論町,鹿児島県与論町,2008.0,2012-08-21
1530,大阪府和泉市議会議員選挙（2008年09月07日投票）,大阪府,和泉市,20080907.0,2008,9.0,7.0,2008-08-31,大阪府和泉市,大阪府和泉市,2008.0,2012-09-02
1531,熊本県西原村議会議員選挙（2008年09月07日投票）,熊本県,西原村,20080907.0,2008,9.0,7.0,2008-09-02,熊本県西原村,熊本県西原村,2008.0,2012-09-04
1532,福島県いわき市議会議員選挙（2008年09月21日投票）,福島県,いわき市,20080921.0,2008,9.0,21.0,2008-09-14,福島県いわき市,福島県いわき市,2008.0,2012-09-02
1533,神奈川県座間市議会議員選挙（2008年09月21日投票）,神奈川県,座間市,20080921.0,2008,9.0,21.0,2008-09-14,神奈川県座間市,神奈川県座間市,2008.0,2012-09-16
1534,神奈川県大井町議会議員選挙（2008年09月21日投票）,神奈川県,大井町,20080921.0,2008,9.0,21.0,2008-09-16,神奈川県大井町,神奈川県大井町,2008.0,2012-09-18
1535,広島県府中町議会議員選挙（2008年09月21日投票）,広島県,府中町,20080921.0,2008,9.0,21.0,2008-09-16,広島県府中町,広島県府中町,2008.0,2012-09-18
1536,大阪府河南町議会議員選挙（2008年09月21日投票）,大阪府,河南町,20080921.0,2008,9.0,21.0,2008-09-16,大阪府河南町,大阪府河南町,2008.0,2012-09-18
1537,鹿児島県喜界町議会議員選挙（2008年09月28日投票）,鹿児島県,喜界町,20080928.0,2008,9.0,28.0,2008-09-23,鹿児島県喜界町,鹿児島県喜界町,2008.0,2012-09-18
1538,高知県大月町議会議員選挙（2008年09月28日投票）,高知県,大月町,20080928.0,2008,9.0,28.0,2008-09-23,高知県大月町,高知県大月町,2008.0,2012-09-18
1539,岡山県高梁市議会議員選挙（2008年09月28日投票）,岡山県,高梁市,20080928.0,2008,9.0,28.0,2008-09-21,岡山県高梁市,岡山県高梁市,2008.0,2012-09-23
1540,岡山県吉備中央町議会議員選挙（2008年09月28日投票）,岡山県,吉備中央町,20080928.0,2008,9.0,28.0,2008-09-23,岡山県吉備中央町,岡山県吉備中央町,2008.0,2012-09-25
1541,兵庫県上郡町議会議員選挙（2008年09月28日投票）,兵庫県,上郡町,20080928.0,2008,9.0,28.0,2008-09-23,兵庫県上郡町,兵庫県上郡町,2008.0,2012-09-25
1542,兵庫県三田市議会議員選挙（2008年09月28日投票）,兵庫県,三田市,20080928.0,2008,9.0,28.0,2008-09-21,兵庫県三田市,兵庫県三田市,2008.0,2012-09-23
1543,愛知県岡崎市議会議員選挙（2008年10月05日投票）,愛知県,岡崎市,20081005.0,2008,10.0,5.0,2008-09-28,愛知県岡崎市,愛知県岡崎市,2008.0,2012-10-14
1544,和歌山県みなべ町議会議員選挙（2008年10月05日投票）,和歌山県,みなべ町,20081005.0,2008,10.0,5.0,2008-09-30,和歌山県みなべ町,和歌山県みなべ町,2008.0,2012-09-25
1545,大阪府泉南市議会議員選挙（2008年10月05日投票）,大阪府,泉南市,20081005.0,2008,10.0,5.0,2008-09-28,大阪府泉南市,大阪府泉南市,2008.0,2012-10-14
1546,東京都利島村議会議員選挙（2008年10月05日投票）,東京都,利島村,20081005.0,2008,10.0,5.0,2008-09-30,東京都利島村,東京都利島村,2008.0,2012-10-02
1547,福岡県宗像市議会議員選挙（2008年10月19日投票）,福岡県,宗像市,20081019.0,2008,10.0,19.0,2008-10-12,福岡県宗像市,福岡県宗像市,2008.0,2012-10-14
1548,新潟県阿賀野市議会議員選挙（2008年10月19日投票）,新潟県,阿賀野市,20081019.0,2008,10.0,19.0,2008-10-12,新潟県阿賀野市,新潟県阿賀野市,2008.0,2012-10-14
1549,長崎県波佐見町議会議員選挙（2008年10月19日投票）,長崎県,波佐見町,20081019.0,2008,10.0,19.0,2008-10-14,長崎県波佐見町,長崎県波佐見町,2008.0,2012-10-09
1550,鹿児島県薩摩川内市議会議員選挙（2008年10月19日投票）,鹿児島県,薩摩川内市,20081019.0,2008,10.0,19.0,2008-10-12,鹿児島県薩摩川内市,鹿児島県薩摩川内市,2008.0,2012-10-21
