,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_世直し連合,得票数_公明党,得票数_国民民主党,得票数_尊王義塾蒼龍社,得票数_市役所を改革する会,得票数_幸福実現党,得票数_日本共産党,得票数_日本維新の会,得票数_民主党,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_自動車販売・修理業,得票数_自由民主党,得票数_sum_v,得票率_NHKから国民を守る党,得票率_世直し連合,得票率_公明党,得票率_国民民主党,得票率_尊王義塾蒼龍社,得票率_市役所を改革する会,得票率_幸福実現党,得票率_日本共産党,得票率_日本維新の会,得票率_民主党,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_自動車販売・修理業,得票率_自由民主党,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_世直し連合,一人あたり得票率_公明党,一人あたり得票率_国民民主党,一人あたり得票率_尊王義塾蒼龍社,一人あたり得票率_市役所を改革する会,一人あたり得票率_幸福実現党,一人あたり得票率_日本共産党,一人あたり得票率_日本維新の会,一人あたり得票率_民主党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_自動車販売・修理業,一人あたり得票率_自由民主党,立候補者数_NHKから国民を守る党,立候補者数_世直し連合,立候補者数_公明党,立候補者数_国民民主党,立候補者数_尊王義塾蒼龍社,立候補者数_市役所を改革する会,立候補者数_幸福実現党,立候補者数_日本共産党,立候補者数_日本維新の会,立候補者数_民主党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_自動車販売・修理業,立候補者数_自由民主党,当選者数_NHKから国民を守る党,当選者数_世直し連合,当選者数_公明党,当選者数_国民民主党,当選者数_尊王義塾蒼龍社,当選者数_市役所を改革する会,当選者数_幸福実現党,当選者数_日本共産党,当選者数_日本維新の会,当選者数_民主党,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_自動車販売・修理業,当選者数_自由民主党
錦江町議会議員選挙（2005年04月24日投票）,錦江町議会議員選挙,鹿児島県,錦江町,20050424.0,2005.0,4.0,24.0,20050419.0,,0.0,23.0,,8719.0,,,,その他,,,,,錦江町議会議員選挙（2005年04月24日投票）,2.0,23.0,20.0,1.15,0.5652173913043478,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.1,,2387.0,1.0,58.30434782608695,6.139216651691673,48.0,54.0,57.0,62.0,70.0,58.75,6.114531870879405,48.0,55.0,57.0,61.5,70.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,20.0,,,,
錦江町議会議員選挙（2009年04月19日投票）,錦江町議会議員選挙,鹿児島県,錦江町,20090419.0,2009.0,4.0,19.0,20090414.0,89.13,16.0,19.0,1.1875,8057.0,,,-662.0,任期満了,,,,,錦江町議会議員選挙（2009年04月19日投票）,1.0,19.0,16.0,1.1875,0.0,0.0,0.0,0.10526315789473684,0.125,0.7368421052631579,0.2631578947368421,0.0,0.75,0.25,0.0,0.7327671349510431,0.267232865048957,,0.05234050963936022,0.0534465730097914,,7047.000000000001,1.0,59.10526315789474,8.884609619372293,33.0,56.0,59.0,63.0,74.0,58.375,8.87323926196065,33.0,55.75,59.0,62.0,72.0,,,,,,,,,,,7047.000000000001,,,,,7047.000000000001,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.05263157894736842,,,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,16.0,,,,
錦江町議会議員選挙（2013年04月14日投票）,錦江町議会議員選挙,鹿児島県,錦江町,20130414.0,2013.0,4.0,14.0,20130409.0,79.83,12.0,13.0,1.0833333333333333,7371.0,,,-686.0,任期満了,89.13,,,,錦江町議会議員選挙（2013年04月14日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.15384615384615385,0.16666666666666666,0.7692307692307693,0.23076923076923078,0.0,0.8333333333333334,0.16666666666666666,0.0,0.7894289598912304,0.21057104010876954,,0.07894289598912305,0.07019034670292318,,5884.0,1.0,59.0,6.9724733499228675,37.0,59.0,61.0,63.0,65.0,58.916666666666664,7.2509577911396565,37.0,58.5,61.0,63.0,65.0,,,,,,,,,,,5884.0,,,,,5884.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,12.0,,,,
錦江町議会議員選挙（2017年04月16日投票）,錦江町議会議員選挙,鹿児島県,錦江町,20170416.0,2017.0,4.0,16.0,20170411.0,無投票,12.0,12.0,1.0,,,,,任期満了,79.83,,,,錦江町議会議員選挙（2017年04月16日投票）,1.0,12.0,12.0,1.0,1.0,1.0,0.0,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.08333333333333333,0.0,0.9166666666666666,0.08333333333333333,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
錦江町議会議員選挙（2021年04月18日投票）,錦江町議会議員選挙,鹿児島県,錦江町,20210418.0,2021.0,4.0,18.0,20210413.0,74.4,12.0,13.0,1.0833333333333333,6077.0,2888.0,3189.0,,任期満了,,,,,錦江町議会議員選挙（2021年04月18日投票）,1.0,13.0,12.0,1.0833333333333333,0.0,0.0,0.0,0.15384615384615385,0.16666666666666666,0.7692307692307693,0.15384615384615385,0.07692307692307693,0.75,0.16666666666666666,0.08333333333333333,0.7849654249386572,0.12402409101048405,0.0910104840508588,0.07849654249386571,0.062012045505242024,0.0910104840508588,4483.0,1.0,61.84615384615385,12.18350810819631,33.0,62.0,67.0,69.0,73.0,61.833333333333336,12.68091304108484,33.0,60.0,67.5,69.5,73.0,,,,,,,,,,,4483.0,,,,,4483.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,12.0,,,,
長島町議会議員選挙（2006年04月23日投票）,長島町議会議員選挙,鹿児島県,長島町,20060423.0,2006.0,4.0,23.0,20060418.0,,0.0,25.0,,9888.0,,,,その他,,,,,長島町議会議員選挙（2006年04月23日投票）,2.0,25.0,20.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.04,,9169.0,1.0,61.56,6.151942782568772,45.0,57.0,64.0,67.0,70.0,61.35,6.158530668917709,45.0,57.75,63.0,66.0,70.0,,,,,,,,,,,9169.0,,,,,9169.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.04,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,20.0,,,,
長島町議会議員選挙（2010年04月18日投票）,長島町議会議員選挙,鹿児島県,長島町,20100418.0,2010.0,4.0,18.0,20100413.0,87.97,16.0,17.0,1.0625,9466.0,,,-422.0,任期満了,,,,,長島町議会議員選挙（2010年04月18日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.17647058823529413,0.0,0.8125,0.1875,0.0,0.8190729759167372,0.18092702408326275,,0.05850521256548123,0.06030900802775425,,8263.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,8263.0,,,,,8263.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.058823529411764705,,,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,16.0,,,,
長島町議会議員選挙（2014年04月13日投票）,長島町議会議員選挙,鹿児島県,長島町,20140413.0,2014.0,4.0,13.0,20140408.0,,14.0,16.0,1.1428571428571428,,,,,任期満了,87.97,,,,長島町議会議員選挙（2014年04月13日投票）,1.0,16.0,14.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.625,0.375,0.0,0.6428571428571429,0.35714285714285715,0.0,0.5974323121901615,0.4025676878098386,,0.059743231219016146,0.0670946146349731,,7867.0,1.0,62.75,5.595757321399848,50.0,59.5,64.0,66.25,72.0,63.285714285714285,5.324184329595492,50.0,60.75,64.0,66.75,72.0,,,,,,,,,,,7867.0,,,,,7867.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,14.0,,,,
長島町議会議員選挙（2018年04月15日投票）,長島町議会議員選挙,鹿児島県,長島町,20180415.0,2018.0,4.0,15.0,20180410.0,86.96,14.0,16.0,1.1428571428571428,,,,,任期満了,,,,,長島町議会議員選挙（2018年04月15日投票）,1.0,16.0,14.0,1.1428571428571428,0.0,0.0,0.0,0.0625,0.0,,,,,,,,,,,,,7461.0,1.0,64.8125,4.785639325105894,54.0,61.75,64.5,68.5,72.0,65.35714285714286,4.863965796066634,54.0,62.25,66.0,69.5,72.0,,,,,,,,,,,7461.0,,,,,7461.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,14.0,,,,
阿久根市議会議員補欠選挙（2008年08月31日投票）,阿久根市議会議員補欠選挙,鹿児島県,阿久根市,20080831.0,2008.0,8.0,31.0,20080824.0,無投票,1.0,1.0,1.0,20347.0,,,,その他,,,,,阿久根市議会議員補欠選挙（2008年08月31日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,59.0,0.0,59.0,59.0,59.0,59.0,59.0,59.0,0.0,59.0,59.0,59.0,59.0,59.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,
阿久根市議会議員選挙（2001年12月02日投票）,阿久根市議会議員選挙,鹿児島県,阿久根市,20011202.0,2001.0,12.0,2.0,20011125.0,80.65,22.0,23.0,1.0454545454545454,21242.0,,,,任期満了,,,,,阿久根市議会議員選挙（2001年12月02日投票）,1.0,23.0,22.0,1.0454545454545454,0.0,0.0,0.0,0.043478260869565216,0.045454545454545456,0.7391304347826086,0.2608695652173913,0.0,0.7272727272727273,0.2727272727272727,0.0,0.7364924451760833,0.26350755482391675,,0.04332308501035784,0.043917925803986124,,17009.0,2.0,60.78260869565217,6.833145063261614,47.0,56.0,61.0,66.0,74.0,60.40909090909091,6.753174949668225,47.0,56.0,61.0,64.75,74.0,,,,,,,,,,,16090.000000000002,919.0,,,,17009.0,,,,,,,,,,,0.9459697807043331,0.054030219295667,,,,1.0,,,,,,,,,,,0.0429986263956515,0.054030219295667,,,,,,,,,,,,,,22.0,1.0,,,,,,,,,,,,,,21.0,1.0,,,
阿久根市議会議員選挙（2005年12月04日投票）,阿久根市議会議員選挙,鹿児島県,阿久根市,20051204.0,2005.0,12.0,4.0,20051127.0,73.71,16.0,18.0,1.125,20840.0,,,-402.0,任期満了,80.65,,,,阿久根市議会議員選挙（2005年12月04日投票）,1.0,18.0,16.0,1.125,0.0,0.0,0.0,0.05555555555555555,0.0625,0.7777777777777778,0.2222222222222222,0.0,0.8125,0.1875,0.0,0.7777118755766442,0.22228812442335574,,0.055550848255474586,0.055572031105838936,,15174.0,2.0,60.5,8.526103708285776,46.0,55.0,60.0,65.75,78.0,60.0,7.533259586659682,46.0,55.0,60.0,65.25,73.0,,,,,,,,,,,14285.0,889.0,,,,15174.0,,,,,,,,,,,0.9414129431923026,0.05858705680769738,,,,1.0,,,,,,,,,,,0.05537723195248839,0.05858705680769738,,,,,,,,,,,,,,17.0,1.0,,,,,,,,,,,,,,15.0,1.0,,,
阿久根市議会議員選挙（2009年03月22日投票）,阿久根市議会議員選挙,鹿児島県,阿久根市,20090322.0,2009.0,3.0,22.0,20090315.0,78.32,16.0,23.0,1.4375,20036.0,,,-804.0,解散,73.71,,,,阿久根市議会議員選挙（2009年03月22日投票）,1.0,23.0,16.0,1.4375,0.0,0.0,0.0,0.13043478260869565,0.0625,0.0,0.5217391304347826,0.4782608695652174,0.0,0.5625,0.4375,,0.5523405349794238,0.44765946502057613,,0.046028377914951984,0.040696315001870556,15552.0,2.0,57.95652173913044,8.52351356858633,32.0,53.0,59.0,63.0,72.0,57.0625,9.410557568497204,32.0,50.0,58.5,63.0,72.0,,,,,,,,,,,14778.0,774.0,,,,15552.0,,,,,,,,,,,0.9502314814814815,0.04976851851851852,,,,1.0,,,,,,,,,,,0.04319234006734007,0.04976851851851852,,,,,,,,,,,,,,22.0,1.0,,,,,,,,,,,,,,15.0,1.0,,,
阿久根市議会議員選挙（2011年04月24日投票）,阿久根市議会議員選挙,鹿児島県,阿久根市,20110424.0,2011.0,4.0,24.0,20110417.0,73.79,16.0,24.0,1.5,19509.0,,,-527.0,解散,78.32,,,,阿久根市議会議員選挙（2011年04月24日投票）,1.0,24.0,16.0,1.5,0.0,0.0,0.0,0.08333333333333333,0.125,0.0,0.4583333333333333,0.5416666666666666,0.0,0.1875,0.8125,,0.3738710354967444,0.6261289645032556,,0.03398827595424949,0.048163766500250435,14283.0,1.0,56.083333333333336,10.692351887629256,33.0,51.75,59.5,63.0,70.0,55.5625,10.665181374453976,34.0,51.75,59.5,62.25,70.0,,,,,,,,,,,14283.0,,,,,14283.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.041666666666666664,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,16.0,,,,
阿久根市議会議員選挙（2015年04月26日投票）,阿久根市議会議員選挙,鹿児島県,阿久根市,20150426.0,2015.0,4.0,26.0,20150419.0,73.44,16.0,23.0,1.4375,18488.0,,,-1021.0,解散,73.79,,,,阿久根市議会議員選挙（2015年04月26日投票）,1.0,23.0,16.0,1.4375,0.0,0.0,0.0,0.13043478260869565,0.0625,0.6521739130434783,0.30434782608695654,0.043478260869565216,0.6875,0.25,0.0625,0.5996078141186918,0.22487790439544175,0.1755142814858665,0.03997385427457945,0.032125414913634534,0.1755142814858665,13514.0,1.0,57.08695652173913,9.899113019019786,37.0,54.5,58.0,65.5,70.0,59.25,7.163274390947201,43.0,55.0,60.0,65.25,70.0,,,,,,,,,,,13514.0,,,,,13514.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.043478260869565216,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,16.0,,,,
阿久根市議会議員選挙（2019年04月21日投票）,阿久根市議会議員選挙,鹿児島県,阿久根市,20190421.0,2019.0,4.0,21.0,20190414.0,68.31,15.0,19.0,1.2666666666666666,17424.0,,,-1064.0,任期満了,73.44,,,,阿久根市議会議員選挙（2019年04月21日投票）,1.0,19.0,15.0,1.2666666666666666,0.0,0.0,0.0,0.10526315789473684,0.0,0.6842105263157895,0.2631578947368421,0.05263157894736842,0.7333333333333333,0.2,0.06666666666666667,0.6596482327075934,0.19423304583121934,0.1461187214611872,0.05074217174673796,0.03884660916624387,0.1461187214611872,11826.0,2.0,63.05263157894737,6.134232540771986,51.0,59.0,62.0,68.5,73.0,64.2,5.957628163399705,52.0,59.5,66.0,69.5,73.0,,,,,,,,386.0,,,11440.0,,,,,11826.0,,,,,,,,0.03263994588195501,,,0.9673600541180449,,,,,1.0,,,,,,,,0.03263994588195501,,,0.05374222522878028,,,,,,,,,,,,1.0,,,18.0,,,,,,,,,,,,0.0,,,15.0,,,,
霧島市議会議員選挙（2005年11月27日投票）,霧島市議会議員選挙,鹿児島県,霧島市,20051127.0,2005.0,11.0,27.0,20051120.0,,0.0,71.0,,98484.0,,,,その他,,,,,霧島市議会議員選挙（2005年11月27日投票）,7.0,71.0,48.0,1.4791666666666667,0.0,0.0,0.0,0.08450704225352113,0.0625,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.014084507042253521,,69926.99,4.0,57.71830985915493,8.980704038701415,28.0,53.5,59.0,63.5,74.0,57.729166666666664,9.718409470632984,28.0,54.5,59.0,63.0,74.0,,,5013.0,,,,,4026.48,,,58780.399999999994,2107.11,,,,69926.98999999999,,,0.07168905740115512,,,,,0.05758120004879376,,,0.8405967424023256,0.030133000147725512,,,,1.0,,,0.02389635246705171,,,,,0.01439530001219844,,,0.013558011974231059,0.015066500073862756,,,,,,3.0,,,,,4.0,,,62.0,2.0,,,,,,3.0,,,,,2.0,,,42.0,1.0,,,
霧島市議会議員選挙（2009年11月15日投票）,霧島市議会議員選挙,鹿児島県,霧島市,20091115.0,2009.0,11.0,15.0,20091108.0,66.68,34.0,35.0,1.0294117647058822,100164.0,,,1680.0,任期満了,,,,,霧島市議会議員選挙（2009年11月15日投票）,1.0,35.0,34.0,1.0294117647058822,0.0,0.0,0.0,0.05714285714285714,0.058823529411764705,0.8285714285714286,0.17142857142857143,0.0,0.8235294117647058,0.17647058823529413,0.0,0.7847041395127434,0.21529586048725657,,0.02705876343147391,0.03588264341454276,,65585.98,3.0,59.57142857142857,7.104468269177864,40.0,55.5,61.0,63.0,76.0,59.44117647058823,7.166881249972756,40.0,55.25,60.5,63.0,76.0,,,5943.0,,,,,3871.38,,,55771.59999999999,,,,,65585.98,,,0.09061387814895806,,,,,0.0590275543645151,,,0.8503585674865267,,,,,1.0,,,0.030204626049652687,,,,,0.02951377718225755,,,0.028345285582884225,,,,,,,3.0,,,,,2.0,,,30.0,,,,,,,3.0,,,,,2.0,,,29.0,,,,
霧島市議会議員選挙（2013年11月17日投票）,霧島市議会議員選挙,鹿児島県,霧島市,20131117.0,2013.0,11.0,17.0,20131110.0,,26.0,29.0,1.1153846153846154,,,,,任期満了,66.68,,,,霧島市議会議員選挙（2013年11月17日投票）,1.0,29.0,26.0,1.1153846153846154,0.0,0.0,0.0,0.06896551724137931,0.038461538461538464,0.6896551724137931,0.3103448275862069,0.0,0.7692307692307693,0.23076923076923078,0.0,0.7233075356415478,0.27669246435845213,,0.03616537678207739,0.030743607150939125,,61375.0,3.0,60.3448275862069,8.129452041036647,34.0,56.0,62.0,66.0,71.0,59.88461538461539,8.400214846505751,34.0,55.25,61.5,66.0,71.0,,,5389.0,,,,,4485.0,,,51501.0,,,,,61375.0,,,0.08780448065173116,,,,,0.07307535641547862,,,0.8391201629327902,,,,,1.0,,,0.04390224032586558,,,,,0.03653767820773931,,,0.03356480651731161,,,,,,,2.0,,,,,2.0,,,25.0,,,,,,,2.0,,,,,2.0,,,22.0,,,,
霧島市議会議員選挙（2017年11月19日投票）,霧島市議会議員選挙,鹿児島県,霧島市,20171119.0,2017.0,11.0,19.0,20171112.0,,26.0,32.0,1.2307692307692308,102292.0,,,,任期満了,,,,,霧島市議会議員選挙（2017年11月19日投票）,1.0,32.0,26.0,1.2307692307692308,0.0,0.0,0.0,0.15625,0.11538461538461539,0.625,0.34375,0.03125,0.6538461538461539,0.3076923076923077,0.038461538461538464,0.5680085549691262,0.38759529476698057,0.0443961502638932,0.02840042774845631,0.03523593588790733,0.0443961502638932,57978.0,0.0,58.03125,10.704801419806909,38.0,49.75,60.0,66.25,73.0,57.84615384615385,10.31687306418399,38.0,51.25,60.0,65.75,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
鹿児島市議会議員増員選挙（2004年11月28日投票）,鹿児島市議会議員増員選挙,鹿児島県,鹿児島市,20041128.0,2004.0,11.0,28.0,20041121.0,,0.0,14.0,,40082.0,,,,その他,,,,,鹿児島市議会議員増員選挙（2004年11月28日投票）,5.0,14.0,5.0,2.8,0.07142857142857142,0.2,0.2,0.07142857142857142,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.07692307692307693,,22449.0,2.0,60.285714285714285,8.136589066227511,47.0,57.0,60.5,64.75,77.0,59.4,7.657675887630659,47.0,57.0,59.0,64.0,70.0,,,,,,,,622.0,,,,,,,,622.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,13.0,,,,,,,,,,,,0.0,,,5.0,,,,
鹿児島市議会議員補欠選挙（2005年12月11日投票）,鹿児島市議会議員補欠選挙,鹿児島県,鹿児島市,20051211.0,2005.0,12.0,11.0,20051204.0,49.68,1.0,2.0,2.0,9996.0,,,,その他,,,,,鹿児島市議会議員補欠選挙（2005年12月11日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,4916.0,1.0,49.5,1.5,48.0,48.75,49.5,50.25,51.0,51.0,0.0,51.0,51.0,51.0,51.0,51.0,,,,,,,,,,,4916.0,,,,,4916.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,
鹿児島市議会議員補欠選挙（2020年11月29日投票）,鹿児島市議会議員補欠選挙,鹿児島県,鹿児島市,20201129.0,2020.0,11.0,29.0,20201122.0,38.13,1.0,7.0,7.0,,,,,辞職/上門秀彦候補の辞職による,37.32,,,,鹿児島市議会議員補欠選挙（2020年11月29日投票）,1.0,7.0,1.0,7.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,1.0,,0.49515968723249015,0.5048403127675098,,0.12378992180812254,0.16828010425583662,174059.0,3.0,50.285714285714285,13.915195042155336,38.0,40.5,44.0,58.0,73.0,71.0,0.0,71.0,71.0,71.0,71.0,71.0,,,,,,,,22238.0,,,118650.0,,33171.0,,,174059.0,,,,,,,,0.12776127634882425,,,0.6816654123027249,,0.19057331134845082,,,1.0,,,,,,,,0.12776127634882425,,,0.13633308246054499,,0.19057331134845082,,,,,,,,,,1.0,,,5.0,,1.0,,,,,,,,,,0.0,,,1.0,,0.0,,
鹿児島市議会議員選挙（2000年04月16日投票）,鹿児島市議会議員選挙,鹿児島県,鹿児島市,20000416.0,2000.0,4.0,16.0,20000409.0,62.2,50.0,74.0,1.48,411655.0,,,,任期満了,,,,,鹿児島市議会議員選挙（2000年04月16日投票）,1.0,74.0,50.0,1.48,0.0,0.0,0.0,0.14864864864864866,0.14,0.581081081081081,0.40540540540540543,0.013513513513513514,0.68,0.3,0.02,0.6554688602664333,0.3274798834600843,0.01705125627348244,0.015243461866661239,0.010915996115336142,0.01705125627348244,253647.0,6.0,49.648648648648646,8.718468177554971,27.0,46.0,51.0,55.75,68.0,49.62,8.318389267159839,28.0,45.5,51.0,56.0,64.0,,,29389.260000000002,,,,,19339.83,,12473.619999999999,59237.97,25376.0,,,107830.32,253647.0,,,0.11586677547930786,,,,,0.07624702835042402,,0.04917708468856324,0.2335449266106045,0.10004455010309604,,,0.4251196347680044,1.0,,,0.01655239649704398,,,,,0.015249405670084804,,0.01229427117214081,0.010154127243939326,0.01667409168384934,,,0.014659297750620841,,,7.0,,,,,5.0,,4.0,23.0,6.0,,,29.0,,,7.0,,,,,2.0,,3.0,10.0,6.0,,,22.0
鹿児島市議会議員選挙（2004年04月18日投票）,鹿児島市議会議員選挙,鹿児島県,鹿児島市,20040418.0,2004.0,4.0,18.0,20040411.0,52.34,50.0,56.0,1.12,424373.0,,,12718.0,任期満了,62.2,,,,鹿児島市議会議員選挙（2004年04月18日投票）,1.0,56.0,50.0,1.12,0.0,0.0,0.0,0.125,0.14,0.7142857142857143,0.21428571428571427,0.07142857142857142,0.78,0.16,0.06,0.7625926104223351,0.16806080352305203,0.06934658605461291,0.019064815260558376,0.014005066960254336,0.01733664651365323,219981.99,6.0,51.07142857142857,8.633111388421788,28.0,46.0,53.5,57.25,64.0,51.06,8.812286876855518,28.0,46.0,53.5,57.75,64.0,,,28079.739999999998,,,,,12375.869999999999,,10771.61,49577.1,24447.0,,,94730.67,219981.99,,,0.12764563135373036,,,,,0.056258560075758926,,0.048965872160716434,0.22536890406346446,0.11113182492803161,,,0.4306292074182982,1.0,,,0.021274271892288393,,,,,0.01875285335858631,,0.016321957386905478,0.016097778861676033,0.018521970821338603,,,0.017942883642429092,,,6.0,,,,,3.0,,3.0,14.0,6.0,,,24.0,,,6.0,,,,,3.0,,2.0,10.0,6.0,,,23.0
鹿児島市議会議員選挙（2008年04月13日投票）,鹿児島市議会議員選挙,鹿児島県,鹿児島市,20080413.0,2008.0,4.0,13.0,20080406.0,49.97,50.0,58.0,1.16,473352.0,,,48979.0,任期満了,52.34,,,,鹿児島市議会議員選挙（2008年04月13日投票）,1.0,58.0,50.0,1.16,0.0,0.0,0.0,0.08620689655172414,0.1,0.7758620689655172,0.1896551724137931,0.034482758620689655,0.88,0.08,0.04,0.8195966392294819,0.13368660131835106,0.046716759452167085,0.018213258649544043,0.012153327392577368,0.023358379726083543,234232.0,6.0,52.224137931034484,10.025902837406361,30.0,45.25,55.0,60.0,68.0,53.12,9.414117058970534,30.0,48.25,55.0,60.0,68.0,,,26994.699999999997,,,,,14051.11,,24008.49,44335.49,26596.07,,,98246.14000000001,234232.00000000003,,,0.11524770313193754,,,,,0.05998800334710885,,0.10249876191126746,0.18928024351924586,0.11354584343727585,,,0.4194394446531644,1.0,,,0.01920795052198959,,,,,0.01999600111570295,,0.020499752382253492,0.013520017394231847,0.018924307239545975,,,0.017476643527215185,,,6.0,,,,,3.0,,5.0,14.0,6.0,,,24.0,,,6.0,,,,,3.0,,5.0,7.0,6.0,,,23.0
鹿児島市議会議員選挙（2012年04月15日投票）,鹿児島市議会議員選挙,鹿児島県,鹿児島市,20120415.0,2012.0,4.0,15.0,20120408.0,47.83,50.0,60.0,1.2,479331.0,,,5979.0,任期満了,49.97,,,,鹿児島市議会議員選挙（2012年04月15日投票）,1.0,60.0,50.0,1.2,0.0,0.0,0.0,0.08333333333333333,0.1,0.7333333333333333,0.25,0.016666666666666666,0.82,0.18,0.0,0.8014448038814423,0.1881981790472861,0.010357017071271521,0.018214654633669145,0.012546545269819074,0.010357017071271521,226319.99000000002,7.0,54.31666666666667,10.682527270683135,29.0,46.75,57.0,62.0,70.0,55.48,10.082142629421586,32.0,51.25,58.0,62.75,70.0,,,29460.64,,,,1356.0,10421.84,,16544.43,49013.950000000004,19216.38,,,100306.75,226319.99,,,0.13017250486799686,,,,0.00599151670164001,0.04604913600429198,,0.07310193854285696,0.21656924781589115,0.08490801011435181,,,0.4432076459529713,1.0,,,0.02169541747799948,,,,0.00599151670164001,0.015349712001430661,,0.014620387708571391,0.014437949854392744,0.016981602022870364,,,0.017728305838118852,,,6.0,,,,1.0,3.0,,5.0,15.0,5.0,,,25.0,,,6.0,,,,0.0,3.0,,3.0,9.0,5.0,,,24.0
