,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_プロジェク：くまもと再生,得票数_公明党,得票数_国の冨源党,得票数_国民新党,得票数_国民民主党,得票数_幸福実現党,得票数_新社会党,得票数_日本共和党,得票数_日本共産党,得票数_日本森海党,得票数_日本維新の会,得票数_民主党,得票数_民進党,得票数_減税日本,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_維新の党,得票数_自由民主党,得票数_sum_v,得票率_プロジェク：くまもと再生,得票率_公明党,得票率_国の冨源党,得票率_国民新党,得票率_国民民主党,得票率_幸福実現党,得票率_新社会党,得票率_日本共和党,得票率_日本共産党,得票率_日本森海党,得票率_日本維新の会,得票率_民主党,得票率_民進党,得票率_減税日本,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_維新の党,得票率_自由民主党,得票率_sum_v,一人あたり得票率_プロジェク：くまもと再生,一人あたり得票率_公明党,一人あたり得票率_国の冨源党,一人あたり得票率_国民新党,一人あたり得票率_国民民主党,一人あたり得票率_幸福実現党,一人あたり得票率_新社会党,一人あたり得票率_日本共和党,一人あたり得票率_日本共産党,一人あたり得票率_日本森海党,一人あたり得票率_日本維新の会,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_減税日本,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_自由民主党,立候補者数_プロジェク：くまもと再生,立候補者数_公明党,立候補者数_国の冨源党,立候補者数_国民新党,立候補者数_国民民主党,立候補者数_幸福実現党,立候補者数_新社会党,立候補者数_日本共和党,立候補者数_日本共産党,立候補者数_日本森海党,立候補者数_日本維新の会,立候補者数_民主党,立候補者数_民進党,立候補者数_減税日本,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_自由民主党,当選者数_プロジェク：くまもと再生,当選者数_公明党,当選者数_国の冨源党,当選者数_国民新党,当選者数_国民民主党,当選者数_幸福実現党,当選者数_新社会党,当選者数_日本共和党,当選者数_日本共産党,当選者数_日本森海党,当選者数_日本維新の会,当選者数_民主党,当選者数_民進党,当選者数_減税日本,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_維新の党,当選者数_自由民主党
菊池市議会議員選挙（2014年05月25日投票）,菊池市議会議員選挙,熊本県,菊池市,20140525.0,2014.0,5.0,25.0,20140518.0,64.7,20.0,21.0,1.05,,,,,任期満了,72.76,,,,菊池市議会議員選挙（2014年05月25日投票）,1.0,21.0,20.0,1.05,0.0,0.0,0.0,0.047619047619047616,0.05,0.6666666666666666,0.3333333333333333,0.0,0.65,0.35,0.0,0.6449804627643273,0.3550195372356727,,0.046070033054594804,0.05071707674795324,,26104.0,3.0,57.333333333333336,8.730533902472532,37.0,55.0,58.0,64.0,68.0,56.95,8.771972412177321,37.0,54.75,57.0,64.0,68.0,,2972.0,,,,,,,1610.0,,,,,,21522.0,,,,,26104.0,,0.11385228317499234,,,,,,,0.06167637143732761,,,,,,0.8244713453876801,,,,,1.0,,0.05692614158749617,,,,,,,0.06167637143732761,,,,,,0.045803963632648895,,,,,,2.0,,,,,,,1.0,,,,,,18.0,,,,,,2.0,,,,,,,1.0,,,,,,17.0,,,,
菊池市議会議員選挙（2018年05月20日投票）,菊池市議会議員選挙,熊本県,菊池市,20180520.0,2018.0,5.0,20.0,20180513.0,60.01,20.0,20.0,1.0,,,,,任期満了,64.7,,,,菊池市議会議員選挙（2018年05月20日投票）,1.0,23.0,20.0,1.15,0.0,0.0,0.0,0.08695652173913043,0.1,0.7391304347826086,0.17391304347826086,0.08695652173913043,0.75,0.15,0.1,0.7089292015801628,0.13784501107686092,0.1532257873429763,0.04170171774000958,0.03446125276921523,0.07661289367148814,24056.003,4.0,58.82608695652174,9.267297218259971,41.0,53.5,60.0,67.0,72.0,57.65,9.188443829071383,41.0,50.5,59.5,63.75,72.0,,2528.0,,,,,,,1379.0,,,,,,19656.003,,493.0,,,24056.003,,0.10508811459659362,,,,,,,0.0573245688404678,,,,,,0.8170934714299795,,0.02049384513295912,,,1.0,,0.05254405729829681,,,,,,,0.0573245688404678,,,,,,0.04300491954894629,,0.02049384513295912,,,,2.0,,,,,,,1.0,,,,,,19.0,,1.0,,,,2.0,,,,,,,1.0,,,,,,17.0,,0.0,,
菊陽町議会議員補欠選挙（2006年10月01日投票）,菊陽町議会議員補欠選挙,熊本県,菊陽町,20061001.0,2006.0,10.0,1.0,20060926.0,62.53,2.0,4.0,2.0,25020.0,,,,その他,,,,,菊陽町議会議員補欠選挙（2006年10月01日投票）,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.25,,14559.0,1.0,54.5,8.674675786448736,40.0,52.75,57.5,59.25,63.0,49.0,9.0,40.0,44.5,49.0,53.5,58.0,,,,,,,,,,,,,,,14559.0,,,,,14559.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,2.0,,,,
菊陽町議会議員補欠選挙（2014年09月28日投票）,菊陽町議会議員補欠選挙,熊本県,菊陽町,20140928.0,2014.0,9.0,28.0,20140923.0,,1.0,3.0,3.0,,,,,その他,62.53,,,,菊陽町議会議員補欠選挙（2014年09月28日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,,0.642315369261477,0.35768463073852297,,0.3211576846307385,0.35768463073852297,12525.0,1.0,60.333333333333336,4.642796092394707,54.0,58.0,62.0,63.5,65.0,54.0,0.0,54.0,54.0,54.0,54.0,54.0,,,,,,,,,,,,,,,12525.0,,,,,12525.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,
菊陽町議会議員補欠選挙（2018年09月30日投票）,菊陽町議会議員補欠選挙,熊本県,菊陽町,20180930.0,2018.0,9.0,30.0,20180925.0,47.3,2.0,4.0,2.0,,,,,その他/坂本秀則氏の辞職、吉本孝寿氏の町長選出馬のための辞職による,,,,,菊陽町議会議員補欠選挙（2018年09月30日投票）,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.25,0.5,0.0,0.75,0.25,0.0,0.5,0.5,,0.5459875671093529,0.4540124328906471,,0.18199585570311763,0.4540124328906471,14156.0,1.0,54.5,10.735455276791944,41.0,45.5,55.5,64.5,66.0,65.0,1.0,64.0,64.5,65.0,65.5,66.0,,,,,,,,,,,,,,,14156.0,,,,,14156.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,2.0,,,,
菊陽町議会議員選挙（2003年04月27日投票）,菊陽町議会議員選挙,熊本県,菊陽町,20030427.0,2003.0,4.0,27.0,20030422.0,69.28,20.0,23.0,1.15,21542.0,,,,任期満了,,,,,菊陽町議会議員選挙（2003年04月27日投票）,1.0,23.0,20.0,1.15,0.0,0.0,0.0,0.043478260869565216,0.05,0.6086956521739131,0.30434782608695654,0.08695652173913043,0.7,0.25,0.05,0.6975346166835529,0.2548463356973995,0.047619047619047616,0.04982390119168235,0.03640661938534279,0.023809523809523808,14805.0,4.0,,,,,,,,,,,,,,,,1216.0,,,,,,,794.0,,,449.0,,,12346.0,,,,,14805.0,,0.08213441404930767,,,,,,,0.053630530226274904,,,0.03032759202971969,,,0.8339074636946977,,,,,1.0,,0.08213441404930767,,,,,,,0.053630530226274904,,,0.03032759202971969,,,0.04169537318473489,,,,,,1.0,,,,,,,1.0,,,1.0,,,20.0,,,,,,1.0,,,,,,,1.0,,,1.0,,,17.0,,,,
菊陽町議会議員選挙（2007年04月22日投票）,菊陽町議会議員選挙,熊本県,菊陽町,20070422.0,2007.0,4.0,22.0,20070417.0,59.31,18.0,19.0,1.0555555555555556,25204.0,,,3662.0,任期満了,69.28,,,,菊陽町議会議員選挙（2007年04月22日投票）,1.0,19.0,18.0,1.0555555555555556,0.0,0.0,0.0,0.05263157894736842,0.05555555555555555,0.7368421052631579,0.2631578947368421,0.0,0.7222222222222222,0.2777777777777778,0.0,0.7614524386957693,0.23854756130423066,,0.054389459906840666,0.04770951226084613,,14844.0,4.0,58.36842105263158,8.125402184804145,40.0,55.5,58.0,63.5,70.0,58.55555555555556,8.308109975080054,40.0,56.25,58.5,63.75,70.0,,1351.0,,,,,,,1058.0,,,552.0,,,11883.0,,,,,14844.0,,0.09101320398814336,,,,,,,0.07127458905955268,,,0.037186742118027485,,,0.8005254648342764,,,,,1.0,,0.09101320398814336,,,,,,,0.07127458905955268,,,0.037186742118027485,,,0.05003284155214228,,,,,,1.0,,,,,,,1.0,,,1.0,,,16.0,,,,,,1.0,,,,,,,1.0,,,1.0,,,15.0,,,,
菊陽町議会議員選挙（2011年04月24日投票）,菊陽町議会議員選挙,熊本県,菊陽町,20110424.0,2011.0,4.0,24.0,20110419.0,54.33,18.0,19.0,1.0555555555555556,27936.0,,,2732.0,任期満了,59.31,,,,菊陽町議会議員選挙（2011年04月24日投票）,1.0,19.0,18.0,1.0555555555555556,0.0,0.0,0.0,0.10526315789473684,0.1111111111111111,0.6842105263157895,0.21052631578947367,0.10526315789473684,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.685642082862273,0.2394094566735386,0.07494846046418834,0.05274169868171331,0.05985236416838465,0.03747423023209417,15037.0,4.0,,,,,,,,,,,,,,,,1353.0,,,,,,,826.0,,,477.0,,,12381.0,,,,,15037.0,,0.08997805413313825,,,,,,,0.05493116978120636,,,0.03172175300924387,,,0.8233690230764115,,,,,1.0,,0.08997805413313825,,,,,,,0.05493116978120636,,,0.03172175300924387,,,0.05146056394227572,,,,,,1.0,,,,,,,1.0,,,1.0,,,16.0,,,,,,1.0,,,,,,,1.0,,,0.0,,,16.0,,,,
菊陽町議会議員選挙（2015年04月26日投票）,菊陽町議会議員選挙,熊本県,菊陽町,20150426.0,2015.0,4.0,26.0,20150421.0,49.36,18.0,21.0,1.1666666666666667,29683.0,,,1747.0,任期満了,54.33,,,,菊陽町議会議員選挙（2015年04月26日投票）,1.0,21.0,18.0,1.1666666666666667,0.0,0.0,0.0,0.14285714285714285,0.1111111111111111,0.7142857142857143,0.23809523809523808,0.047619047619047616,0.7222222222222222,0.2222222222222222,0.05555555555555555,0.6569633002207506,0.3063369205298013,0.036699779249448124,0.043797553348050036,0.06126738410596026,0.036699779249448124,14496.0,3.0,56.857142857142854,9.667253090352252,39.0,48.0,58.0,65.0,72.0,57.5,9.799376397392733,39.0,48.25,58.5,65.75,72.0,,1468.0,,,,,,,881.0,,,,,,12147.0,,,,,14496.0,,0.10126931567328919,,,,,,,0.06077538631346578,,,,,,0.8379552980132451,,,,,1.0,,0.10126931567328919,,,,,,,0.06077538631346578,,,,,,0.04410291042174974,,,,,,1.0,,,,,,,1.0,,,,,,19.0,,,,,,1.0,,,,,,,1.0,,,,,,16.0,,,,
菊陽町議会議員選挙（2019年04月21日投票）,菊陽町議会議員選挙,熊本県,菊陽町,20190421.0,2019.0,4.0,21.0,20190416.0,46.01,18.0,21.0,1.1666666666666667,,,,,任期満了,49.36,,,,菊陽町議会議員選挙（2019年04月21日投票）,1.0,21.0,18.0,1.1666666666666667,0.0,0.0,0.0,0.19047619047619047,0.2222222222222222,0.7619047619047619,0.09523809523809523,0.14285714285714285,0.7777777777777778,0.05555555555555555,0.16666666666666666,0.7737544887268151,0.0689489336562774,0.15729657761690766,0.04835965554542594,0.0344744668281387,0.05243219253896922,14546.998,3.0,62.19047619047619,9.752260043893354,43.0,53.0,64.0,70.0,76.0,61.72222222222222,9.072581131908478,43.0,54.5,63.5,69.5,76.0,,1293.0,,,,,,,841.0,,,,,,12412.998,,,,,14546.998,,0.08888431826277834,,,,,,,0.05781261535885274,,,,,,0.853303066378369,,,,,1.0,,0.08888431826277834,,,,,,,0.05781261535885274,,,,,,0.04491068770412468,,,,,,1.0,,,,,,,1.0,,,,,,19.0,,,,,,1.0,,,,,,,1.0,,,,,,16.0,,,,
西原村議会議員選挙（2008年09月07日投票）,西原村議会議員選挙,熊本県,西原村,20080907.0,2008.0,9.0,7.0,20080902.0,88.3,12.0,15.0,1.25,5361.0,,,,任期満了,,,,,西原村議会議員選挙（2008年09月07日投票）,1.0,15.0,12.0,1.25,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.75,0.25,0.0,0.6857020180334907,0.3142979819665092,,0.06857020180334908,0.06285959639330184,,4658.0,2.0,57.6,5.401234426807759,44.0,54.5,59.0,60.0,67.0,57.5,5.123475382979799,44.0,55.75,59.0,60.0,66.0,,,,,,,,,374.0,,,,,,4284.0,,,,,4658.0,,,,,,,,,0.08029197080291971,,,,,,0.9197080291970803,,,,,1.0,,,,,,,,,0.08029197080291971,,,,,,0.06569343065693431,,,,,,,,,,,,,1.0,,,,,,14.0,,,,,,,,,,,,,1.0,,,,,,11.0,,,,
西原村議会議員選挙（2012年09月09日投票）,西原村議会議員選挙,熊本県,西原村,20120909.0,2012.0,9.0,9.0,20120904.0,79.93,11.0,14.0,1.2727272727272727,5624.0,,,263.0,任期満了,88.3,,,,西原村議会議員選挙（2012年09月09日投票）,1.0,14.0,11.0,1.2727272727272727,0.0,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.2727272727272727,0.5454545454545454,0.18181818181818182,0.2840501792114695,0.5490591397849462,0.16689068100358423,0.07101254480286738,0.06863239247311828,0.08344534050179211,4464.0,2.0,58.142857142857146,5.938459911664722,43.0,57.0,60.0,62.0,65.0,57.45454545454545,6.513812406426493,43.0,55.5,59.0,62.0,65.0,,,,,,,,,292.0,,,,,,4172.0,,,,,4464.0,,,,,,,,,0.06541218637992832,,,,,,0.9345878136200717,,,,,1.0,,,,,,,,,0.06541218637992832,,,,,,0.07189137027846705,,,,,,,,,,,,,1.0,,,,,,13.0,,,,,,,,,,,,,1.0,,,,,,10.0,,,,
西原村議会議員選挙（2016年09月11日投票）,西原村議会議員選挙,熊本県,西原村,20160911.0,2016.0,9.0,11.0,20160906.0,72.65,10.0,13.0,1.3,5601.0,,,-23.0,任期満了,79.93,,,,西原村議会議員選挙（2016年09月11日投票）,1.0,13.0,10.0,1.3,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.3076923076923077,0.07692307692307693,0.7,0.2,0.1,0.666913763281443,0.23597726711144057,0.09710896960711639,0.08336422041018038,0.05899431677786014,0.09710896960711639,4047.0,0.0,60.23076923076923,5.963399213327478,47.0,57.0,63.0,65.0,67.0,59.0,6.212889826803627,47.0,54.75,59.5,64.75,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
西原村議会議員選挙（2020年09月13日投票）,西原村議会議員選挙,熊本県,西原村,20200913.0,2020.0,9.0,13.0,20200908.0,72.15,10.0,11.0,1.1,,,,,任期満了,72.65,,,,西原村議会議員選挙（2020年09月13日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.09090909090909091,0.1,0.7272727272727273,0.2727272727272727,0.0,0.7,0.3,0.0,0.6856706541104607,0.3143293458895393,,0.08570883176380759,0.10477644862984643,,3929.0,1.0,60.36363636363637,7.888688418151504,43.0,57.0,61.0,66.0,70.0,60.3,8.271033792700885,43.0,56.5,61.5,67.5,70.0,,,,,,,,,,,,,,,3929.0,,,,,3929.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,10.0,,,,
錦町議会議員選挙（2007年07月29日投票）,錦町議会議員選挙,熊本県,錦町,20070729.0,2007.0,7.0,29.0,20070724.0,84.22,14.0,18.0,1.2857142857142858,9011.0,,,,任期満了,,,,,錦町議会議員選挙（2007年07月29日投票）,1.0,18.0,14.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.3888888888888889,0.05555555555555555,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.6506088585574735,0.27873678576207683,0.07065435568044962,0.06506088585574735,0.03981954082315383,0.07065435568044962,7473.0,1.0,57.611111111111114,6.07489267293294,46.0,54.25,57.0,60.75,69.0,57.5,6.489001684168595,46.0,54.25,57.0,60.75,69.0,,,,,,,,,,,,,,,7473.0,,,,,7473.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.05555555555555555,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,14.0,,,,
錦町議会議員選挙（2011年07月31日投票）,錦町議会議員選挙,熊本県,錦町,20110731.0,2011.0,7.0,31.0,20110726.0,,14.0,18.0,1.2857142857142858,8941.0,,,-70.0,任期満了,84.22,,,,錦町議会議員選挙（2011年07月31日投票）,1.0,18.0,14.0,1.2857142857142858,0.0,0.0,0.0,0.05555555555555555,0.07142857142857142,0.5555555555555556,0.3888888888888889,0.05555555555555555,0.7142857142857143,0.2857142857142857,0.0,0.6388688500937816,0.3308324917039388,0.030298658202279612,0.06388688500937816,0.04726178452913411,0.030298658202279612,6931.0,2.0,58.72222222222222,5.781248957290529,42.0,58.25,59.5,61.75,68.0,58.42857142857143,6.510587922917624,42.0,58.0,59.5,62.0,68.0,,,,,,,,,,26.0,,,,,6905.0,,,,,6931.0,,,,,,,,,,0.0037512624440917616,,,,,0.9962487375559083,,,,,1.0,,,,,,,,,,0.0037512624440917616,,,,,0.058602866915053425,,,,,,,,,,,,,,1.0,,,,,17.0,,,,,,,,,,,,,,0.0,,,,,14.0,,,,
錦町議会議員選挙（2015年07月26日投票）,錦町議会議員選挙,熊本県,錦町,20150726.0,2015.0,7.0,26.0,20150721.0,73.82,12.0,17.0,1.4166666666666667,,,,,任期満了,,,,,錦町議会議員選挙（2015年07月26日投票）,1.0,17.0,12.0,1.4166666666666667,0.0,0.0,0.0,0.11764705882352941,0.08333333333333333,0.5882352941176471,0.35294117647058826,0.058823529411764705,0.75,0.25,0.0,0.6518760703721003,0.29347656858165966,0.05464736104624007,0.06518760703721002,0.04891276143027661,0.05464736104624007,6423.0,3.0,60.05882352941177,6.448625829314738,46.0,55.0,63.0,64.0,68.0,59.916666666666664,6.8368893186562225,46.0,54.75,63.0,64.5,68.0,,,19.0,,,,,,,,,351.0,,,6053.0,,,,,6423.0,,,0.0029581192589132805,,,,,,,,,0.05464736104624007,,,0.9423945196948467,,,,,1.0,,,0.0029581192589132805,,,,,,,,,0.05464736104624007,,,0.06282630131298977,,,,,,,1.0,,,,,,,,,1.0,,,15.0,,,,,,,0.0,,,,,,,,,0.0,,,12.0,,,,
錦町議会議員選挙（2019年04月21日投票）,錦町議会議員選挙,熊本県,錦町,20190421.0,2019.0,4.0,21.0,20190416.0,,12.0,14.0,1.1666666666666667,,,,,解散,73.82,,,,錦町議会議員選挙（2019年04月21日投票）,1.0,14.0,12.0,1.1666666666666667,0.0,0.0,0.0,0.07142857142857142,0.08333333333333333,0.0,0.35714285714285715,0.6428571428571429,0.0,0.3333333333333333,0.6666666666666666,,0.35758513931888547,0.6424148606811145,,0.07151702786377709,0.07137942896456828,6460.0,1.0,62.214285714285715,6.581126384578549,50.0,55.5,66.0,67.0,71.0,62.916666666666664,6.034046919126684,53.0,56.5,66.0,67.0,71.0,,,,,,,,,,,,,,,6460.0,,,,,6460.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,0.07142857142857142,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,12.0,,,,
長洲町議会議員選挙（2009年10月04日投票）,長洲町議会議員選挙,熊本県,長洲町,20091004.0,2009.0,10.0,4.0,20090929.0,72.38,14.0,16.0,1.1428571428571428,13909.0,,,,任期満了,,,,,長洲町議会議員選挙（2009年10月04日投票）,1.0,16.0,14.0,1.1428571428571428,0.0,0.0,0.0,0.0625,0.07142857142857142,0.6875,0.1875,0.125,0.7857142857142857,0.07142857142857142,0.14285714285714285,0.7418349914581449,0.11245100994874888,0.14571399859310621,0.06743954467801318,0.037483669982916294,0.07285699929655311,9951.0,2.0,60.3125,8.409211838811055,36.0,59.0,60.0,66.0,74.0,60.5,8.966206396400718,36.0,59.0,61.0,66.0,74.0,,,,,,,,,750.0,,,,,,9201.0,,,,,9951.0,,,,,,,,,0.0753693096171239,,,,,,0.924630690382876,,,,,1.0,,,,,,,,,0.0753693096171239,,,,,,0.06164204602552507,,,,,,,,,,,,,1.0,,,,,,15.0,,,,,,,,,,,,,1.0,,,,,,13.0,,,,
長洲町議会議員選挙（2013年10月06日投票）,長洲町議会議員選挙,熊本県,長洲町,20131006.0,2013.0,10.0,6.0,20131001.0,70.9,14.0,16.0,1.1428571428571428,,,,,任期満了,72.38,,,,長洲町議会議員選挙（2013年10月06日投票）,1.0,16.0,14.0,1.1428571428571428,0.0,0.0,0.0,0.1875,0.21428571428571427,0.625,0.3125,0.0625,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.632511798636602,0.30686942842160464,0.060618772941793395,0.0632511798636602,0.06137388568432093,0.060618772941793395,9535.0,3.0,63.125,7.7368840627218916,40.0,62.0,63.5,67.25,73.0,62.714285714285715,8.048323440573299,40.0,62.25,63.5,66.75,73.0,,,,,,,,,462.0,,,,,185.0,8888.0,,,,,9535.0,,,,,,,,,0.04845306764551652,,,,,0.019402202412165705,0.9321447299423178,,,,,1.0,,,,,,,,,0.04845306764551652,,,,,0.019402202412165705,0.06658176642445127,,,,,,,,,,,,,1.0,,,,,1.0,14.0,,,,,,,,,,,,,1.0,,,,,0.0,13.0,,,,
長洲町議会議員選挙（2017年10月01日投票）,長洲町議会議員選挙,熊本県,長洲町,20171001.0,2017.0,10.0,1.0,20170926.0,無投票,14.0,14.0,1.0,,,,,任期満了,70.9,,,,長洲町議会議員選挙（2017年10月01日投票）,1.0,14.0,14.0,1.0,1.0,1.0,0.0,0.21428571428571427,0.21428571428571427,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,0.14285714285714285,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
阿蘇市議会議員選挙（2007年01月28日投票）,阿蘇市議会議員選挙,熊本県,阿蘇市,20070128.0,2007.0,1.0,28.0,20070121.0,,0.0,33.0,,24378.0,,,,任期満了,,,,,阿蘇市議会議員選挙（2007年01月28日投票）,3.0,33.0,26.0,1.2692307692307692,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.030303030303030304,0.038461538461538464,0.6060606060606061,0.3939393939393939,0.0,0.6923076923076923,0.3076923076923077,0.0,0.6746112723384757,0.3253887276615244,,0.03747840401880421,0.02711572730512703,,19641.0,2.0,58.27272727272727,7.492512332110768,32.0,55.0,59.0,62.0,72.0,57.88461538461539,7.860940064535846,32.0,55.0,58.5,61.5,72.0,,,,,,,,,820.0,,,,,,,,,,,820.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,32.0,,,,,,,,,,,,,1.0,,,,,,25.0,,,,
阿蘇市議会議員選挙（2011年01月30日投票）,阿蘇市議会議員選挙,熊本県,阿蘇市,20110130.0,2011.0,1.0,30.0,20110123.0,78.72,22.0,23.0,1.0454545454545454,23840.0,,,-538.0,任期満了,,,,,阿蘇市議会議員選挙（2011年01月30日投票）,1.0,23.0,22.0,1.0454545454545454,0.0,0.0,0.0,0.043478260869565216,0.045454545454545456,0.6521739130434783,0.30434782608695654,0.043478260869565216,0.6363636363636364,0.3181818181818182,0.045454545454545456,0.6405274796397175,0.33215522355859983,0.027317296801682756,0.04270183197598117,0.04745074622265712,0.027317296801682756,18541.0,3.0,,,,,,,,,,,,,,,,1262.0,,,,,,,765.0,,,,,,16514.0,,,,,18541.0,,0.06806536864246804,,,,,,,0.041259910468691006,,,,,,0.8906747208888409,,,,,1.0,,0.06806536864246804,,,,,,,0.041259910468691006,,,,,,0.042413081947087664,,,,,,1.0,,,,,,,1.0,,,,,,21.0,,,,,,1.0,,,,,,,1.0,,,,,,20.0,,,,
阿蘇市議会議員選挙（2015年01月25日投票）,阿蘇市議会議員選挙,熊本県,阿蘇市,20150125.0,2015.0,1.0,25.0,20150118.0,73.0,20.0,21.0,1.05,23030.0,,,-810.0,任期満了,78.72,,,,阿蘇市議会議員選挙（2015年01月25日投票）,1.0,21.0,20.0,1.05,0.0,0.0,0.0,0.047619047619047616,0.05,0.8571428571428571,0.14285714285714285,0.0,0.85,0.15,0.0,0.8840666249723861,0.11593337502761394,,0.049114812498465894,0.038644458342537984,,16612.99,3.0,62.142857142857146,5.0169779775489225,51.0,59.0,63.0,66.0,72.0,62.1,5.137119815616528,51.0,59.0,63.0,66.0,72.0,,997.0,,,,,,,787.0,,,,,,14828.99,,,,,16612.989999999998,,0.060013278765592475,,,,,,,0.047372568092799675,,,,,,0.892614153141608,,,,,1.0,,0.060013278765592475,,,,,,,0.047372568092799675,,,,,,0.04697969227061095,,,,,,1.0,,,,,,,1.0,,,,,,19.0,,,,,,1.0,,,,,,,1.0,,,,,,18.0,,,,
阿蘇市議会議員選挙（2019年01月27日投票）,阿蘇市議会議員選挙,熊本県,阿蘇市,20190127.0,2019.0,1.0,27.0,20190120.0,無投票,20.0,20.0,1.0,,,,,任期満了,73.0,,,,阿蘇市議会議員選挙（2019年01月27日投票）,1.0,20.0,20.0,1.0,1.0,1.0,0.0,0.05,0.05,0.8,0.2,0.0,0.8,0.2,0.0,,,,,,,0.0,3.0,64.7,5.1778373863998475,55.0,62.75,65.0,67.5,76.0,64.7,5.1778373863998475,55.0,62.75,65.0,67.5,76.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,18.0,,,,,,1.0,,,,,,,1.0,,,,,,18.0,,,,
