,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_　,得票数_かりゆしクラブ,得票数_公務員を変える,得票数_公明党,得票数_命どぅ宝！琉球の自己決定権の会,得票数_幸福実現党,得票数_政党そうぞう,得票数_新しい風・にぬふぁぶし,得票数_日本共産党,得票数_日本社会党,得票数_日本維新の会,得票数_民主党,得票数_沖縄社会大衆党,得票数_無所属,得票数_社会民主党,得票数_社会民主党（沖縄県連合）,得票数_立憲民主党,得票数_自由民主党,得票数_sum_v,得票率_　,得票率_かりゆしクラブ,得票率_公務員を変える,得票率_公明党,得票率_命どぅ宝！琉球の自己決定権の会,得票率_幸福実現党,得票率_政党そうぞう,得票率_新しい風・にぬふぁぶし,得票率_日本共産党,得票率_日本社会党,得票率_日本維新の会,得票率_民主党,得票率_沖縄社会大衆党,得票率_無所属,得票率_社会民主党,得票率_社会民主党（沖縄県連合）,得票率_立憲民主党,得票率_自由民主党,得票率_sum_v,一人あたり得票率_　,一人あたり得票率_かりゆしクラブ,一人あたり得票率_公務員を変える,一人あたり得票率_公明党,一人あたり得票率_命どぅ宝！琉球の自己決定権の会,一人あたり得票率_幸福実現党,一人あたり得票率_政党そうぞう,一人あたり得票率_新しい風・にぬふぁぶし,一人あたり得票率_日本共産党,一人あたり得票率_日本社会党,一人あたり得票率_日本維新の会,一人あたり得票率_民主党,一人あたり得票率_沖縄社会大衆党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_社会民主党（沖縄県連合）,一人あたり得票率_立憲民主党,一人あたり得票率_自由民主党,立候補者数_　,立候補者数_かりゆしクラブ,立候補者数_公務員を変える,立候補者数_公明党,立候補者数_命どぅ宝！琉球の自己決定権の会,立候補者数_幸福実現党,立候補者数_政党そうぞう,立候補者数_新しい風・にぬふぁぶし,立候補者数_日本共産党,立候補者数_日本社会党,立候補者数_日本維新の会,立候補者数_民主党,立候補者数_沖縄社会大衆党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_社会民主党（沖縄県連合）,立候補者数_立憲民主党,立候補者数_自由民主党,当選者数_　,当選者数_かりゆしクラブ,当選者数_公務員を変える,当選者数_公明党,当選者数_命どぅ宝！琉球の自己決定権の会,当選者数_幸福実現党,当選者数_政党そうぞう,当選者数_新しい風・にぬふぁぶし,当選者数_日本共産党,当選者数_日本社会党,当選者数_日本維新の会,当選者数_民主党,当選者数_沖縄社会大衆党,当選者数_無所属,当選者数_社会民主党,当選者数_社会民主党（沖縄県連合）,当選者数_立憲民主党,当選者数_自由民主党
東村議会議員選挙（2010年09月12日投票）,東村議会議員選挙,沖縄県,東村,20100912.0,2010.0,9.0,12.0,20100907.0,89.76,8.0,12.0,1.5,1573.0,,,-13.0,任期満了,88.15,,,,東村議会議員選挙（2010年09月12日投票）,1.0,12.0,8.0,1.5,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.625,0.375,0.0,0.4228571428571429,0.5771428571428572,,0.08457142857142858,0.08244897959183674,,1400.0,2.0,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,,1316.0,,,,,1400.0,,,,,,,,,0.06,,,,,0.94,,,,,1.0,,,,,,,,,0.06,,,,,0.08545454545454545,,,,,,,,,,,,,1.0,,,,,11.0,,,,,,,,,,,,,0.0,,,,,8.0,,,,
東村議会議員選挙（2014年09月07日投票）,東村議会議員選挙,沖縄県,東村,20140907.0,2014.0,9.0,7.0,20140902.0,85.8,8.0,9.0,1.125,,,,,任期満了,89.76,,,,東村議会議員選挙（2014年09月07日投票）,1.0,9.0,8.0,1.125,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.75,0.25,0.0,0.7143962848297214,0.28560371517027866,,0.10205661211853163,0.14280185758513933,,1292.0,2.0,,,,,,,,,,,,,,,,,,,,,,,127.0,,,,,1165.0,,,,,1292.0,,,,,,,,,0.09829721362229102,,,,,0.901702786377709,,,,,1.0,,,,,,,,,0.09829721362229102,,,,,0.11271284829721362,,,,,,,,,,,,,1.0,,,,,8.0,,,,,,,,,,,,,1.0,,,,,7.0,,,,
東村議会議員選挙（2018年09月09日投票）,東村議会議員選挙,沖縄県,東村,20180909.0,2018.0,9.0,9.0,20180904.0,85.09,8.0,10.0,1.25,1592.0,,,,任期満了,85.8,,,,東村議会議員選挙（2018年09月09日投票）,1.0,10.0,8.0,1.25,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.75,0.25,0.0,0.6672607802174905,0.33273921978250953,,0.11121013003624841,0.08318480494562738,,1290.999,2.0,58.4,6.726068688320094,41.0,56.25,59.5,62.5,66.0,58.25,7.4456363059177155,41.0,56.0,59.5,63.5,66.0,,,,,,,,,99.0,,,,,1191.999,,,,,1290.999,,,,,,,,,0.07668479991076678,,,,,0.9233152000892332,,,,,1.0,,,,,,,,,0.07668479991076678,,,,,0.10259057778769258,,,,,,,,,,,,,1.0,,,,,9.0,,,,,,,,,,,,,1.0,,,,,7.0,,,,
沖縄市議会議員選挙（2002年09月08日投票）,沖縄市議会議員選挙,沖縄県,沖縄市,20020908.0,2002.0,9.0,8.0,20020901.0,64.28,30.0,39.0,1.3,88937.0,,,,任期満了,,,,,沖縄市議会議員選挙（2002年09月08日投票）,1.0,39.0,30.0,1.3,0.0,0.0,0.0,0.1282051282051282,0.13333333333333333,0.6923076923076923,0.2564102564102564,0.05128205128205128,0.7666666666666667,0.2,0.03333333333333333,0.6578951930244249,0.2988368263213549,0.04326798065422019,0.024366488630534255,0.029883682632135488,0.021633990327110095,57687.0,4.0,55.23076923076923,9.463727076449045,28.0,50.5,57.0,62.0,69.0,53.4,9.569395661865661,28.0,49.0,55.0,59.0,69.0,,,,8090.0,,,,,2593.0,,,,,42485.0,4519.0,,,,57687.0,,,,0.1402395687069877,,,,,0.0449494686844523,,,,,0.7364744223135196,0.07833654029504047,,,,1.0,,,,0.02804791374139754,,,,,0.02247473434222615,,,,,0.02539566973494895,0.026112180098346826,,,,,,,5.0,,,,,2.0,,,,,29.0,3.0,,,,,,,5.0,,,,,1.0,,,,,22.0,2.0,,,
沖縄市議会議員選挙（2006年09月10日投票）,沖縄市議会議員選挙,沖縄県,沖縄市,20060910.0,2006.0,9.0,10.0,20060903.0,60.35,30.0,35.0,1.1666666666666667,95379.0,,,6442.0,任期満了,64.28,,,,沖縄市議会議員選挙（2006年09月10日投票）,1.0,35.0,30.0,1.1666666666666667,0.0,0.0,0.0,0.17142857142857143,0.2,0.6285714285714286,0.3142857142857143,0.0,0.7,0.23333333333333334,0.0,0.682816312857042,0.2659106777628888,,0.031037105129865548,0.024173697978444434,,56716.0,4.0,56.74285714285714,8.550164099153243,32.0,53.0,59.0,62.5,72.0,56.266666666666666,9.062499042145543,32.0,52.25,58.0,62.75,72.0,,,,8837.0,,,,,3258.0,,,,,38603.0,6018.0,,,,56716.0,,,,0.15581141124197756,,,,,0.057444107482897244,,,,,0.6806368573242119,0.10610762395091332,,,,1.0,,,,0.03895285281049439,,,,,0.028722053741448622,,,,,0.02617834066631584,0.035369207983637775,,,,,,,4.0,,,,,2.0,,,,,26.0,3.0,,,,,,,4.0,,,,,2.0,,,,,21.0,3.0,,,
沖縄市議会議員選挙（2010年09月12日投票）,沖縄市議会議員選挙,沖縄県,沖縄市,20100912.0,2010.0,9.0,12.0,20100905.0,54.38,30.0,37.0,1.2333333333333334,98760.0,,,3381.0,任期満了,60.35,,,,沖縄市議会議員選挙（2010年09月12日投票）,1.0,37.0,30.0,1.2333333333333334,0.0,0.0,0.0,0.13513513513513514,0.16666666666666666,0.5675675675675675,0.43243243243243246,0.0,0.6,0.4,0.0,0.5773287778609639,0.42267122213903596,,0.027491846564807805,0.026416951383689748,,52879.99,6.0,51.891891891891895,12.354633191058728,27.0,42.0,56.0,61.0,70.0,52.5,12.409002108684378,30.0,42.5,56.5,62.5,70.0,,,,6993.45,,,1399.67,,2743.0,,,1320.74,,37431.13,2992.0,,,,52879.99,,,,0.1322513487616015,,,0.02646880228229998,,0.051872173198217325,,,0.02497617718914092,,0.7078505498960949,0.05658094867264536,,,,1.0,,,,0.033062837190400374,,,0.02646880228229998,,0.025936086599108663,,,0.02497617718914092,,0.026216687033188697,0.02829047433632268,,,,,,,4.0,,,1.0,,2.0,,,1.0,,27.0,2.0,,,,,,,4.0,,,1.0,,2.0,,,1.0,,20.0,2.0,,,
沖縄市議会議員選挙（2014年09月07日投票）,沖縄市議会議員選挙,沖縄県,沖縄市,20140907.0,2014.0,9.0,7.0,20140831.0,54.28,30.0,39.0,1.3,,,,,任期満了,54.38,,,,沖縄市議会議員選挙（2014年09月07日投票）,1.0,39.0,30.0,1.3,0.0,0.0,0.0,0.1282051282051282,0.16666666666666666,0.5384615384615384,0.4358974358974359,0.02564102564102564,0.6333333333333333,0.3333333333333333,0.03333333333333333,0.6031371506125742,0.36923391534003375,0.027628934047391977,0.028720816695836867,0.021719642078825513,0.027628934047391977,54524.0,5.0,51.0,11.297832785141832,30.0,43.0,51.0,60.5,71.0,52.36666666666667,11.765722341710354,32.0,44.25,52.5,61.75,71.0,,,,7161.72,,,,,4566.0,,,,,37169.28,3657.0,,,1970.0,54524.0,,,,0.13134986427995013,,,,,0.08374293888929646,,,,,0.6817049372753283,0.06707138141002128,,,0.03613087814540386,1.0,,,,0.03283746606998753,,,,,0.02791431296309882,,,,,0.02350706680259753,0.03353569070501064,,,0.03613087814540386,,,,4.0,,,,,3.0,,,,,29.0,2.0,,,1.0,,,,4.0,,,,,3.0,,,,,20.0,2.0,,,1.0
沖縄市議会議員選挙（2018年09月09日投票）,沖縄市議会議員選挙,沖縄県,沖縄市,20180909.0,2018.0,9.0,9.0,20180902.0,,30.0,36.0,1.2,,,,,任期満了,54.28,,,,沖縄市議会議員選挙（2018年09月09日投票）,1.0,36.0,30.0,1.2,0.0,0.0,0.0,0.08333333333333333,0.06666666666666667,0.6666666666666666,0.25,0.0,0.6666666666666666,0.23333333333333334,0.0,0.6465831674246182,0.23732169014867466,,0.02694096530935909,0.026369076683186072,,53102.996999999996,6.0,51.861111111111114,12.603246446358744,30.0,40.75,51.0,62.0,75.0,49.9,12.24023420255239,30.0,38.5,49.5,60.25,75.0,,,,6805.517,,499.27099999999996,,,3913.0,,,,,36924.209,2366.0,,,2595.0,53102.997,,,,0.12815692869462714,,0.009401936391650361,,,0.07368698983223113,,,,,0.695331922603163,0.04455492408460487,,,0.048867298393723425,1.0,,,,0.032039232173656784,,0.009401936391650361,,,0.024562329944077043,,,,,0.026743535484737038,0.04455492408460487,,,0.048867298393723425,,,,4.0,,1.0,,,3.0,,,,,26.0,1.0,,,1.0,,,,4.0,,0.0,,,2.0,,,,,22.0,1.0,,,1.0
浦添市議会議員選挙（2009年02月08日投票）,浦添市議会議員選挙,沖縄県,浦添市,20090208.0,2009.0,2.0,8.0,20090201.0,64.75,30.0,36.0,1.2,80708.0,,,,任期満了,,,,,浦添市議会議員選挙（2009年02月08日投票）,1.0,36.0,30.0,1.2,0.0,0.0,0.0,0.08333333333333333,0.1,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.6,0.26666666666666666,0.13333333333333333,0.5159826409206163,0.33834601131265846,0.14567134776672516,0.025799132046030814,0.028195500942721538,0.03641783694168129,51270.0,6.0,53.27777777777778,9.867486202200501,27.0,47.0,56.0,59.25,70.0,53.666666666666664,9.155447680054877,27.0,49.5,56.0,58.75,70.0,,,,7164.3099999999995,,,,,4389.38,,,2402.13,2195.0,33845.18000000001,1274.0,,,,51270.00000000001,,,,0.13973688316754435,,,,,0.08561302906182952,,,0.04685254534815681,0.042812560951823675,0.6601361419933685,0.024848839477277156,,,,1.0,,,,0.034934220791886086,,,,,0.04280651453091476,,,0.04685254534815681,0.042812560951823675,0.024449486740495126,0.024848839477277156,,,,,,,4.0,,,,,2.0,,,1.0,1.0,27.0,1.0,,,,,,,4.0,,,,,2.0,,,1.0,1.0,21.0,1.0,,,
浦添市議会議員選挙（2013年02月10日投票）,浦添市議会議員選挙,沖縄県,浦添市,20130210.0,2013.0,2.0,10.0,20130203.0,63.28,27.0,35.0,1.2962962962962965,83533.0,,,2825.0,任期満了,64.75,,,,浦添市議会議員選挙（2013年02月10日投票）,1.0,35.0,27.0,1.2962962962962963,0.0,0.0,0.0,0.08571428571428572,0.07407407407407407,0.6571428571428571,0.2857142857142857,0.05714285714285714,0.7037037037037037,0.2222222222222222,0.07407407407407407,0.6487609323635681,0.2737371869617183,0.07750188067471357,0.02820699705928557,0.027373718696171827,0.038750940337356786,51431.01,5.0,,,,,,,,53.48148148148148,9.912096501975343,30.0,48.0,57.0,60.5,65.0,,,,7057.96,,,,,6212.0,,,,1596.0,35558.05,1007.0,,,,51431.01,,,,0.13723160404588594,,,,,0.12078316175396905,,,,0.031031861905881294,0.6913737451393625,0.019579627154901292,,,,1.0,,,,0.034307901011471485,,,,,0.06039158087698453,,,,0.031031861905881294,0.025606435005161573,0.019579627154901292,,,,,,,4.0,,,,,2.0,,,,1.0,27.0,1.0,,,,,,,4.0,,,,,2.0,,,,1.0,20.0,0.0,,,
浦添市議会議員選挙（2017年02月12日投票）,浦添市議会議員選挙,沖縄県,浦添市,20170212.0,2017.0,2.0,12.0,20170205.0,61.36,27.0,36.0,1.3333333333333333,87525.0,,,3992.0,任期満了,63.28,,,,浦添市議会議員選挙（2017年02月12日投票）,1.0,36.0,27.0,1.3333333333333333,0.0,0.0,0.0,0.1388888888888889,0.14814814814814814,0.5833333333333334,0.4166666666666667,0.0,0.6296296296296297,0.37037037037037035,0.0,0.6046091010078606,0.3953908989921394,,0.028790909571802886,0.026359393266142627,,52261.992,5.0,51.55555555555556,13.158107860522188,25.0,38.5,58.0,63.25,68.0,51.333333333333336,14.105423175607422,25.0,34.5,59.0,63.5,68.0,,,,6609.107,,,,,7489.878,,3006.632,,,32741.222999999998,2415.152,,,,52261.992,,,,0.12646106179802713,,,,,0.1433140550784976,,0.057529992350846486,,,0.6264824922861724,0.04621239848645647,,,,1.0,,,,0.03161526544950678,,,,,0.04777135169283253,,0.01917666411694883,,,0.025059299691446893,0.04621239848645647,,,,,,,4.0,,,,,3.0,,3.0,,,25.0,1.0,,,,,,,4.0,,,,,3.0,,1.0,,,18.0,1.0,,,
浦添市議会議員選挙（2021年02月07日投票）,浦添市議会議員選挙,沖縄県,浦添市,20210207.0,2021.0,2.0,7.0,20210131.0,62.95,27.0,32.0,1.1851851851851851,89814.0,42982.0,46832.0,2289.0,任期満了,61.36,,,,浦添市議会議員選挙（2021年02月07日投票）,1.0,32.0,27.0,1.1851851851851851,0.0,0.0,0.0,0.09375,0.1111111111111111,0.625,0.3125,0.0625,0.7407407407407407,0.18518518518518517,0.07407407407407407,0.6856041613357138,0.24958613465219928,0.06480970401208701,0.03428020806678569,0.02495861346521993,0.032404852006043504,54708.011,5.0,52.84375,13.348945124522013,27.0,41.5,56.0,63.5,70.0,52.96296296296296,14.017136288820517,27.0,40.0,56.0,65.5,70.0,,,,7649.07,,,,,6003.0,,,,,25628.621000000003,,,2227.61,13199.71,54708.011000000006,,,,0.139816269321142,,,,,0.10972798846589395,,,,,0.4684619406104894,,,0.04071816831359488,0.24127563328887972,1.0,,,,0.0349540673302855,,,,,0.054863994232946973,,,,,0.026025663367249412,,,0.04071816831359488,0.0344679476126971,,,,4.0,,,,,2.0,,,,,18.0,,,1.0,7.0,,,,4.0,,,,,2.0,,,,,13.0,,,1.0,7.0
渡名喜村議会議員選挙（2006年09月10日投票）,渡名喜村議会議員選挙,沖縄県,渡名喜村,20060910.0,2006.0,9.0,10.0,20060905.0,93.32,7.0,9.0,1.2857142857142858,419.0,,,,任期満了,,,,,渡名喜村議会議員選挙（2006年09月10日投票）,1.0,9.0,7.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7223650385604113,0.2776349614395887,,0.10319500550863019,0.13881748071979436,,389.0,2.0,55.0,7.2264944628929335,47.0,49.0,52.0,57.0,67.0,54.142857142857146,6.3791753033617455,47.0,49.5,52.0,57.0,67.0,,,,,,,,,41.0,,,,,348.0,,,,,389.0,,,,,,,,,0.10539845758354756,,,,,0.8946015424164524,,,,,1.0,,,,,,,,,0.10539845758354756,,,,,0.11182519280205655,,,,,,,,,,,,,1.0,,,,,8.0,,,,,,,,,,,,,1.0,,,,,6.0,,,,
渡名喜村議会議員選挙（2010年09月12日投票）,渡名喜村議会議員選挙,沖縄県,渡名喜村,20100912.0,2010.0,9.0,12.0,20100907.0,無投票,7.0,7.0,1.0,,,,,任期満了,93.32,,,,渡名喜村議会議員選挙（2010年09月12日投票）,1.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.0,0.14285714285714285,,,,,,,0.0,2.0,55.57142857142857,3.7742413753208304,51.0,52.5,55.0,58.5,61.0,55.57142857142857,3.7742413753208304,51.0,52.5,55.0,58.5,61.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,6.0,,,,,,,,,,,,,1.0,,,,,6.0,,,,
渡名喜村議会議員選挙（2014年09月07日投票）,渡名喜村議会議員選挙,沖縄県,渡名喜村,20140907.0,2014.0,9.0,7.0,20140902.0,95.41,7.0,8.0,1.1428571428571428,,,,,任期満了,,,,,渡名喜村議会議員選挙（2014年09月07日投票）,1.0,8.0,7.0,1.1428571428571428,0.0,0.0,0.0,0.125,0.0,0.875,0.125,0.0,1.0,0.0,0.0,0.9860627177700348,0.013937282229965157,,0.1408661025385764,0.013937282229965157,,287.0,2.0,,,,,,,,59.57142857142857,3.7742413753208304,55.0,56.5,59.0,62.5,65.0,,,,,,,,,91.0,,,,,196.0,,,,,287.0,,,,,,,,,0.3170731707317073,,,,,0.6829268292682927,,,,,1.0,,,,,,,,,0.15853658536585366,,,,,0.11382113821138212,,,,,,,,,,,,,2.0,,,,,6.0,,,,,,,,,,,,,2.0,,,,,5.0,,,,
渡名喜村議会議員選挙（2018年09月09日投票）,渡名喜村議会議員選挙,沖縄県,渡名喜村,20180909.0,2018.0,9.0,9.0,20180904.0,86.36,6.0,7.0,1.1666666666666667,330.0,,,,任期満了,95.41,,,,渡名喜村議会議員選挙（2018年09月09日投票）,1.0,7.0,6.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8817195822192274,0.11828041778077263,,0.14695326370320458,0.11828041778077263,,278.998,2.0,62.0,3.4641016151377544,58.0,59.5,61.0,63.5,69.0,61.833333333333336,3.7155828016013253,58.0,59.25,60.5,63.25,69.0,,,,,,,,,82.19,,,,,196.808,,,,,278.998,,,,,,,,,0.29458992537580914,,,,,0.7054100746241908,,,,,1.0,,,,,,,,,0.14729496268790457,,,,,0.14108201492483816,,,,,,,,,,,,,2.0,,,,,5.0,,,,,,,,,,,,,1.0,,,,,5.0,,,,
渡嘉敷村議会議員選挙（2006年09月10日投票）,渡嘉敷村議会議員選挙,沖縄県,渡嘉敷村,20060910.0,2006.0,9.0,10.0,20060905.0,89.81,7.0,8.0,1.1428571428571428,589.0,,,,任期満了,,,,,渡嘉敷村議会議員選挙（2006年09月10日投票）,1.0,8.0,7.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.625,0.375,0.0,0.7142857142857143,0.2857142857142857,0.0,0.6238003838771593,0.3761996161228407,,0.12476007677543186,0.1253998720409469,,521.0,1.0,56.75,4.892596447695231,45.0,56.75,57.5,58.5,63.0,56.714285714285715,5.229430062206608,45.0,56.5,58.0,59.0,63.0,,,,,,,,,,,,,,521.0,,,,,521.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,7.0,,,,
渡嘉敷村議会議員選挙（2010年09月12日投票）,渡嘉敷村議会議員選挙,沖縄県,渡嘉敷村,20100912.0,2010.0,9.0,12.0,20100907.0,,7.0,9.0,1.2857142857142858,,,,,任期満了,89.81,,,,渡嘉敷村議会議員選挙（2010年09月12日投票）,1.0,9.0,7.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7239263803680982,0.27607361963190186,,0.12065439672801637,0.09202453987730062,,489.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.0,,,,,489.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,7.0,,,,
渡嘉敷村議会議員選挙（2014年09月07日投票）,渡嘉敷村議会議員選挙,沖縄県,渡嘉敷村,20140907.0,2014.0,9.0,7.0,20140902.0,無投票,7.0,7.0,1.0,,,,,任期満了,,,,,渡嘉敷村議会議員選挙（2014年09月07日投票）,1.0,7.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.14285714285714285,0.8571428571428571,0.0,0.14285714285714285,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,7.0,,,,
渡嘉敷村議会議員選挙（2018年09月09日投票）,渡嘉敷村議会議員選挙,沖縄県,渡嘉敷村,20180909.0,2018.0,9.0,9.0,20180904.0,89.56,7.0,10.0,1.4285714285714286,565.0,,,,任期満了,,,,,渡嘉敷村議会議員選挙（2018年09月09日投票）,1.0,10.0,7.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5714285714285714,0.42857142857142855,0.0,0.5129740518962076,0.4870259481037924,,0.10259481037924152,0.09740518962075848,,501.0,1.0,55.2,12.734205903785284,33.0,44.5,58.5,67.0,69.0,52.42857142857143,13.57368402310823,33.0,40.0,57.0,64.0,69.0,,,,,,,,,,,,,,501.0,,,,,501.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,7.0,,,,
石垣市議会議員補欠選挙（2006年03月05日投票）,石垣市議会議員補欠選挙,沖縄県,石垣市,20060305.0,2006.0,3.0,5.0,20060226.0,無投票,2.0,2.0,1.0,34599.0,,,,その他,,,,,石垣市議会議員補欠選挙（2006年03月05日投票）,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,0.0,1.0,55.0,3.0,52.0,53.5,55.0,56.5,58.0,55.0,3.0,52.0,53.5,55.0,56.5,58.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,,
石垣市議会議員補欠選挙（2014年03月02日投票）,石垣市議会議員補欠選挙,沖縄県,石垣市,20140302.0,2014.0,3.0,2.0,20140223.0,,1.0,2.0,2.0,,,,,その他,,,,,石垣市議会議員補欠選挙（2014年03月02日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.5,,27237.0,1.0,58.0,1.0,57.0,57.5,58.0,58.5,59.0,57.0,0.0,57.0,57.0,57.0,57.0,57.0,,,,,,,,,,,,,,27237.0,,,,,27237.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,
石垣市議会議員補欠選挙（2018年03月11日投票）,石垣市議会議員補欠選挙,沖縄県,石垣市,20180311.0,2018.0,3.0,11.0,20180304.0,37.47,2.0,3.0,1.5,38640.0,,,,その他/前津究の県議選出馬による辞職、宮良操の石垣市長選挙出馬による辞職のため,,,,,石垣市議会議員補欠選挙（2018年03月11日投票）,1.0,3.0,2.0,1.5,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.3333333333333333,,27504.0,0.0,49.666666666666664,11.469767022723502,35.0,43.0,51.0,57.0,63.0,43.0,8.0,35.0,39.0,43.0,47.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
石垣市議会議員選挙（2006年09月10日投票）,石垣市議会議員選挙,沖縄県,石垣市,20060910.0,2006.0,9.0,10.0,20060903.0,73.75,22.0,27.0,1.2272727272727273,34987.0,,,,任期満了,,,,,石垣市議会議員選挙（2006年09月10日投票）,1.0,27.0,22.0,1.2272727272727273,0.0,0.0,0.0,0.1111111111111111,0.045454545454545456,0.7037037037037037,0.25925925925925924,0.037037037037037035,0.7272727272727273,0.22727272727272727,0.045454545454545456,0.7012211978585218,0.24841100760293008,0.05036779453854814,0.03690637883465904,0.035487286800418585,0.05036779453854814,25502.01,6.0,51.96296296296296,9.126605313816512,34.0,44.0,55.0,58.0,68.0,51.18181818181818,8.7002422308826,34.0,43.5,54.0,57.75,65.0,,,,3161.0,,,,,707.54,,,,1264.0,18604.469999999998,1032.0,,,733.0,25502.01,,,,0.12395101405732334,,,,,0.02774447974885117,,,,0.049564720584769593,0.7295295547292154,0.040467398452122015,,,0.028742832427718443,1.0,,,,0.06197550702866167,,,,,0.02774447974885117,,,,0.024782360292384797,0.036476477736460775,0.040467398452122015,,,0.028742832427718443,,,,2.0,,,,,1.0,,,,2.0,20.0,1.0,,,1.0,,,,2.0,,,,,0.0,,,,0.0,18.0,1.0,,,1.0
