,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_みんなの党,得票数_公明党,得票数_公明政治連,得票数_国民民主党,得票数_希望の風那須,得票数_幸福実現党,得票数_政治結社憂思会総本部,得票数_日本共産党,得票数_日本民主,得票数_日本社会党,得票数_民主党,得票数_民主社会,得票数_民社,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_自由党,得票数_自由民主党,得票数_諸,得票数_足利市政刷新連盟,得票数_sum_v,得票率_NHKから国民を守る党,得票率_みんなの党,得票率_公明党,得票率_公明政治連,得票率_国民民主党,得票率_希望の風那須,得票率_幸福実現党,得票率_政治結社憂思会総本部,得票率_日本共産党,得票率_日本民主,得票率_日本社会党,得票率_民主党,得票率_民主社会,得票率_民社,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_自由党,得票率_自由民主党,得票率_諸,得票率_足利市政刷新連盟,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_みんなの党,一人あたり得票率_公明党,一人あたり得票率_公明政治連,一人あたり得票率_国民民主党,一人あたり得票率_希望の風那須,一人あたり得票率_幸福実現党,一人あたり得票率_政治結社憂思会総本部,一人あたり得票率_日本共産党,一人あたり得票率_日本民主,一人あたり得票率_日本社会党,一人あたり得票率_民主党,一人あたり得票率_民主社会,一人あたり得票率_民社,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_自由党,一人あたり得票率_自由民主党,一人あたり得票率_諸,一人あたり得票率_足利市政刷新連盟,立候補者数_NHKから国民を守る党,立候補者数_みんなの党,立候補者数_公明党,立候補者数_公明政治連,立候補者数_国民民主党,立候補者数_希望の風那須,立候補者数_幸福実現党,立候補者数_政治結社憂思会総本部,立候補者数_日本共産党,立候補者数_日本民主,立候補者数_日本社会党,立候補者数_民主党,立候補者数_民主社会,立候補者数_民社,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_自由党,立候補者数_自由民主党,立候補者数_諸,立候補者数_足利市政刷新連盟,当選者数_NHKから国民を守る党,当選者数_みんなの党,当選者数_公明党,当選者数_公明政治連,当選者数_国民民主党,当選者数_希望の風那須,当選者数_幸福実現党,当選者数_政治結社憂思会総本部,当選者数_日本共産党,当選者数_日本民主,当選者数_日本社会党,当選者数_民主党,当選者数_民主社会,当選者数_民社,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_自由党,当選者数_自由民主党,当選者数_諸,当選者数_足利市政刷新連盟
芳賀町議会議員選挙（2011年04月24日投票）,芳賀町議会議員選挙,栃木県,芳賀町,20110424.0,2011.0,4.0,24.0,20110419.0,無投票,16.0,15.0,0.9375,13738.0,,,46.0,任期満了,82.9,,,,芳賀町議会議員選挙（2011年04月24日投票）,1.0,15.0,15.0,1.0,1.0,1.0,0.0,0.13333333333333333,0.13333333333333333,0.8,0.2,0.0,0.8,0.2,0.0,,,,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,13.0,,,,,,,,1.0,1.0,,,,,,,,,,,,13.0,,,,,,
芳賀町議会議員選挙（2015年04月26日投票）,芳賀町議会議員選挙,栃木県,芳賀町,20150426.0,2015.0,4.0,26.0,20150421.0,,14.0,16.0,1.1428571428571428,13023.0,,,-715.0,任期満了,,,,,芳賀町議会議員選挙（2015年04月26日投票）,1.0,16.0,14.0,1.1428571428571428,0.0,0.0,0.0,0.0625,0.07142857142857142,0.75,0.25,0.0,0.7857142857142857,0.21428571428571427,0.0,0.7726431763849911,0.22735682361500884,,0.06438693136541593,0.05683920590375221,,9621.0,2.0,,,,,,,,,,,,,,,,,790.28,,,,,,,,,,,,8830.720000000001,,,,,,,9621.000000000002,,,0.08214114956865189,,,,,,,,,,,,0.9178588504313481,,,,,,,1.0,,,0.08214114956865189,,,,,,,,,,,,0.061190590028756535,,,,,,,,,1.0,,,,,,,,,,,,15.0,,,,,,,,,1.0,,,,,,,,,,,,13.0,,,,,,
芳賀町議会議員選挙（2019年04月21日投票）,芳賀町議会議員選挙,栃木県,芳賀町,20190421.0,2019.0,4.0,21.0,20190416.0,71.45,14.0,15.0,1.0714285714285714,,,,,任期満了,,,,,芳賀町議会議員選挙（2019年04月21日投票）,1.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,0.06666666666666667,0.07142857142857142,0.7333333333333333,0.26666666666666666,0.0,0.7142857142857143,0.2857142857142857,0.0,0.6935889739373094,0.30641102606269066,,0.06305354308520995,0.07660275651567267,,9124.998,2.0,64.6,6.641285016219879,53.0,61.0,66.0,69.0,76.0,65.42857142857143,6.07940652312949,53.0,61.75,66.5,69.5,76.0,,,577.262,,,,,,,,,,,,8547.736,,,,,,,9124.998000000001,,,0.06326160290665267,,,,,,,,,,,,0.9367383970933473,,,,,,,1.0,,,0.06326160290665267,,,,,,,,,,,,0.06690988550666767,,,,,,,,,1.0,,,,,,,,,,,,14.0,,,,,,,,,1.0,,,,,,,,,,,,13.0,,,,,,
茂木町議会議員補欠選挙（2014年06月22日投票）,茂木町議会議員補欠選挙,栃木県,茂木町,20140622.0,2014.0,6.0,22.0,20140617.0,無投票,1.0,1.0,1.0,,,,,その他,,,,,茂木町議会議員補欠選挙（2014年06月22日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
茂木町議会議員補欠選挙（2018年07月08日投票）,茂木町議会議員補欠選挙,栃木県,茂木町,20180708.0,2018.0,7.0,8.0,20180703.0,無投票,1.0,1.0,1.0,,,,,,,,,,茂木町議会議員補欠選挙（2018年07月08日投票）,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,61.0,0.0,61.0,61.0,61.0,61.0,61.0,61.0,0.0,61.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
茂木町議会議員選挙（2003年04月27日投票）,茂木町議会議員選挙,栃木県,茂木町,20030427.0,2003.0,4.0,27.0,20030422.0,82.58,20.0,22.0,1.1,14135.0,,,,任期満了,,,,,茂木町議会議員選挙（2003年04月27日投票）,1.0,22.0,20.0,1.1,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.18181818181818182,0.18181818181818182,0.65,0.15,0.2,0.6676605403670602,0.16322995148826547,0.1691095081446742,0.04769003859764716,0.04080748787206637,0.04227737703616855,11591.01,2.0,60.90909090909091,6.788419891852534,45.0,56.0,63.0,66.0,70.0,61.35,6.551908119013881,45.0,56.0,63.0,66.25,70.0,,,,,,,,,499.61,,,,,,11091.4,,,,,,,11591.01,,,,,,,,,0.043103232591465285,,,,,,0.9568967674085347,,,,,,,1.0,,,,,,,,,0.043103232591465285,,,,,,0.045566512733739746,,,,,,,,,,,,,,,1.0,,,,,,21.0,,,,,,,,,,,,,,,1.0,,,,,,19.0,,,,,,
茂木町議会議員選挙（2007年04月22日投票）,茂木町議会議員選挙,栃木県,茂木町,20070422.0,2007.0,4.0,22.0,20070417.0,80.19,14.0,18.0,1.2857142857142858,13864.0,,,-271.0,任期満了,82.58,,,,茂木町議会議員選挙（2007年04月22日投票）,1.0,18.0,14.0,1.2857142857142858,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.7857142857142857,0.21428571428571427,0.0,0.7761259640405729,0.22387403595942715,,0.05174173093603819,0.07462467865314239,,11032.99,2.0,61.388888888888886,8.307552714173136,39.0,57.25,62.5,69.0,72.0,60.57142857142857,8.516490606165075,39.0,57.75,62.5,65.75,70.0,,,,,,,,,981.0,,,,,,10051.99,,,,,,,11032.99,,,,,,,,,0.0889151535531166,,,,,,0.9110848464468834,,,,,,,1.0,,,,,,,,,0.0889151535531166,,,,,,0.053593226261581375,,,,,,,,,,,,,,,1.0,,,,,,17.0,,,,,,,,,,,,,,,1.0,,,,,,13.0,,,,,,
茂木町議会議員選挙（2011年04月24日投票）,茂木町議会議員選挙,栃木県,茂木町,20110424.0,2011.0,4.0,24.0,20110419.0,無投票,14.0,14.0,1.0,,,,,任期満了,80.19,,,,茂木町議会議員選挙（2011年04月24日投票）,1.0,14.0,14.0,1.0,1.0,1.0,0.0,0.07142857142857142,0.07142857142857142,0.6428571428571429,0.2857142857142857,0.07142857142857142,0.6428571428571429,0.2857142857142857,0.07142857142857142,,,,,,,0.0,2.0,58.785714285714285,9.064676902512234,43.0,52.5,60.5,65.5,74.0,58.785714285714285,9.064676902512234,43.0,52.5,60.5,65.5,74.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,13.0,,,,,,,,,,,,,,,1.0,,,,,,13.0,,,,,,
茂木町議会議員選挙（2015年04月26日投票）,茂木町議会議員選挙,栃木県,茂木町,20150426.0,2015.0,4.0,26.0,20150421.0,無投票,14.0,14.0,1.0,,,,,任期満了,,,,,茂木町議会議員選挙（2015年04月26日投票）,1.0,14.0,14.0,1.0,1.0,1.0,0.0,0.07142857142857142,0.07142857142857142,0.7857142857142857,0.21428571428571427,0.0,0.7857142857142857,0.21428571428571427,0.0,,,,,,,0.0,2.0,61.142857142857146,7.327610630418377,47.0,57.25,64.0,66.5,71.0,61.142857142857146,7.327610630418377,47.0,57.25,64.0,66.5,71.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,13.0,,,,,,,,,,,,,,,1.0,,,,,,13.0,,,,,,
茂木町議会議員選挙（2019年04月21日投票）,茂木町議会議員選挙,栃木県,茂木町,20190421.0,2019.0,4.0,21.0,20190416.0,,14.0,15.0,1.0714285714285714,,,,,任期満了,,,,,茂木町議会議員選挙（2019年04月21日投票）,1.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,0.06666666666666667,0.07142857142857142,0.8666666666666667,0.13333333333333333,0.0,0.8571428571428571,0.14285714285714285,0.0,0.847340197012181,0.15265980298781898,,0.06518001515478315,0.07632990149390949,,7650.999000000001,3.0,62.333333333333336,8.622966749069345,44.0,56.5,62.0,68.5,75.0,61.92857142857143,8.786875649141132,44.0,56.25,62.0,68.75,75.0,,,,,,,,,243.0,,,,,,7119.999000000001,,288.0,,,,,7650.999000000001,,,,,,,,,0.031760558327089045,,,,,,0.930597298470435,,0.03764214320247591,,,,,1.0,,,,,,,,,0.031760558327089045,,,,,,0.07158440757464885,,0.03764214320247591,,,,,,,,,,,,,1.0,,,,,,13.0,,1.0,,,,,,,,,,,,,0.0,,,,,,13.0,,1.0,,,,
西方町議会議員補欠選挙（2009年02月01日投票）,西方町議会議員補欠選挙,栃木県,西方町,20090201.0,2009.0,2.0,1.0,20090127.0,無投票,2.0,2.0,1.0,5657.0,,,,その他,,,,,西方町議会議員補欠選挙（2009年02月01日投票）,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,0.0,1.0,62.5,3.5,59.0,60.75,62.5,64.25,66.0,62.5,3.5,59.0,60.75,62.5,64.25,66.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,
西方町議会議員補欠選挙（2010年02月07日投票）,西方町議会議員補欠選挙,栃木県,西方町,20100207.0,2010.0,2.0,7.0,20100202.0,58.1,3.0,5.0,1.6666666666666667,5570.0,,,-87.0,その他,,,,,西方町議会議員補欠選挙（2010年02月07日投票）,1.0,5.0,3.0,1.6666666666666667,0.0,0.0,0.0,0.2,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.2,,3187.0,1.0,57.8,8.930845424706442,45.0,49.0,64.0,65.0,66.0,65.0,0.816496580927726,64.0,64.5,65.0,65.5,66.0,,,,,,,,,,,,,,,3187.0,,,,,,,3187.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,
西方町議会議員選挙（2008年03月23日投票）,西方町議会議員選挙,栃木県,西方町,20080323.0,2008.0,3.0,23.0,20080318.0,無投票,10.0,10.0,1.0,5694.0,,,,任期満了,,,,,西方町議会議員選挙（2008年03月23日投票）,1.0,10.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6,0.4,0.0,0.6,0.4,0.0,,,,,,,0.0,1.0,62.8,5.706137047074842,55.0,58.5,61.5,65.75,74.0,62.8,5.706137047074842,55.0,58.5,61.5,65.75,74.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,
足利市議会議員再選挙（1965年10月15日投票）,足利市議会議員再選挙,栃木県,足利市,19651015.0,1965.0,10.0,15.0,19651005.0,,1.0,2.0,2.0,1.0,,,,選挙犯罪による当選無効,,,,,足利市議会議員再選挙（1965年10月15日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,1763.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1763.0,,,,,,,,,,,1763.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,0.0,,,,,,,,1.0,,
足利市議会議員補欠選挙（2017年04月23日投票）,足利市議会議員補欠選挙,栃木県,足利市,20170423.0,2017.0,4.0,23.0,20170416.0,21.39,2.0,3.0,1.5,,,,,その他,,,,,足利市議会議員補欠選挙（2017年04月23日投票）,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.25,,25546.0,2.0,48.0,10.344080432788601,31.0,46.0,51.0,53.0,59.0,41.0,10.0,31.0,36.0,41.0,46.0,51.0,,,,,,,,,3988.0,,,,,,21558.0,,,,,,,25546.0,,,,,,,,,0.1561105456822986,,,,,,0.8438894543177013,,,,,,,1.0,,,,,,,,,0.1561105456822986,,,,,,0.28129648477256713,,,,,,,,,,,,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,,,
足利市議会議員選挙（1947年04月30日投票）,足利市議会議員選挙,栃木県,足利市,19470430.0,1947.0,4.0,30.0,,90.5,30.0,59.0,1.9666666666666663,26464.0,,,,任期満了,,,,,足利市議会議員選挙（1947年04月30日投票）,1.0,59.0,30.0,1.9666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.01694915254237288,,,23599.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23599.0,,,,,,,23599.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0.01694915254237288,,,,,,,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,
足利市議会議員選挙（1951年04月23日投票）,足利市議会議員選挙,栃木県,足利市,19510423.0,1951.0,4.0,23.0,,95.77,0.0,53.0,,,,,,任期満了,90.5,,,,足利市議会議員選挙（1951年04月23日投票）,2.0,53.0,36.0,1.4722222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.4716981132075472,0.0,0.0,0.3888888888888889,0.0,,0.4827784156142365,,,0.01931113662456946,,31356.0,6.0,,,,,,,,,,,,,,,,,,,,,,,272.0,,1356.0,421.0,,,7515.0,,,21265.0,,527.0,,31356.0,,,,,,,,,0.008674575838754943,,0.04324531190202832,0.013426457456308202,,,0.2396670493685419,,,0.6781796147467789,,0.016806990687587703,,1.0,,,,,,,,,0.008674575838754943,,0.014415103967342774,0.013426457456308202,,,0.015977803291236128,,,0.021876761766025127,,0.008403495343793851,,,,,,,,,,1.0,,3.0,1.0,,,15.0,,,31.0,,2.0,,,,,,,,,,0.0,,0.0,0.0,,,9.0,,,27.0,,0.0,
足利市議会議員選挙（1955年04月30日投票）,足利市議会議員選挙,栃木県,足利市,19550430.0,1955.0,4.0,30.0,,91.45,0.0,57.0,,,,,,任期満了,95.77,,,,足利市議会議員選挙（1955年04月30日投票）,6.0,57.0,36.0,1.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.05263157894736842,0.0,0.5277777777777778,0.027777777777777776,,0.5701923076923077,0.046879905808477236,,0.015838675213675213,0.01562663526949241,50960.0,6.0,,,,,,,,,,,,,,,,,,,,,,,608.0,7527.0,3316.0,,,,29545.0,,,9039.0,,,925.0,50960.0,,,,,,,,,0.011930926216640502,0.14770408163265306,0.06507064364207221,,,,0.5797684458398744,,,0.17737441130298273,,,0.01815149136577708,1.0,,,,,,,,,0.005965463108320251,0.02110058309037901,0.013014128728414443,,,,0.017568740783026497,,,0.02217180141287284,,,0.00907574568288854,,,,,,,,,2.0,7.0,5.0,,,,33.0,,,8.0,,,2.0,,,,,,,,,0.0,5.0,2.0,,,,21.0,,,8.0,,,0.0
足利市議会議員選挙（1959年04月30日投票）,足利市議会議員選挙,栃木県,足利市,19590430.0,1959.0,4.0,30.0,,90.61,0.0,49.0,,,,,,任期満了,91.45,,,,足利市議会議員選挙（1959年04月30日投票）,2.0,49.0,36.0,1.3611111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.46938775510204084,0.061224489795918366,0.0,0.3611111111111111,0.08333333333333333,,0.4142909524572364,0.06989907620013884,,0.018012650106836364,0.023299692066712948,56181.0,4.0,,,,,,,,,,,,,,,,,,,,,,,105.0,,6503.0,,,,18933.71,,,,30639.29,,,56181.0,,,,,,,,,0.0018689592566882042,,0.11575087663088944,,,,0.3370126911233335,,,,0.5453674729890888,,,1.0,,,,,,,,,0.0018689592566882042,,0.019291812771814906,,,,0.01982427594843138,,,,0.021814698919563554,,,,,,,,,,,1.0,,6.0,,,,17.0,,,,25.0,,,,,,,,,,,0.0,,3.0,,,,12.0,,,,21.0,,
足利市議会議員選挙（1963年04月30日投票）,足利市議会議員選挙,栃木県,足利市,19630430.0,1963.0,4.0,30.0,19630420.0,88.84,0.0,50.0,,,,,,任期満了,90.61,,,,足利市議会議員選挙（1963年04月30日投票）,4.0,50.0,36.0,1.3888888888888888,0.08,0.25,0.25,0.0,0.0,0.42,0.56,0.02,0.4166666666666667,0.5555555555555556,0.027777777777777776,0.41224769144364776,0.5681997831850895,0.019552525371262883,0.01963084244969751,0.023674990966045393,0.019552525371262883,76563.0,6.0,,,,,,,,,,,,,,,,,,3377.0,,,,,507.0,,9627.6,,893.4,,9132.0,,,,53026.0,,,76563.0,,,,0.04410746705327639,,,,,0.00662199757062811,,0.12574742369029426,,0.011668821754633438,,0.11927432310646134,,,,0.6925799668247065,,,1.0,,,,0.022053733526638194,,,,,0.00662199757062811,,0.020957903948382376,,0.011668821754633438,,0.017039189015208765,,,,0.020987271721960802,,,,,,2.0,,,,,1.0,,6.0,,1.0,,7.0,,,,33.0,,,,,,2.0,,,,,0.0,,5.0,,0.0,,3.0,,,,26.0,,
足利市議会議員選挙（1967年04月28日投票）,足利市議会議員選挙,栃木県,足利市,19670428.0,1967.0,4.0,28.0,19670418.0,87.87,36.0,60.0,1.6666666666666667,95459.0,,,,任期満了,88.84,,,,足利市議会議員選挙（1967年04月28日投票）,1.0,60.0,36.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.65,0.016666666666666666,0.5277777777777778,0.4444444444444444,0.027777777777777776,0.4235603163933222,0.5513430289039324,0.025096654702745278,0.02117801581966611,0.014137000741126471,0.025096654702745278,82667.98999999999,6.0,,,,,,,,,,,,,,,,,5062.57,,,,,,,,11713.93,,1169.0,1779.0,17173.489999999998,,,,45770.0,,,82667.98999999999,,,0.06123978579859024,,,,,,,,0.1416984978103375,,0.014140902663775908,0.021519816799706878,0.20774050512175268,,,,0.5536604918058369,,,1.0,,,0.020413261932863414,,,,,,,,0.017712312226292187,,0.014140902663775908,0.021519816799706878,0.010933710795881721,,,,0.019773588993065604,,,,,3.0,,,,,,,,8.0,,1.0,1.0,19.0,,,,28.0,,,,,3.0,,,,,,,,4.0,,0.0,1.0,3.0,,,,25.0,,
足利市議会議員選挙（1971年04月25日投票）,足利市議会議員選挙,栃木県,足利市,19710425.0,1971.0,4.0,25.0,19710415.0,87.84,36.0,60.0,1.6666666666666667,106636.0,,,11177.0,任期満了,87.87,,,,足利市議会議員選挙（1971年04月25日投票）,1.0,60.0,36.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.45,0.5,0.05,0.6666666666666666,0.3333333333333333,0.0,0.5149525814725617,0.45121831748611324,0.033829101041324965,0.019072317832317102,0.01504061058287044,0.011276367013774989,92583.01000000001,6.0,,,,,,,,,,,,,,,,,5218.860000000001,,,,,,2494.0,,11875.54,,,2288.0,20585.03,,,,50121.58,,,92583.01000000001,,,0.056369521794549564,,,,,,0.02693798786624025,,0.12826910682640366,,,0.024712957593407255,0.22234133454939514,,,,0.541369091370004,,,1.0,,,0.01878984059818319,,,,,,0.02693798786624025,,0.016033638353300458,,,0.012356478796703627,0.01307890203231736,,,,0.01866789970241393,,,,,3.0,,,,,,1.0,,8.0,,,2.0,17.0,,,,29.0,,,,,3.0,,,,,,1.0,,4.0,,,1.0,3.0,,,,24.0,,
足利市議会議員選挙（1975年04月27日投票）,足利市議会議員選挙,栃木県,足利市,19750427.0,1975.0,4.0,27.0,19750417.0,88.37,36.0,61.0,1.6944444444444444,111328.0,,,4692.0,任期満了,87.84,,,,足利市議会議員選挙（1975年04月27日投票）,1.0,61.0,36.0,1.6944444444444444,0.0,0.0,0.0,0.0,0.0,0.4262295081967213,0.5409836065573771,0.03278688524590164,0.4444444444444444,0.5,0.05555555555555555,0.4274972282675646,0.5297667638483965,0.042736007884038925,0.016442201087214024,0.016053538298436257,0.021368003942019462,97412.0,6.0,,,,,,,,,,,,,,,,,6589.57,,,,,,3037.0,,11695.23,,,3214.0,29017.62,,,,43858.579999999994,,,97412.0,,,0.0676463885352934,,,,,,0.031176857060731738,,0.12005943826222641,,,0.03299388165729068,0.29788547612203836,,,,0.45023795836241937,,,1.0,,,0.01691159713382335,,,,,,0.015588428530365869,,0.017151348323175202,,,0.01649694082864534,0.014894273806101917,,,,0.017316844552400745,,,,,4.0,,,,,,2.0,,7.0,,,2.0,20.0,,,,26.0,,,,,4.0,,,,,,1.0,,4.0,,,1.0,10.0,,,,16.0,,
足利市議会議員選挙（1979年04月22日投票）,足利市議会議員選挙,栃木県,足利市,19790422.0,1979.0,4.0,22.0,19790412.0,89.02,36.0,50.0,1.3888888888888888,114883.0,,,3555.0,任期満了,88.37,,,,足利市議会議員選挙（1979年04月22日投票）,1.0,50.0,36.0,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,0.62,0.24,0.14,0.6944444444444444,0.25,0.05555555555555555,0.6506859203072479,0.23734016272727976,0.11197391696547235,0.020989868397007998,0.01977834689393998,0.015996273852210335,101478.98999999999,6.0,,,,,,,,,,,,,,,,,7846.0,,,,,,3975.0,,9055.76,,,2258.0,20797.77,,,,57546.46,,,101478.98999999999,,,0.07731649674479417,,,,,,0.03917066971202611,,0.08923778212613272,,,0.022250911247737096,0.20494656085954346,,,,0.5670775793097665,,,1.0,,,0.019329124186198542,,,,,,0.019585334856013055,,0.017847556425226542,,,0.022250911247737096,0.01707888007162862,,,,0.021810676127298714,,,,,4.0,,,,,,2.0,,5.0,,,1.0,12.0,,,,26.0,,,,,4.0,,,,,,2.0,,2.0,,,1.0,6.0,,,,21.0,,
足利市議会議員選挙（1983年04月24日投票）,足利市議会議員選挙,栃木県,足利市,19830424.0,1983.0,4.0,24.0,19830414.0,85.4,36.0,42.0,1.1666666666666667,117725.0,,,2842.0,任期満了,89.02,,,,足利市議会議員選挙（1983年04月24日投票）,1.0,42.0,36.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.7380952380952381,0.23809523809523808,0.023809523809523808,0.7777777777777778,0.19444444444444445,0.027777777777777776,0.7578987157753341,0.22138491622230724,0.02071636800235866,0.024448345670172067,0.022138491622230725,0.02071636800235866,99920.99,6.0,,,,,,,,,,,,,,,,,8612.0,,,,,,3807.0,,9804.0,,,2633.0,11329.0,,,,63735.990000000005,,,99920.99,,,0.08618809721561005,,,,,,0.03810010289129441,,0.09811752265464943,,,0.026350819782710318,0.11337958120711174,,,,0.6378638762486241,,,1.0,,,0.021547024303902512,,,,,,0.019050051445647205,,0.024529380663662358,,,0.026350819782710318,0.018896596867851955,,,,0.025514555049944963,,,,,4.0,,,,,,2.0,,4.0,,,1.0,6.0,,,,25.0,,,,,4.0,,,,,,0.0,,4.0,,,1.0,3.0,,,,24.0,,
足利市議会議員選挙（1987年04月26日投票）,足利市議会議員選挙,栃木県,足利市,19870426.0,1987.0,4.0,26.0,19870419.0,83.23,32.0,38.0,1.1875,119727.0,,,2002.0,任期満了,85.4,,,,足利市議会議員選挙（1987年04月26日投票）,1.0,38.0,32.0,1.1875,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,0.23684210526315788,0.02631578947368421,0.75,0.21875,0.03125,0.738193331033223,0.23440829663304447,0.02739837233373247,0.026364047536900824,0.026045366292560497,0.02739837233373247,98546.0,6.0,,,,,,,,,,,,,,,,,7674.0,,,,,,2585.0,,7490.0,,,2552.0,23396.0,,,,54849.0,,,98546.0,,,0.07787226269965296,,,,,,0.026231404623221644,,0.07600511436283564,,,0.02589653562803158,0.23741197004444625,,,,0.5565827126418119,,,1.0,,,0.025957420899884318,,,,,,0.026231404623221644,,0.025335038120945213,,,0.02589653562803158,0.023741197004444624,,,,0.027829135632090597,,,,,3.0,,,,,,1.0,,3.0,,,1.0,10.0,,,,20.0,,,,,3.0,,,,,,1.0,,2.0,,,1.0,6.0,,,,19.0,,
