,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_たちあがれ日本,得票数_はなまる組,得票数_みんなの党,得票数_公明党,得票数_公明政治連盟,得票数_国民民主党,得票数_地域産業を発展させる会・イノベーション静岡,得票数_幸福実現党,得票数_新社会党,得票数_新自由クラブ,得票数_日本共産党,得票数_日本民主党,得票数_日本社会党,得票数_日本維新の会,得票数_民主党,得票数_民社党,得票数_浜松ハッピーネットワーク,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_維新の党,得票数_緑の党 Greens Japan,得票数_緑の党 グリーンズジャパン,得票数_自由党,得票数_自由民主党,得票数_青年自由,得票数_sum_v,得票率_たちあがれ日本,得票率_はなまる組,得票率_みんなの党,得票率_公明党,得票率_公明政治連盟,得票率_国民民主党,得票率_地域産業を発展させる会・イノベーション静岡,得票率_幸福実現党,得票率_新社会党,得票率_新自由クラブ,得票率_日本共産党,得票率_日本民主党,得票率_日本社会党,得票率_日本維新の会,得票率_民主党,得票率_民社党,得票率_浜松ハッピーネットワーク,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_維新の党,得票率_緑の党 Greens Japan,得票率_緑の党 グリーンズジャパン,得票率_自由党,得票率_自由民主党,得票率_青年自由,得票率_sum_v,一人あたり得票率_たちあがれ日本,一人あたり得票率_はなまる組,一人あたり得票率_みんなの党,一人あたり得票率_公明党,一人あたり得票率_公明政治連盟,一人あたり得票率_国民民主党,一人あたり得票率_地域産業を発展させる会・イノベーション静岡,一人あたり得票率_幸福実現党,一人あたり得票率_新社会党,一人あたり得票率_新自由クラブ,一人あたり得票率_日本共産党,一人あたり得票率_日本民主党,一人あたり得票率_日本社会党,一人あたり得票率_日本維新の会,一人あたり得票率_民主党,一人あたり得票率_民社党,一人あたり得票率_浜松ハッピーネットワーク,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_緑の党 Greens Japan,一人あたり得票率_緑の党 グリーンズジャパン,一人あたり得票率_自由党,一人あたり得票率_自由民主党,一人あたり得票率_青年自由,立候補者数_たちあがれ日本,立候補者数_はなまる組,立候補者数_みんなの党,立候補者数_公明党,立候補者数_公明政治連盟,立候補者数_国民民主党,立候補者数_地域産業を発展させる会・イノベーション静岡,立候補者数_幸福実現党,立候補者数_新社会党,立候補者数_新自由クラブ,立候補者数_日本共産党,立候補者数_日本民主党,立候補者数_日本社会党,立候補者数_日本維新の会,立候補者数_民主党,立候補者数_民社党,立候補者数_浜松ハッピーネットワーク,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_緑の党 Greens Japan,立候補者数_緑の党 グリーンズジャパン,立候補者数_自由党,立候補者数_自由民主党,立候補者数_青年自由,当選者数_たちあがれ日本,当選者数_はなまる組,当選者数_みんなの党,当選者数_公明党,当選者数_公明政治連盟,当選者数_国民民主党,当選者数_地域産業を発展させる会・イノベーション静岡,当選者数_幸福実現党,当選者数_新社会党,当選者数_新自由クラブ,当選者数_日本共産党,当選者数_日本民主党,当選者数_日本社会党,当選者数_日本維新の会,当選者数_民主党,当選者数_民社党,当選者数_浜松ハッピーネットワーク,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_維新の党,当選者数_緑の党 Greens Japan,当選者数_緑の党 グリーンズジャパン,当選者数_自由党,当選者数_自由民主党,当選者数_青年自由
藤枝市議会議員選挙（2018年04月22日投票）,藤枝市議会議員選挙,静岡県,藤枝市,20180422.0,2018.0,4.0,22.0,20180415.0,50.61,22.0,26.0,1.181818181818182,,,,,任期満了,52.47,,,,藤枝市議会議員選挙（2018年04月22日投票）,1.0,26.0,22.0,1.1818181818181819,0.0,0.0,0.0,0.07692307692307693,0.09090909090909091,,,,,,,,,,,,,59702.998999999996,4.0,59.5,9.320160117475698,41.0,53.75,61.0,64.5,80.0,59.31818181818182,9.937927182980104,41.0,51.5,60.5,66.75,80.0,,,,5703.771,,,,885.0,,,4671.228,,,,,,,48443.0,,,,,,,,,59702.998999999996,,,,0.09553575357244617,,,,0.014823375958048607,,,0.07824109472289659,,,,,,,0.8113997757466087,,,,,,,,,1.0,,,,0.04776787678622309,,,,0.014823375958048607,,,0.039120547361448293,,,,,,,0.038638084559362317,,,,,,,,,,,,2.0,,,,1.0,,,2.0,,,,,,,21.0,,,,,,,,,,,,2.0,,,,0.0,,,2.0,,,,,,,18.0,,,,,,,,
袋井市議会議員選挙（2005年04月24日投票）,袋井市議会議員選挙,静岡県,袋井市,20050424.0,2005.0,4.0,24.0,20050417.0,70.8,26.0,28.0,1.0769230769230769,62300.0,,,,その他,,,,,袋井市議会議員選挙（2005年04月24日投票）,1.0,28.0,26.0,1.0769230769230769,0.0,0.0,0.0,0.07142857142857142,0.07692307692307693,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.03571428571428571,,43576.99,3.0,57.107142857142854,8.873472849350657,35.0,52.0,58.0,63.0,75.0,57.11538461538461,9.204208582018433,35.0,52.0,59.0,63.0,75.0,,,,2569.27,,,,,,,4281.74,,,,,,,36725.98,,,,,,,,,43576.990000000005,,,,0.058959326929188996,,,,,,,0.0982569011765154,,,,,,,0.8427837718942955,,,,,,,,,1.0,,,,0.058959326929188996,,,,,,,0.0327523003921718,,,,,,,0.03511599049559565,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,24.0,,,,,,,,,,,,1.0,,,,,,,3.0,,,,,,,22.0,,,,,,,,
袋井市議会議員選挙（2009年04月19日投票）,袋井市議会議員選挙,静岡県,袋井市,20090419.0,2009.0,4.0,19.0,20090412.0,64.09,22.0,23.0,1.0454545454545454,65071.0,,,2771.0,任期満了,70.8,,,,袋井市議会議員選挙（2009年04月19日投票）,1.0,23.0,22.0,1.0454545454545454,0.0,0.0,0.0,0.08695652173913043,0.09090909090909091,0.8695652173913043,0.13043478260869565,0.0,0.8636363636363636,0.13636363636363635,0.0,0.8544405102585245,0.14555948974147548,,0.042722025512926226,0.04851982991382516,,41234.0,3.0,59.43478260869565,7.5170882831777925,39.0,56.0,60.0,64.5,72.0,59.18181818181818,7.589684168997019,39.0,56.0,60.0,64.0,72.0,,,,2673.0,,,,,,,3584.0,,,,,,,34977.0,,,,,,,,,41234.0,,,,0.06482514429839453,,,,,,,0.08691856235145753,,,,,,,0.848256293350148,,,,,,,,,1.0,,,,0.06482514429839453,,,,,,,0.04345928117572877,,,,,,,0.0424128146675074,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,20.0,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,19.0,,,,,,,,
袋井市議会議員選挙（2013年04月21日投票）,袋井市議会議員選挙,静岡県,袋井市,20130421.0,2013.0,4.0,21.0,20130414.0,66.47,20.0,25.0,1.25,65946.0,,,875.0,任期満了,64.09,,,,袋井市議会議員選挙（2013年04月21日投票）,1.0,25.0,20.0,1.25,0.0,0.0,0.0,0.08,0.1,0.64,0.36,0.0,0.75,0.25,0.0,0.6902021400325657,0.30979785996743425,,0.04313763375203536,0.03442198444082603,,42990.0,3.0,57.92,10.880882317165277,26.0,56.0,61.0,65.0,71.0,59.5,10.249390225764653,26.0,57.5,62.5,65.0,71.0,,,,2365.0,,,,,,,1689.0,,,,,,,38936.0,,,,,,,,,42990.0,,,,0.055012793672947195,,,,,,,0.039288206559665036,,,,,,,0.9056989997673878,,,,,,,,,1.0,,,,0.055012793672947195,,,,,,,0.039288206559665036,,,,,,,0.039378217381190773,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,23.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,18.0,,,,,,,,
袋井市議会議員選挙（2017年04月16日投票）,袋井市議会議員選挙,静岡県,袋井市,20170416.0,2017.0,4.0,16.0,20170409.0,53.85,20.0,22.0,1.1,67875.0,,,1929.0,任期満了,66.47,,,,袋井市議会議員選挙（2017年04月16日投票）,1.0,22.0,20.0,1.1,0.0,0.0,0.0,0.09090909090909091,0.1,0.5909090909090909,0.3181818181818182,0.09090909090909091,0.65,0.3,0.05,0.6463982698386291,0.29232518161149007,0.06127654854988077,0.0497229438337407,0.04176074023021287,0.030638274274940386,36066.0,0.0,61.72727272727273,8.97563276159817,30.0,60.5,64.0,67.5,70.0,61.2,9.201086892318754,30.0,60.0,64.0,66.5,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
袋井市議会議員選挙（2021年04月18日投票）,袋井市議会議員選挙,静岡県,袋井市,20210418.0,2021.0,4.0,18.0,20210411.0,56.95,20.0,21.0,1.05,68065.0,34236.0,33829.0,190.0,任期満了,53.85,,,,袋井市議会議員選挙（2021年04月18日投票）,1.0,21.0,20.0,1.05,0.0,0.0,0.0,0.14285714285714285,0.15,0.6190476190476191,0.3333333333333333,0.047619047619047616,0.6,0.35,0.05,0.6266936409866724,0.3278626501043523,0.045443708908975394,0.04820720315282095,0.0468375214434789,0.045443708908975394,38094.998,3.0,60.476190476190474,11.778184222653609,34.0,56.0,64.0,68.0,73.0,60.2,12.002499739637575,34.0,54.5,64.0,68.0,73.0,,,,2519.927,,,,,,,2358.0,,,,,,,33217.070999999996,,,,,,,,,38094.99799999999,,,,0.06614850065092537,,,,,,,0.06189789011145244,,,,,,,0.8719536092376223,,,,,,,,,1.0,,,,0.06614850065092537,,,,,,,0.03094894505572622,,,,,,,0.048441867179867905,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,18.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,18.0,,,,,,,,
裾野市議会議員補欠選挙（2006年01月22日投票）,裾野市議会議員補欠選挙,静岡県,裾野市,20060122.0,2006.0,1.0,22.0,20060115.0,52.64,2.0,5.0,2.5,41248.0,,,,その他,,,,,裾野市議会議員補欠選挙（2006年01月22日投票）,1.0,5.0,2.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.2,,20410.0,1.0,53.6,8.16333265278342,41.0,50.0,55.0,56.0,66.0,48.0,7.0,41.0,44.5,48.0,51.5,55.0,,,,,,,,,,,,,,,,,,20410.0,,,,,,,,,20410.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
裾野市議会議員補欠選挙（2010年01月24日投票）,裾野市議会議員補欠選挙,静岡県,裾野市,20100124.0,2010.0,1.0,24.0,20100117.0,63.35,2.0,3.0,1.5,42537.0,,,1289.0,その他,52.64,,,,裾野市議会議員補欠選挙（2010年01月24日投票）,1.0,3.0,2.0,1.5,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.3333333333333333,,25078.0,1.0,38.333333333333336,10.077477638553981,28.0,31.5,35.0,43.5,52.0,43.5,8.5,35.0,39.25,43.5,47.75,52.0,,,,,,,,,,,,,,,,,,25078.0,,,,,,,,,25078.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
裾野市議会議員補欠選挙（2014年01月26日投票）,裾野市議会議員補欠選挙,静岡県,裾野市,20140126.0,2014.0,1.0,26.0,20140119.0,56.57,1.0,3.0,3.0,42275.0,,,-262.0,その他,63.35,,,,裾野市議会議員補欠選挙（2014年01月26日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.3333333333333333,,22916.0,2.0,40.333333333333336,12.762793146051099,26.0,32.0,38.0,47.5,57.0,38.0,0.0,38.0,38.0,38.0,38.0,38.0,,,,,,,,,,,4146.0,,,,,,,18770.0,,,,,,,,,22916.0,,,,,,,,,,,0.18092162681096177,,,,,,,0.8190783731890382,,,,,,,,,1.0,,,,,,,,,,,0.18092162681096177,,,,,,,0.4095391865945191,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,,,,,,,,
裾野市議会議員選挙（2006年10月01日投票）,裾野市議会議員選挙,静岡県,裾野市,20061001.0,2006.0,10.0,1.0,20060924.0,65.94,24.0,28.0,1.1666666666666667,41207.0,,,,任期満了,,,,,裾野市議会議員選挙（2006年10月01日投票）,1.0,28.0,24.0,1.1666666666666667,0.0,0.0,0.0,0.14285714285714285,0.16666666666666666,0.7857142857142857,0.21428571428571427,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8042361543611405,0.19576384563885946,,0.0365561888345973,0.03262730760647658,,26990.989999999998,4.0,58.0,9.273618495495704,42.0,51.0,55.5,65.25,77.0,57.625,8.774074025217704,42.0,51.0,55.5,65.0,77.0,,,,2313.0,,,,,,,1978.0,,,,761.0,,,21938.989999999998,,,,,,,,,26990.989999999998,,,,0.08569526349348432,,,,,,,0.07328371430614439,,,,0.0281945938255692,,,0.8128264283748021,,,,,,,,,1.0,,,,0.04284763174674216,,,,,,,0.036641857153072194,,,,0.0281945938255692,,,0.03534027949455661,,,,,,,,,,,,2.0,,,,,,,2.0,,,,1.0,,,23.0,,,,,,,,,,,,2.0,,,,,,,2.0,,,,1.0,,,19.0,,,,,,,,
裾野市議会議員選挙（2010年10月03日投票）,裾野市議会議員選挙,静岡県,裾野市,20101003.0,2010.0,10.0,3.0,20100926.0,61.83,21.0,22.0,1.0476190476190477,42643.0,,,1436.0,任期満了,65.94,,,,裾野市議会議員選挙（2010年10月03日投票）,1.0,22.0,21.0,1.0476190476190477,0.0,0.0,0.0,0.18181818181818182,0.19047619047619047,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.045454545454545456,,,26157.000000000004,3.0,,,,,,,,,,,,,,,,,,2372.0,,,,,,,1739.0,,,,,,,22046.0,,,,,,,,,26157.0,,,,0.09068318232213174,,,,,,,0.06648315938372137,,,,,,,0.8428336582941469,,,,,,,,,1.0,,,,0.04534159116106587,,,,,,,0.03324157969186069,,,,,,,0.04682409212745261,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,18.0,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,17.0,,,,,,,,
裾野市議会議員選挙（2014年10月05日投票）,裾野市議会議員選挙,静岡県,裾野市,20141005.0,2014.0,10.0,5.0,20140928.0,54.4,21.0,22.0,1.0476190476190477,42057.0,,,-586.0,任期満了,61.83,,,,裾野市議会議員選挙（2014年10月05日投票）,1.0,22.0,21.0,1.0476190476190477,0.0,0.0,0.0,0.22727272727272727,0.23809523809523808,0.7272727272727273,0.2727272727272727,0.0,0.7619047619047619,0.23809523809523808,0.0,0.7034339427466404,0.2965660572533596,,0.043964621421665025,0.04942767620889327,,22655.998,3.0,54.77272727272727,13.111174339546533,27.0,40.75,59.0,63.75,73.0,53.904761904761905,12.787288189019003,27.0,40.0,59.0,63.0,73.0,,,,1974.0,,,,,,,1528.0,,,,,,,19153.998,,,,,,,,,22655.998,,,,0.08712924497962968,,,,,,,0.06744350877855833,,,,,,,0.845427246241812,,,,,,,,,1.0,,,,0.04356462248981484,,,,,,,0.033721754389279164,,,,,,,0.046968180346767335,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,18.0,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,17.0,,,,,,,,
裾野市議会議員選挙（2018年10月07日投票）,裾野市議会議員選挙,静岡県,裾野市,20181007.0,2018.0,10.0,7.0,20180930.0,54.53,19.0,20.0,1.0526315789473684,,,,,任期満了,54.4,,,,裾野市議会議員選挙（2018年10月07日投票）,1.0,20.0,19.0,1.0526315789473684,0.0,0.0,0.0,0.25,0.2631578947368421,0.75,0.25,0.0,0.7368421052631579,0.2631578947368421,0.0,0.7548483123932933,0.24515168760670664,,0.05032322082621955,0.049030337521341325,,22843.0,3.0,54.9,11.95784261478633,31.0,44.0,60.5,64.25,71.0,54.473684210526315,12.119442496525688,31.0,44.0,60.0,64.5,71.0,,,,2175.0,,,,,,,1356.0,,,,,,,19312.0,,,,,,,,,22843.0,,,,0.09521516438296196,,,,,,,0.05936173007048111,,,,,,,0.845423105546557,,,,,,,,,1.0,,,,0.04760758219148098,,,,,,,0.029680865035240554,,,,,,,0.05283894409665981,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,16.0,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,15.0,,,,,,,,
西伊豆町議会議員選挙（2005年04月24日投票）,西伊豆町議会議員選挙,静岡県,西伊豆町,20050424.0,2005.0,4.0,24.0,20050419.0,83.04,14.0,16.0,1.1428571428571428,9361.0,,,,その他,,,,,西伊豆町議会議員選挙（2005年04月24日投票）,1.0,16.0,14.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.0625,,7721.0,3.0,58.5,10.428326807307105,27.0,56.25,60.5,65.0,74.0,57.92857142857143,10.990023305020694,27.0,54.75,60.5,64.75,74.0,,,,654.0,,,,,,,435.0,,,,,,,6632.0,,,,,,,,,7721.0,,,,0.08470405387903121,,,,,,,0.05633985235073177,,,,,,,0.858956093770237,,,,,,,,,1.0,,,,0.08470405387903121,,,,,,,0.05633985235073177,,,,,,,0.06135400669787407,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,14.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,12.0,,,,,,,,
西伊豆町議会議員選挙（2009年04月19日投票）,西伊豆町議会議員選挙,静岡県,西伊豆町,20090419.0,2009.0,4.0,19.0,20090414.0,85.61,11.0,13.0,1.181818181818182,8741.0,,,-620.0,任期満了,83.04,,,,西伊豆町議会議員選挙（2009年04月19日投票）,1.0,13.0,11.0,1.1818181818181819,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.23076923076923078,0.0,0.8181818181818182,0.18181818181818182,0.0,0.7948708537248504,0.20512914627514955,,0.07948708537248504,0.06837638209171652,,7356.0,3.0,57.84615384615385,11.528200565744147,31.0,55.0,61.0,66.0,69.0,60.45454545454545,10.254609928875327,31.0,59.5,63.0,67.0,69.0,,,,632.0,,,,,,,549.0,,,,,,,6175.0,,,,,,,,,7356.0,,,,0.08591625883632409,,,,,,,0.07463295269168026,,,,,,,0.8394507884719956,,,,,,,,,1.0,,,,0.08591625883632409,,,,,,,0.07463295269168026,,,,,,,0.0763137080429087,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,11.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,9.0,,,,,,,,
西伊豆町議会議員選挙（2013年04月14日投票）,西伊豆町議会議員選挙,静岡県,西伊豆町,20130414.0,2013.0,4.0,14.0,20130409.0,83.45,11.0,13.0,1.181818181818182,8071.0,,,-670.0,任期満了,85.61,,,,西伊豆町議会議員選挙（2013年04月14日投票）,1.0,13.0,11.0,1.1818181818181819,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.46153846153846156,0.07692307692307693,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.45896894125328136,0.464809021876343,0.07622203687037567,0.07649482354221356,0.07746817031272384,0.07622203687037567,6677.990000000001,4.0,59.0,10.250703540583109,35.0,56.0,62.0,65.0,73.0,59.36363636363637,8.762240552742902,35.0,57.5,62.0,65.0,68.0,,,,598.0,,,,,,,422.89,,,,474.0,,,5183.1,,,,,,,,,6677.990000000001,,,,0.08954790288694651,,,,,,,0.06332594088939934,,,,0.07097944141875025,,,0.7761467148049038,,,,,,,,,1.0,,,,0.08954790288694651,,,,,,,0.06332594088939934,,,,0.07097944141875025,,,0.07761467148049038,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,10.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,8.0,,,,,,,,
西伊豆町議会議員選挙（2017年04月16日投票）,西伊豆町議会議員選挙,静岡県,西伊豆町,20170416.0,2017.0,4.0,16.0,20170411.0,77.47,11.0,12.0,1.0909090909090908,7400.0,,,-671.0,任期満了,83.45,,,,西伊豆町議会議員選挙（2017年04月16日投票）,1.0,12.0,11.0,1.0909090909090908,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.8181818181818182,0.18181818181818182,0.0,0.8296563964898186,0.1703436035101814,,0.09218404405442429,0.05678120117006047,,5650.99,0.0,66.08333333333333,4.443315828922761,58.0,63.0,66.0,69.5,72.0,65.63636363636364,4.374985242005805,58.0,63.0,66.0,69.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
西伊豆町議会議員選挙（2021年04月18日投票）,西伊豆町議会議員選挙,静岡県,西伊豆町,20210418.0,2021.0,4.0,18.0,20210413.0,78.19,10.0,11.0,1.1,6663.0,3145.0,3518.0,-737.0,任期満了,77.47,,,,西伊豆町議会議員選挙（2021年04月18日投票）,1.0,11.0,10.0,1.1,0.0,0.0,0.0,0.09090909090909091,0.1,0.6363636363636364,0.36363636363636365,0.0,0.7,0.3,0.0,0.5838194445389818,0.4161805554610182,,0.08340277779128312,0.10404513886525454,,5141.999,3.0,63.72727272727273,8.687408956654757,40.0,63.0,67.0,69.0,73.0,64.5,8.743569065318807,40.0,64.0,67.0,69.5,73.0,,,,590.0,,,,,,,373.0,,,,,,,4178.999,,,,,,,,,5141.999,,,,0.11474136809439286,,,,,,,0.07253988186306531,,,,,,,0.8127187500425418,,,,,,,,,1.0,,,,0.11474136809439286,,,,,,,0.07253988186306531,,,,,,,0.0903020833380602,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,9.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,8.0,,,,,,,,
長泉町議会議員選挙（2009年08月30日投票）,長泉町議会議員選挙,静岡県,長泉町,20090830.0,2009.0,8.0,30.0,20090825.0,76.67,16.0,19.0,1.1875,30783.0,,,,任期満了,,,,,長泉町議会議員選挙（2009年08月30日投票）,1.0,19.0,16.0,1.1875,0.0,0.0,0.0,0.0,0.0,0.5789473684210527,0.42105263157894735,0.0,0.6875,0.3125,0.0,0.6567026599947327,0.3432973400052673,,0.05970024181770297,0.04291216750065841,,22782.0,3.0,55.89473684210526,11.724444715129,33.0,50.5,55.0,66.0,72.0,59.3125,9.170051458416141,39.0,52.75,59.5,69.25,72.0,,,,1744.0,,,,,,,1223.0,,,,,,,19815.0,,,,,,,,,22782.0,,,,0.0765516635940655,,,,,,,0.053682731981388815,,,,,,,0.8697656044245456,,,,,,,,,1.0,,,,0.0765516635940655,,,,,,,0.053682731981388815,,,,,,,0.05116268261320857,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,17.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,14.0,,,,,,,,
長泉町議会議員選挙（2013年09月01日投票）,長泉町議会議員選挙,静岡県,長泉町,20130901.0,2013.0,9.0,1.0,20130827.0,,16.0,19.0,1.1875,,,,,任期満了,76.67,,,,長泉町議会議員選挙（2013年09月01日投票）,1.0,19.0,16.0,1.1875,0.0,0.0,0.0,0.0,0.0,0.5789473684210527,0.3684210526315789,0.05263157894736842,0.625,0.3125,0.0625,0.6242498923805424,0.32210180800688765,0.05364829961256995,0.05674999021641294,0.04601454400098395,0.05364829961256995,18584.0,4.0,59.10526315789474,11.09715343700501,37.0,54.5,63.0,65.5,76.0,58.375,11.868419229198134,37.0,52.75,60.0,65.0,76.0,,,,1569.0,,,,,,,926.0,,,,993.0,,,15096.0,,,,,,,,,18584.0,,,,0.08442746448557899,,,,,,,0.049827808867843305,,,,0.05343306069737409,,,0.8123116659492036,,,,,,,,,1.0,,,,0.08442746448557899,,,,,,,0.049827808867843305,,,,0.05343306069737409,,,0.05076947912182522,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,16.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,13.0,,,,,,,,
長泉町議会議員選挙（2017年09月17日投票）,長泉町議会議員選挙,静岡県,長泉町,20170917.0,2017.0,9.0,17.0,20170912.0,57.54,16.0,23.0,1.4375,33884.0,,,,任期満了,,,,,長泉町議会議員選挙（2017年09月17日投票）,1.0,23.0,16.0,1.4375,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.391304347826087,0.13043478260869565,0.6875,0.25,0.0625,0.6238801278356997,0.2500130979200503,0.12610677424425001,0.05671637525779088,0.02777923310222781,0.04203559141475,19087.0,0.0,57.30434782608695,12.522795849131175,30.0,50.0,61.0,66.5,73.0,57.125,11.39009986786771,30.0,51.5,60.5,66.25,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
静岡市議会議員増員選挙（2006年05月14日投票）,静岡市議会議員増員選挙,静岡県,静岡市,20060514.0,2006.0,5.0,14.0,20060505.0,64.04,1.0,3.0,3.0,10666.0,,,,その他,,,,,静岡市議会議員増員選挙（2006年05月14日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.3333333333333333,,6739.0,2.0,56.0,10.708252269472673,44.0,49.0,54.0,62.0,70.0,54.0,0.0,54.0,54.0,54.0,54.0,54.0,,,,,,,,,,,1153.0,,,,,,,5586.0,,,,,,,,,6739.0,,,,,,,,,,,0.17109363407033684,,,,,,,0.8289063659296632,,,,,,,,,1.0,,,,,,,,,,,0.17109363407033684,,,,,,,0.4144531829648316,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1.0,,,,,,,,
