,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_「人に優しく、自分に厳しく。」の会,得票数_こうべ未来フォーラム,得票数_さわやか神戸・フレッシュ市民の会,得票数_たちあがれ日本,得票数_みんなの党,得票数_三木新党8人のサムライ,得票数_住民投票党,得票数_公明党,得票数_参政党,得票数_国民民主党,得票数_地域ファースト丹波ささやま,得票数_地域政党たからづか,得票数_地域政党三田前進の会,得票数_市民力,得票数_幸福実現党,得票数_改革推進の会,得票数_新世代こうべ,得票数_新生宝塚,得票数_新社会党,得票数_日本共産党,得票数_日本創新党,得票数_日本維新の会,得票数_日本維新の党,得票数_民主党,得票数_民進党,得票数_河西維新の会,得票数_減税日本,得票数_無所属,得票数_社会民主党,得票数_神戸市民クラブ,得票数_神戸志民党,得票数_神戸改革フォーラム,得票数_立憲民主党,得票数_維新の党,得票数_緑の党 グリーンズジャパン,得票数_緑の党グリーンズジャパン,得票数_自由党,得票数_自由民主党,得票数_蒼翠会,得票数_行革・市民の会,得票数_議員のたまご,得票数_sum_v,得票率_NHKから国民を守る党,得票率_「人に優しく、自分に厳しく。」の会,得票率_こうべ未来フォーラム,得票率_さわやか神戸・フレッシュ市民の会,得票率_たちあがれ日本,得票率_みんなの党,得票率_三木新党8人のサムライ,得票率_住民投票党,得票率_公明党,得票率_参政党,得票率_国民民主党,得票率_地域ファースト丹波ささやま,得票率_地域政党たからづか,得票率_地域政党三田前進の会,得票率_市民力,得票率_幸福実現党,得票率_改革推進の会,得票率_新世代こうべ,得票率_新生宝塚,得票率_新社会党,得票率_日本共産党,得票率_日本創新党,得票率_日本維新の会,得票率_日本維新の党,得票率_民主党,得票率_民進党,得票率_河西維新の会,得票率_減税日本,得票率_無所属,得票率_社会民主党,得票率_神戸市民クラブ,得票率_神戸志民党,得票率_神戸改革フォーラム,得票率_立憲民主党,得票率_維新の党,得票率_緑の党 グリーンズジャパン,得票率_緑の党グリーンズジャパン,得票率_自由党,得票率_自由民主党,得票率_蒼翠会,得票率_行革・市民の会,得票率_議員のたまご,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_「人に優しく、自分に厳しく。」の会,一人あたり得票率_こうべ未来フォーラム,一人あたり得票率_さわやか神戸・フレッシュ市民の会,一人あたり得票率_たちあがれ日本,一人あたり得票率_みんなの党,一人あたり得票率_三木新党8人のサムライ,一人あたり得票率_住民投票党,一人あたり得票率_公明党,一人あたり得票率_参政党,一人あたり得票率_国民民主党,一人あたり得票率_地域ファースト丹波ささやま,一人あたり得票率_地域政党たからづか,一人あたり得票率_地域政党三田前進の会,一人あたり得票率_市民力,一人あたり得票率_幸福実現党,一人あたり得票率_改革推進の会,一人あたり得票率_新世代こうべ,一人あたり得票率_新生宝塚,一人あたり得票率_新社会党,一人あたり得票率_日本共産党,一人あたり得票率_日本創新党,一人あたり得票率_日本維新の会,一人あたり得票率_日本維新の党,一人あたり得票率_民主党,一人あたり得票率_民進党,一人あたり得票率_河西維新の会,一人あたり得票率_減税日本,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_神戸市民クラブ,一人あたり得票率_神戸志民党,一人あたり得票率_神戸改革フォーラム,一人あたり得票率_立憲民主党,一人あたり得票率_維新の党,一人あたり得票率_緑の党 グリーンズジャパン,一人あたり得票率_緑の党グリーンズジャパン,一人あたり得票率_自由党,一人あたり得票率_自由民主党,一人あたり得票率_蒼翠会,一人あたり得票率_行革・市民の会,一人あたり得票率_議員のたまご,立候補者数_NHKから国民を守る党,立候補者数_「人に優しく、自分に厳しく。」の会,立候補者数_こうべ未来フォーラム,立候補者数_さわやか神戸・フレッシュ市民の会,立候補者数_たちあがれ日本,立候補者数_みんなの党,立候補者数_三木新党8人のサムライ,立候補者数_住民投票党,立候補者数_公明党,立候補者数_参政党,立候補者数_国民民主党,立候補者数_地域ファースト丹波ささやま,立候補者数_地域政党たからづか,立候補者数_地域政党三田前進の会,立候補者数_市民力,立候補者数_幸福実現党,立候補者数_改革推進の会,立候補者数_新世代こうべ,立候補者数_新生宝塚,立候補者数_新社会党,立候補者数_日本共産党,立候補者数_日本創新党,立候補者数_日本維新の会,立候補者数_日本維新の党,立候補者数_民主党,立候補者数_民進党,立候補者数_河西維新の会,立候補者数_減税日本,立候補者数_無所属,立候補者数_社会民主党,立候補者数_神戸市民クラブ,立候補者数_神戸志民党,立候補者数_神戸改革フォーラム,立候補者数_立憲民主党,立候補者数_維新の党,立候補者数_緑の党 グリーンズジャパン,立候補者数_緑の党グリーンズジャパン,立候補者数_自由党,立候補者数_自由民主党,立候補者数_蒼翠会,立候補者数_行革・市民の会,立候補者数_議員のたまご,当選者数_NHKから国民を守る党,当選者数_「人に優しく、自分に厳しく。」の会,当選者数_こうべ未来フォーラム,当選者数_さわやか神戸・フレッシュ市民の会,当選者数_たちあがれ日本,当選者数_みんなの党,当選者数_三木新党8人のサムライ,当選者数_住民投票党,当選者数_公明党,当選者数_参政党,当選者数_国民民主党,当選者数_地域ファースト丹波ささやま,当選者数_地域政党たからづか,当選者数_地域政党三田前進の会,当選者数_市民力,当選者数_幸福実現党,当選者数_改革推進の会,当選者数_新世代こうべ,当選者数_新生宝塚,当選者数_新社会党,当選者数_日本共産党,当選者数_日本創新党,当選者数_日本維新の会,当選者数_日本維新の党,当選者数_民主党,当選者数_民進党,当選者数_河西維新の会,当選者数_減税日本,当選者数_無所属,当選者数_社会民主党,当選者数_神戸市民クラブ,当選者数_神戸志民党,当選者数_神戸改革フォーラム,当選者数_立憲民主党,当選者数_維新の党,当選者数_緑の党 グリーンズジャパン,当選者数_緑の党グリーンズジャパン,当選者数_自由党,当選者数_自由民主党,当選者数_蒼翠会,当選者数_行革・市民の会,当選者数_議員のたまご
明石市議会議員選挙（2015年04月26日投票）,明石市議会議員選挙,兵庫県,明石市,20150426.0,2015.0,4.0,26.0,20150419.0,45.49,30.0,37.0,1.2333333333333334,,,,,任期満了,47.63,,,,明石市議会議員選挙（2015年04月26日投票）,1.0,37.0,30.0,1.2333333333333334,0.0,0.0,0.0,0.16216216216216217,0.2,0.7027027027027027,0.2972972972972973,0.0,0.8666666666666667,0.13333333333333333,0.0,0.8108342547756129,0.1891657452243871,,0.03118593287598511,0.017196885929489734,,104908.0,6.0,52.5945945945946,12.228587373853562,31.0,43.0,55.0,62.0,73.0,54.2,10.973908449894536,31.0,47.5,56.0,62.0,73.0,,,,,,,,,18257.0,,,,,,,,,,,3484.0,11013.0,,,,5832.0,,,,57280.0,,,,,,,,,,9042.0,,,,104908.0,,,,,,,,,0.17402867274183093,,,,,,,,,,,0.03321005071109925,0.10497769474205972,,,,0.05559156594349335,,,,0.546002211461471,,,,,,,,,,0.08618980440004576,,,,1.0,,,,,,,,,0.029004778790305153,,,,,,,,,,,0.03321005071109925,0.02624442368551493,,,,0.027795782971746674,,,,0.024818282339157772,,,,,,,,,,0.04309490220002288,,,,,,,,,,,,6.0,,,,,,,,,,,1.0,4.0,,,,2.0,,,,22.0,,,,,,,,,,2.0,,,,,,,,,,,,6.0,,,,,,,,,,,1.0,3.0,,,,1.0,,,,17.0,,,,,,,,,,2.0,,,
明石市議会議員選挙（2019年04月21日投票）,明石市議会議員選挙,兵庫県,明石市,20190421.0,2019.0,4.0,21.0,20190414.0,36.99,30.0,39.0,1.3,246937.0,,,,任期満了,45.49,,,,明石市議会議員選挙（2019年04月21日投票）,1.0,39.0,30.0,1.3,0.0,0.0,0.0,0.28205128205128205,0.3,0.5128205128205128,0.46153846153846156,0.02564102564102564,0.6666666666666666,0.3,0.03333333333333333,0.5878335344534038,0.3767318620789704,0.03543460346762586,0.02939167672267019,0.020929547893276133,0.03543460346762586,90024.99500000001,6.0,53.56410256410256,10.147109912641342,34.0,46.5,55.0,61.5,69.0,54.4,9.995332243936,34.0,48.75,56.5,61.75,69.0,,,,,,,,,16709.391,,,,,,,,,,,,7509.245,,6345.0,,,,,,41370.901999999995,,,,,3147.6490000000003,,,,,14942.808,,,,90024.995,,,,,,,,,0.18560835243589852,,,,,,,,,,,,0.08341288994239877,,0.07048042601946271,,,,,,0.45954906190219724,,,,,0.034964167451495005,,,,,0.16598510224854776,,,,1.0,,,,,,,,,0.030934725405983087,,,,,,,,,,,,0.020853222485599694,,0.023493475339820904,,,,,,0.022977453095109863,,,,,0.034964167451495005,,,,,0.033197020449709555,,,,,,,,,,,,6.0,,,,,,,,,,,,4.0,,3.0,,,,,,20.0,,,,,1.0,,,,,5.0,,,,,,,,,,,,6.0,,,,,,,,,,,,2.0,,2.0,,,,,,14.0,,,,,1.0,,,,,5.0,,,
朝来市議会議員選挙（2005年10月23日投票）,朝来市議会議員選挙,兵庫県,朝来市,20051023.0,2005.0,10.0,23.0,20051016.0,80.94,26.0,36.0,1.3846153846153846,28494.0,,,,任期満了,,,,,朝来市議会議員選挙（2005年10月23日投票）,1.0,36.0,26.0,1.3846153846153846,0.0,0.0,0.0,0.027777777777777776,0.038461538461538464,0.8333333333333334,0.16666666666666666,0.0,0.8846153846153846,0.11538461538461539,0.0,0.8658089644366905,0.1341910355633095,,0.028860298814556352,0.022365172593884916,,22829.989999999998,3.0,59.22222222222222,6.092395583891224,48.0,55.0,58.5,64.0,73.0,58.65384615384615,6.132776430423836,48.0,55.0,58.5,63.75,71.0,,,,,,,,,1798.52,,,,,,,,,,,,1764.7399999999998,,,,,,,,19266.729999999996,,,,,,,,,,,,,,22829.989999999994,,,,,,,,,0.0787788343315087,,,,,,,,,,,,0.07729920162032486,,,,,,,,0.8439219640481666,,,,,,,,,,,,,,1.0,,,,,,,,,0.03938941716575435,,,,,,,,,,,,0.025766400540108286,,,,,,,,0.027223289162844083,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,21.0,,,,,,,,,,,,,
朝来市議会議員選挙（2009年10月25日投票）,朝来市議会議員選挙,兵庫県,朝来市,20091025.0,2009.0,10.0,25.0,20091018.0,74.35,20.0,24.0,1.2,27801.0,,,-693.0,任期満了,80.94,,,,朝来市議会議員選挙（2009年10月25日投票）,1.0,24.0,20.0,1.2,0.0,0.0,0.0,0.041666666666666664,0.05,0.7916666666666666,0.125,0.08333333333333333,0.9,0.05,0.05,0.8596329275438244,0.07925332514945276,0.06111374730672302,0.045243838291780226,0.026417775049817585,0.03055687365336151,20462.989999999998,3.0,60.875,8.598994611774875,33.0,56.0,60.0,67.25,75.0,59.1,7.94921379760288,33.0,55.5,59.0,65.25,70.0,,,,,,,,,1479.0,,,,,,,,,,,,1693.0,,,,,,,,17290.99,,,,,,,,,,,,,,20462.99,,,,,,,,,0.07227682757993821,,,,,,,,,,,,0.08273473231429034,,,,,,,,0.8449884401057715,,,,,,,,,,,,,,1.0,,,,,,,,,0.07227682757993821,,,,,,,,,,,,0.04136736615714517,,,,,,,,0.040237544766941497,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,17.0,,,,,,,,,,,,,
朝来市議会議員選挙（2013年10月27日投票）,朝来市議会議員選挙,兵庫県,朝来市,20131027.0,2013.0,10.0,27.0,20131020.0,70.13,18.0,21.0,1.1666666666666667,,,,,任期満了,74.35,,,,朝来市議会議員選挙（2013年10月27日投票）,1.0,21.0,18.0,1.1666666666666667,0.0,0.0,0.0,0.047619047619047616,0.05555555555555555,0.6190476190476191,0.38095238095238093,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6069559823066134,0.39304401769338654,,0.04668892171589334,0.04913050221167332,,18538.0,3.0,58.714285714285715,9.948164976243499,34.0,58.0,60.0,65.0,70.0,58.0,10.493384159131462,34.0,56.5,59.0,65.0,70.0,,,,,,,,,1401.0,,,,,,,,,,,,1464.0,,,,,,,,15673.0,,,,,,,,,,,,,,18538.0,,,,,,,,,0.07557449563059661,,,,,,,,,,,,0.078972920487647,,,,,,,,0.8454525838817564,,,,,,,,,,,,,,1.0,,,,,,,,,0.07557449563059661,,,,,,,,,,,,0.0394864602438235,,,,,,,,0.04696958799343091,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,15.0,,,,,,,,,,,,,
朝来市議会議員選挙（2017年10月22日投票）,朝来市議会議員選挙,兵庫県,朝来市,20171022.0,2017.0,10.0,22.0,20171015.0,69.92,18.0,19.0,1.0555555555555556,26111.0,,,,任期満了,70.13,,,,朝来市議会議員選挙（2017年10月22日投票）,1.0,19.0,18.0,1.0555555555555556,0.0,0.0,0.0,0.05263157894736842,0.05555555555555555,0.5789473684210527,0.3684210526315789,0.05263157894736842,0.6111111111111112,0.3333333333333333,0.05555555555555555,0.5770414731068451,0.3890412492304248,0.03391727766273017,0.052458315736985915,0.05557732131863212,0.03391727766273017,17867.0,0.0,60.1578947368421,10.053871513500273,38.0,57.0,62.0,67.0,74.0,59.55555555555556,9.990118574661787,38.0,56.5,62.0,66.25,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
洲本市議会議員選挙（2006年03月19日投票）,洲本市議会議員選挙,兵庫県,洲本市,20060319.0,2006.0,3.0,19.0,20060312.0,71.97,22.0,34.0,1.5454545454545454,41655.0,,,,その他,,,,,洲本市議会議員選挙（2006年03月19日投票）,1.0,34.0,22.0,1.5454545454545454,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.029411764705882353,,29659.0,3.0,56.11764705882353,8.348175939838077,37.0,54.0,57.5,61.0,71.0,57.63636363636363,7.991731263940331,37.0,56.25,59.0,61.75,71.0,,,,,,,,,2953.0,,,,,,,,,,,,3684.0,,,,,,,,23022.0,,,,,,,,,,,,,,29659.0,,,,,,,,,0.09956505613810311,,,,,,,,,,,,0.12421187497892713,,,,,,,,0.7762230688829698,,,,,,,,,,,,,,1.0,,,,,,,,,0.049782528069051556,,,,,,,,,,,,0.031052968744731783,,,,,,,,0.027722252460106064,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,4.0,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,17.0,,,,,,,,,,,,,
洲本市議会議員選挙（2010年03月07日投票）,洲本市議会議員選挙,兵庫県,洲本市,20100307.0,2010.0,3.0,7.0,20100228.0,無投票,18.0,18.0,1.0,40664.0,,,-991.0,任期満了,71.97,,,,洲本市議会議員選挙（2010年03月07日投票）,1.0,18.0,18.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6111111111111112,0.3888888888888889,0.0,0.6111111111111112,0.3888888888888889,0.0,,,,,,,0.0,3.0,58.77777777777778,8.631695826400868,38.0,53.5,61.5,65.0,71.0,58.77777777777778,8.631695826400868,38.0,53.5,61.5,65.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,14.0,,,,,,,,,,,,,
洲本市議会議員選挙（2014年03月09日投票）,洲本市議会議員選挙,兵庫県,洲本市,20140309.0,2014.0,3.0,9.0,20140302.0,,18.0,23.0,1.2777777777777777,,,,,任期満了,,,,,洲本市議会議員選挙（2014年03月09日投票）,1.0,23.0,18.0,1.2777777777777777,0.0,0.0,0.0,0.043478260869565216,0.05555555555555555,0.5652173913043478,0.43478260869565216,0.0,0.5555555555555556,0.4444444444444444,0.0,0.5438659058487875,0.45613409415121253,,0.04183583891144519,0.04561340941512125,,25236.0,4.0,58.95652173913044,10.731822896615002,27.0,52.0,63.0,66.0,70.0,58.333333333333336,11.48428878463481,27.0,49.5,62.5,66.0,70.0,,,,,,,,,3164.0,,,,,,,,,,,,3076.0,,,,,,,,17807.0,,,,,,,,,,1189.0,,,,25236.0,,,,,,,,,0.12537644634648915,,,,,,,,,,,,0.1218893644000634,,,,,,,,0.7056189570454906,,,,,,,,,,0.04711523220795689,,,,1.0,,,,,,,,,0.06268822317324457,,,,,,,,,,,,0.040629788133354466,,,,,,,,0.041506997473264154,,,,,,,,,,0.04711523220795689,,,,,,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,17.0,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,12.0,,,,,,,,,,1.0,,,
洲本市議会議員選挙（2018年03月11日投票）,洲本市議会議員選挙,兵庫県,洲本市,20180311.0,2018.0,3.0,11.0,20180304.0,,18.0,19.0,1.0555555555555556,37905.0,,,,任期満了,,,,,洲本市議会議員選挙（2018年03月11日投票）,1.0,19.0,18.0,1.0555555555555556,0.0,0.0,0.0,0.10526315789473684,0.1111111111111111,0.7368421052631579,0.21052631578947367,0.05263157894736842,0.7777777777777778,0.16666666666666666,0.05555555555555555,0.721533207513256,0.20086276624427069,0.07760402624247326,0.05153808625094686,0.05021569156106767,0.07760402624247326,22254.0,0.0,60.89473684210526,10.725742456657137,31.0,54.5,65.0,68.0,74.0,60.611111111111114,10.9500831498055,31.0,53.25,64.0,68.5,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
淡路市議会議員選挙（2005年07月03日投票）,淡路市議会議員選挙,兵庫県,淡路市,20050703.0,2005.0,7.0,3.0,20050626.0,82.7,28.0,48.0,1.7142857142857142,42048.0,,,,任期満了,,,,,淡路市議会議員選挙（2005年07月03日投票）,1.0,48.0,28.0,1.7142857142857142,0.0,0.0,0.0,0.1875,0.17857142857142858,0.0,1.0,0.0,0.0,1.0,0.0,,1.0,,,0.020833333333333332,,33967.0,3.0,56.8125,8.661832586121715,27.0,53.0,57.0,60.25,75.0,57.392857142857146,6.320823215566859,45.0,53.75,57.0,60.25,72.0,,,,,,,,,2347.0,,,,,,,,,,,,3380.0,,,,,,,,28240.0,,,,,,,,,,,,,,33967.0,,,,,,,,,0.06909647599140342,,,,,,,,,,,,0.09950834633614979,,,,,,,,0.8313951776724468,,,,,,,,,,,,,,1.0,,,,,,,,,0.03454823799570171,,,,,,,,,,,,0.024877086584037447,,,,,,,,0.0197951232779154,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,4.0,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,23.0,,,,,,,,,,,,,
淡路市議会議員選挙（2009年07月05日投票）,淡路市議会議員選挙,兵庫県,淡路市,20090705.0,2009.0,7.0,5.0,20090628.0,74.58,20.0,24.0,1.2,40877.0,,,-1171.0,任期満了,82.7,,,,淡路市議会議員選挙（2009年07月05日投票）,1.0,24.0,20.0,1.2,0.0,0.0,0.0,0.125,0.15,0.7083333333333334,0.125,0.16666666666666666,0.8,0.1,0.1,0.7303183139049401,0.1199438859013327,0.14973780019372723,0.04295990081793765,0.03998129530044423,0.03743445004843181,29939.0,3.0,56.166666666666664,8.127456893491072,31.0,51.75,58.0,62.0,70.0,56.65,8.014206136605171,31.0,53.25,58.0,62.0,70.0,,,,,,,,,3264.0,,,,,,,,,,,,4399.0,,,,,,,,22276.0,,,,,,,,,,,,,,29939.0,,,,,,,,,0.10902167741073517,,,,,,,,,,,,0.14693209526036274,,,,,,,,0.7440462273289021,,,,,,,,,,,,,,1.0,,,,,,,,,0.05451083870536758,,,,,,,,,,,,0.04897736508678758,,,,,,,,0.03916032775415274,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,15.0,,,,,,,,,,,,,
淡路市議会議員選挙（2013年07月21日投票）,淡路市議会議員選挙,兵庫県,淡路市,20130721.0,2013.0,7.0,21.0,20130714.0,66.98,20.0,21.0,1.05,40877.0,,,0.0,任期満了,74.58,,,,淡路市議会議員選挙（2013年07月21日投票）,1.0,21.0,20.0,1.05,0.0,0.0,0.0,0.14285714285714285,0.15,0.5714285714285714,0.3333333333333333,0.09523809523809523,0.6,0.3,0.1,0.7177845055115665,0.2242276044092532,0.05798789007918025,0.05981537545929721,0.0320325149156076,0.028993945039590126,25764.0,3.0,60.42857142857143,8.033094811148313,35.0,56.0,62.0,63.0,75.0,60.4,8.230431337420901,35.0,55.75,62.5,64.25,75.0,,,,,,,,,3813.0,,,,,,,,,,,,2698.0,,,,,,,,19253.0,,,,,,,,,,,,,,25764.0,,,,,,,,,0.14799720540288774,,,,,,,,,,,,0.10471976401179942,,,,,,,,0.7472830305853129,,,,,,,,,,,,,,1.0,,,,,,,,,0.07399860270144387,,,,,,,,,,,,0.05235988200589971,,,,,,,,0.04395782532854781,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,16.0,,,,,,,,,,,,,
淡路市議会議員選挙（2017年07月02日投票）,淡路市議会議員選挙,兵庫県,淡路市,20170702.0,2017.0,7.0,2.0,20170625.0,66.78,20.0,25.0,1.25,38282.0,,,-2595.0,任期満了,66.98,,,,淡路市議会議員選挙（2017年07月02日投票）,1.0,25.0,18.0,1.3888888888888888,0.0,0.0,0.0,0.12,0.0,0.64,0.32,0.04,0.6111111111111112,0.3333333333333333,0.05555555555555555,0.6416776093271258,0.3206398472006685,0.03768254347220564,0.04010485058294536,0.040079980900083564,0.03768254347220564,25131.0,0.0,61.84,7.67687436395829,39.0,59.0,63.0,67.0,73.0,61.888888888888886,8.723460633951342,39.0,58.25,64.0,66.75,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
淡路市議会議員選挙（2021年07月18日投票）,淡路市議会議員選挙,兵庫県,淡路市,20210718.0,2021.0,7.0,18.0,20210711.0,62.25,18.0,23.0,1.2777777777777777,36644.0,17392.0,19252.0,-1638.0,任期満了,66.78,,,,淡路市議会議員選挙（2021年07月18日投票）,1.0,23.0,18.0,1.2777777777777777,0.0,0.0,0.0,0.08695652173913043,0.05555555555555555,0.6521739130434783,0.2608695652173913,0.08695652173913043,0.7222222222222222,0.2777777777777778,0.0,0.6866429207479965,0.2691006233303651,0.04425645592163847,0.045776194716533096,0.04485010388839419,0.022128227960819234,22460.0,3.0,61.95652173913044,9.97596355101935,36.0,56.5,64.0,70.0,77.0,60.55555555555556,10.573668669662505,36.0,53.25,62.5,68.5,77.0,,,,,,,,,2565.0,,,,,,,,,,,,1962.0,,,,,,,,17933.0,,,,,,,,,,,,,,22460.0,,,,,,,,,0.11420302760463046,,,,,,,,,,,,0.08735529830810329,,,,,,,,0.7984416740872663,,,,,,,,,,,,,,1.0,,,,,,,,,0.05710151380231523,,,,,,,,,,,,0.043677649154051645,,,,,,,,0.042023246004592965,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,14.0,,,,,,,,,,,,,
猪名川町議会議員補欠選挙（2009年10月25日投票）,猪名川町議会議員補欠選挙,兵庫県,猪名川町,20091025.0,2009.0,10.0,25.0,20091020.0,47.97,2.0,3.0,1.5,25222.0,,,,その他,,,,,猪名川町議会議員補欠選挙（2009年10月25日投票）,1.0,3.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,,0.8047435673026431,0.1952564326973569,,0.40237178365132154,0.1952564326973569,11426.0,1.0,59.666666666666664,11.841546445554407,45.0,52.5,60.0,67.0,74.0,52.5,7.5,45.0,48.75,52.5,56.25,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11426.0,,,,,,,,,,,,,,11426.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,
猪名川町議会議員補欠選挙（2013年10月27日投票）,猪名川町議会議員補欠選挙,兵庫県,猪名川町,20131027.0,2013.0,10.0,27.0,20131022.0,25.1,1.0,2.0,2.0,,,,,その他,47.97,,,,猪名川町議会議員補欠選挙（2013年10月27日投票）,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,1.0,0.0,,0.5077323783167833,0.4922676216832167,,0.5077323783167833,0.4922676216832167,6143.0,1.0,57.0,6.0,51.0,54.0,57.0,60.0,63.0,51.0,0.0,51.0,51.0,51.0,51.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6143.0,,,,,,,,,,,,,,6143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
