,election,prefecture,municipality,ymd,year,month,day,kokuji_ymd,voting_rate,n_seats_display,n_cand_display,compe_ratio_display,n_voters_inlaw,male_voters_inlaw,female_voters_inlaw,change_voters_inlaw,reason,pre_voting_rate,pre_seats_display,pre_n_cand_display,pre_compe_rate_display,ele_ymd,n_districts,n_cand_data,n_wins_data,compe_rate_data,no_voting_ratio_win,no_voting_ratio_districts,minasi_nv_ratio_districts,ratio_women_cand,ratio_women_wins,ratio_inc_cand,ratio_new_cand,ratio_form_cand,ratio_inc_wins,ratio_new_wins,ratio_form_wins,ratio_inc_votes,ratio_new_votes,ratio_form_votes,ratio_inc_votes_percand,ratio_new_votes_percand,ratio_form_votes_percand,all_votes,n_circles,age_mean_cand,age_std_cand,age_min_cand,age_1q_cand,age_median_cand,age_3q_cand,age_max_cand,age_mean_wins,age_std_wins,age_min_wins,age_1q_wins,age_median_wins,age_3q_wins,age_max_wins,得票数_NHKから国民を守る党,得票数_みんなの党,得票数_公明党,得票数_国民民主党,得票数_幸福実現党,得票数_新党市民,得票数_新社会党,得票数_日本共産党,得票数_日本社会党,得票数_民主党,得票数_無所属,得票数_社会民主党,得票数_立憲民主党,得票数_自由党,得票数_自由民主党,得票数_sum_v,得票率_NHKから国民を守る党,得票率_みんなの党,得票率_公明党,得票率_国民民主党,得票率_幸福実現党,得票率_新党市民,得票率_新社会党,得票率_日本共産党,得票率_日本社会党,得票率_民主党,得票率_無所属,得票率_社会民主党,得票率_立憲民主党,得票率_自由党,得票率_自由民主党,得票率_sum_v,一人あたり得票率_NHKから国民を守る党,一人あたり得票率_みんなの党,一人あたり得票率_公明党,一人あたり得票率_国民民主党,一人あたり得票率_幸福実現党,一人あたり得票率_新党市民,一人あたり得票率_新社会党,一人あたり得票率_日本共産党,一人あたり得票率_日本社会党,一人あたり得票率_民主党,一人あたり得票率_無所属,一人あたり得票率_社会民主党,一人あたり得票率_立憲民主党,一人あたり得票率_自由党,一人あたり得票率_自由民主党,立候補者数_NHKから国民を守る党,立候補者数_みんなの党,立候補者数_公明党,立候補者数_国民民主党,立候補者数_幸福実現党,立候補者数_新党市民,立候補者数_新社会党,立候補者数_日本共産党,立候補者数_日本社会党,立候補者数_民主党,立候補者数_無所属,立候補者数_社会民主党,立候補者数_立憲民主党,立候補者数_自由党,立候補者数_自由民主党,当選者数_NHKから国民を守る党,当選者数_みんなの党,当選者数_公明党,当選者数_国民民主党,当選者数_幸福実現党,当選者数_新党市民,当選者数_新社会党,当選者数_日本共産党,当選者数_日本社会党,当選者数_民主党,当選者数_無所属,当選者数_社会民主党,当選者数_立憲民主党,当選者数_自由党,当選者数_自由民主党
安芸市議会議員補欠選挙（2021年08月22日投票）,安芸市議会議員補欠選挙,高知県,安芸市,20210822.0,2021.0,8.0,22.0,20210815.0,31.71,1.0,3.0,3.0,14742.0,6990.0,7752.0,,死亡/吉川孝勇議員の逝去,,,,,安芸市議会議員補欠選挙（2021年08月22日投票）,1.0,3.0,1.0,3.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,,0.6527352297592998,0.34726477024070024,,0.6527352297592998,0.17363238512035012,4570.0,1.0,62.666666666666664,15.369522511198006,41.0,56.5,72.0,73.5,75.0,41.0,0.0,41.0,41.0,41.0,41.0,41.0,,,,,,,,,,,4570.0,,,,,4570.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,,,,
安芸市議会議員選挙（2006年08月27日投票）,安芸市議会議員選挙,高知県,安芸市,20060827.0,2006.0,8.0,27.0,20060820.0,62.9,18.0,20.0,1.1111111111111112,17499.0,,,,任期満了,,,,,安芸市議会議員選挙（2006年08月27日投票）,1.0,20.0,18.0,1.1111111111111112,0.0,0.0,0.0,0.25,0.2777777777777778,0.85,0.15,0.0,0.8333333333333334,0.16666666666666666,0.0,0.8344332915596733,0.16556670844032678,,0.04908431126821607,0.05518890281344226,,10907.99,3.0,59.1,4.205948168962618,50.0,56.75,60.0,62.25,65.0,59.22222222222222,4.365973934308555,50.0,57.25,60.0,62.75,65.0,,,1010.0,,,,,2041.0,,,7856.99,,,,,10907.99,,,0.09259267747770213,,,,,0.1871105492395941,,,0.7202967732827038,,,,,1.0,,,0.09259267747770213,,,,,0.04677763730989853,,,0.04801978488551359,,,,,,,1.0,,,,,4.0,,,15.0,,,,,,,1.0,,,,,4.0,,,13.0,,,,
安芸市議会議員選挙（2010年08月29日投票）,安芸市議会議員選挙,高知県,安芸市,20100829.0,2010.0,8.0,29.0,20100822.0,56.18,14.0,17.0,1.2142857142857142,16774.0,,,-725.0,任期満了,62.9,,,,安芸市議会議員選挙（2010年08月29日投票）,1.0,17.0,14.0,1.2142857142857142,0.0,0.0,0.0,0.23529411764705882,0.21428571428571427,0.7647058823529411,0.17647058823529413,0.058823529411764705,0.8571428571428571,0.14285714285714285,0.0,0.7654440154440154,0.200986700986701,0.03356928356928357,0.05888030888030888,0.066995566995567,0.03356928356928357,9324.0,3.0,62.294117647058826,4.054985397556256,54.0,61.0,63.0,64.0,69.0,62.07142857142857,4.4153027030073115,54.0,59.5,62.5,65.5,69.0,,,883.0,,,,,2276.55,,,6164.45,,,,,9324.0,,,0.0947018447018447,,,,,0.24416023166023168,,,0.6611379236379236,,,,,1.0,,,0.0947018447018447,,,,,0.06104005791505792,,,0.05509482696982696,,,,,,,1.0,,,,,4.0,,,12.0,,,,,,,1.0,,,,,4.0,,,9.0,,,,
安芸市議会議員選挙（2014年08月31日投票）,安芸市議会議員選挙,高知県,安芸市,20140831.0,2014.0,8.0,31.0,20140824.0,61.42,14.0,17.0,1.2142857142857142,15942.0,,,-832.0,任期満了,56.18,,,,安芸市議会議員選挙（2014年08月31日投票）,1.0,17.0,14.0,1.2142857142857142,0.0,0.0,0.0,0.11764705882352941,0.14285714285714285,0.5294117647058824,0.47058823529411764,0.0,0.5,0.5,0.0,0.47327279330137073,0.5267272066986294,,0.052585865922374526,0.06584090083732867,,9678.994999999999,3.0,60.23529411764706,10.64689632635178,37.0,58.0,65.0,67.0,73.0,58.57142857142857,11.017611134090767,37.0,55.75,61.0,65.75,73.0,,,879.0,,,,,1248.385,,,7551.609999999999,,,,,9678.994999999999,,,0.09081521376961142,,,,,0.1289787834377433,,,0.7802060027926453,,,,,1.0,,,0.09081521376961142,,,,,0.0429929278125811,,,0.06001584636866502,,,,,,,1.0,,,,,3.0,,,13.0,,,,,,,1.0,,,,,2.0,,,11.0,,,,
安芸市議会議員選挙（2018年08月26日投票）,安芸市議会議員選挙,高知県,安芸市,20180826.0,2018.0,8.0,26.0,20180819.0,52.61,14.0,17.0,1.2142857142857142,,,,,任期満了,61.42,,,,安芸市議会議員選挙（2018年08月26日投票）,1.0,17.0,14.0,1.2142857142857142,0.0,0.0,0.0,0.058823529411764705,0.07142857142857142,0.7647058823529411,0.11764705882352941,0.11764705882352941,0.8571428571428571,0.07142857142857142,0.07142857142857142,0.8134321242037218,0.08377945165166273,0.10278842414461556,0.06257170186182476,0.041889725825831364,0.05139421207230778,8032.996,3.0,62.705882352941174,11.134285713017263,41.0,54.0,66.0,71.0,77.0,62.214285714285715,11.656871495440983,41.0,53.75,65.5,70.75,77.0,,,894.0,,,,,1084.3,,,6054.696,,,,,8032.996,,,0.11129098035154007,,,,,0.13498077180668333,,,0.7537282478417766,,,,,1.0,,,0.11129098035154007,,,,,0.06749038590334167,,,0.05383773198869833,,,,,,,1.0,,,,,2.0,,,14.0,,,,,,,1.0,,,,,2.0,,,11.0,,,,
室戸市議会議員選挙（2003年04月27日投票）,室戸市議会議員選挙,高知県,室戸市,20030427.0,2003.0,4.0,27.0,20030420.0,78.17,18.0,21.0,1.1666666666666667,16284.0,,,,任期満了,,,,,室戸市議会議員選挙（2003年04月27日投票）,1.0,21.0,18.0,1.1666666666666667,0.0,0.0,0.0,0.09523809523809523,0.1111111111111111,0.6190476190476191,0.3333333333333333,0.047619047619047616,0.6111111111111112,0.3333333333333333,0.05555555555555555,0.5842269346415572,0.35429181832568446,0.06148124703275835,0.04494053343396594,0.05061311690366921,0.06148124703275835,12638.0,2.0,,,,,,,,,,,,,,,,,657.0,,,,,,,,11981.0,,,,,12638.0,,,0.051986073745845865,,,,,,,,0.9480139262541541,,,,,1.0,,,0.051986073745845865,,,,,,,,0.047400696312707706,,,,,,,1.0,,,,,,,,20.0,,,,,,,1.0,,,,,,,,17.0,,,,
室戸市議会議員選挙（2007年04月22日投票）,室戸市議会議員選挙,高知県,室戸市,20070422.0,2007.0,4.0,22.0,20070415.0,68.13,16.0,17.0,1.0625,15413.0,,,-871.0,任期満了,78.17,,,,室戸市議会議員選挙（2007年04月22日投票）,1.0,17.0,16.0,1.0625,0.0,0.0,0.0,0.11764705882352941,0.125,0.6470588235294118,0.35294117647058826,0.0,0.625,0.375,0.0,0.630297790585975,0.369702209414025,,0.05729979914417955,0.0616170349023375,,10410.0,2.0,59.64705882352941,7.6538431443878405,40.0,56.0,59.0,66.0,74.0,59.9375,7.797986518967573,40.0,56.0,59.5,66.0,74.0,,,800.0,,,,,,,,9610.0,,,,,10410.0,,,0.07684918347742556,,,,,,,,0.9231508165225745,,,,,1.0,,,0.07684918347742556,,,,,,,,0.057696926032660904,,,,,,,1.0,,,,,,,,16.0,,,,,,,1.0,,,,,,,,15.0,,,,
室戸市議会議員選挙（2011年04月24日投票）,室戸市議会議員選挙,高知県,室戸市,20110424.0,2011.0,4.0,24.0,20110417.0,68.23,14.0,20.0,1.4285714285714286,14205.0,,,-1208.0,任期満了,68.13,,,,室戸市議会議員選挙（2011年04月24日投票）,1.0,20.0,14.0,1.4285714285714286,0.0,0.0,0.0,0.1,0.07142857142857142,0.7,0.3,0.0,0.7142857142857143,0.2857142857142857,0.0,0.7252884315559713,0.27471156844402866,,0.05180631653971224,0.04578526140733811,,9621.0,2.0,,,,,,,,,,,,,,,,,637.0,,,,,,,,8984.0,,,,,9621.0,,,0.06620933374909053,,,,,,,,0.9337906662509095,,,,,1.0,,,0.06620933374909053,,,,,,,,0.0491468771711005,,,,,,,1.0,,,,,,,,19.0,,,,,,,1.0,,,,,,,,13.0,,,,
室戸市議会議員選挙（2015年04月26日投票）,室戸市議会議員選挙,高知県,室戸市,20150426.0,2015.0,4.0,26.0,20150419.0,65.92,13.0,17.0,1.3076923076923077,13038.0,,,-1167.0,任期満了,68.23,,,,室戸市議会議員選挙（2015年04月26日投票）,1.0,17.0,13.0,1.3076923076923077,0.0,0.0,0.0,0.11764705882352941,0.15384615384615385,0.6470588235294118,0.17647058823529413,0.17647058823529413,0.7692307692307693,0.15384615384615385,0.07692307692307693,0.7032295948326482,0.17204932472108045,0.12472108044627128,0.06392996316660439,0.057349774907026814,0.041573693482090425,8515.0,3.0,,,,,,,,,,,,,,,,,634.0,,,,,,,,7165.0,,,,716.0,8515.0,,,0.07445684086905462,,,,,,,,0.8414562536699941,,,,0.08408690546095127,1.0,,,0.07445684086905462,,,,,,,,0.056097083577999605,,,,0.08408690546095127,,,1.0,,,,,,,,15.0,,,,1.0,,,1.0,,,,,,,,11.0,,,,1.0
室戸市議会議員選挙（2019年04月21日投票）,室戸市議会議員選挙,高知県,室戸市,20190421.0,2019.0,4.0,21.0,20190414.0,65.36,12.0,15.0,1.25,11933.0,,,-1105.0,任期満了,65.92,,,,室戸市議会議員選挙（2019年04月21日投票）,1.0,15.0,12.0,1.25,0.0,0.0,0.0,0.26666666666666666,0.25,0.6666666666666666,0.26666666666666666,0.06666666666666667,0.75,0.25,0.0,0.6792782958014841,0.26469277881393993,0.05602892538457596,0.06792782958014841,0.06617319470348498,0.05602892538457596,7745.999000000001,3.0,66.26666666666667,7.406903686576612,47.0,65.0,68.0,71.0,75.0,64.75,7.39509972887452,47.0,64.75,66.0,69.5,73.0,,,513.0,,,,,,,,6701.999000000001,,,,531.0,7745.999000000001,,,0.06622773899144577,,,,,,,,0.8652207417016191,,,,0.0685515193069351,1.0,,,0.06622773899144577,,,,,,,,0.06655544166935531,,,,0.0685515193069351,,,1.0,,,,,,,,13.0,,,,1.0,,,1.0,,,,,,,,10.0,,,,1.0
