"","","","","/項目 コード","F1101","F110101","F110102","F1102","F110201","F110202","F1107","F1108","F2116","F2201","F2211","F2221","F2401","F2402","F2409","F2410","F2411","F2705","F2803"
"調査年 コード","調査年","地域 コード","地域","/項目","F1101_労働力人口【人】","F110101_労働力人口（男）【人】","F110102_労働力人口（女）【人】","F1102_就業者数【人】","F110201_就業者数（男）【人】","F110202_就業者数（女）【人】","F1107_完全失業者数【人】","F1108_非労働力人口【人】","F2116_就業者数（65歳以上）【人】","F2201_第1次産業就業者数【人】","F2211_第2次産業就業者数【人】","F2221_第3次産業就業者数【人】","F2401_雇用者数（国勢調査結果）【人】","F2402_役員数【人】","F2409_雇用者数（正規の職員・従業員）【人】","F2410_雇用者数（労働者派遣事業所の派遣社員）【人】","F2411_雇用者数（パート・アルバイト・その他）【人】","F2705_他市区町村への通勤者数【人】","F2803_他市区町村からの通勤者数【人】"
"1995100000","1995年度","45429","宮崎県 諸塚村","","1386","***","***","1377","***","***","9","***","***","575","326","476","754","47","***","***","***","55","123"
"1995100000","1995年度","45430","宮崎県 椎葉村","","2234","***","***","2196","***","***","38","***","***","803","507","882","1222","61","***","***","***","42","76"
"1995100000","1995年度","45431","宮崎県 美郷町","","4549","***","***","4472","***","***","77","***","***","1730","1219","1519","2463","92","***","***","***","-","-"
"1995100000","1995年度","45441","宮崎県 高千穂町","","8680","***","***","8455","***","***","225","***","***","2727","1810","3918","4606","308","***","***","***","452","662"
"1995100000","1995年度","45442","宮崎県 日之影町","","3275","***","***","3218","***","***","57","***","***","1146","949","1123","1763","76","***","***","***","530","313"
"1995100000","1995年度","45443","宮崎県 五ヶ瀬町","","2775","***","***","2717","***","***","58","***","***","1146","603","967","1329","85","***","***","***","366","145"
"1995100000","1995年度","46201","鹿児島県 鹿児島市","","290918","***","***","275717","***","***","15201","***","***","6793","52288","215414","215490","16346","***","***","***","-","-"
"1995100000","1995年度","46203","鹿児島県 鹿屋市","","51914","***","***","49671","***","***","2243","***","***","8820","11653","29168","33539","2059","***","***","***","-","-"
"1995100000","1995年度","46204","鹿児島県 枕崎市","","13417","***","***","12882","***","***","535","***","***","2024","3876","6979","8883","458","***","***","***","2213","1632"
"1995100000","1995年度","46206","鹿児島県 阿久根市","","13669","***","***","13186","***","***","483","***","***","2764","4523","5898","8533","448","***","***","***","2041","1426"
"1995100000","1995年度","46208","鹿児島県 出水市","","30166","***","***","29176","***","***","990","***","***","6170","9316","13680","19253","987","***","***","***","-","-"
"1995100000","1995年度","46210","鹿児島県 指宿市","","25302","***","***","24369","***","***","933","***","***","5611","4842","13905","15154","1007","***","***","***","-","-"
"1995100000","1995年度","46213","鹿児島県 西之表市","","10295","***","***","9991","***","***","304","***","***","3204","1544","5239","5242","263","***","***","***","245","190"
"1995100000","1995年度","46214","鹿児島県 垂水市","","9888","***","***","9454","***","***","434","***","***","2418","2545","4486","5995","327","***","***","***","1520","818"
"1995100000","1995年度","46215","鹿児島県 薩摩川内市","","52204","***","***","50548","***","***","1656","***","***","6559","17068","26888","36646","2233","***","***","***","-","-"
"1995100000","1995年度","46216","鹿児島県 日置市","","25092","***","***","24310","***","***","782","***","***","3704","7359","13224","16707","950","***","***","***","-","-"
"1995100000","1995年度","46217","鹿児島県 曽於市","","24750","***","***","24025","***","***","725","***","***","7889","6257","9874","13379","578","***","***","***","-","-"
"1995100000","1995年度","46218","鹿児島県 霧島市","","59360","***","***","56970","***","***","2390","***","***","6367","19164","31373","42182","1981","***","***","***","-","-"
"1995100000","1995年度","46219","鹿児島県 いちき串木野市","","17015","***","***","16252","***","***","763","***","***","2047","5091","9103","11802","811","***","***","***","-","-"
"1995100000","1995年度","46220","鹿児島県 南さつま市","","21268","***","***","20620","***","***","648","***","***","4733","5532","10340","13334","653","***","***","***","-","-"
"1995100000","1995年度","46221","鹿児島県 志布志市","","18973","***","***","18381","***","***","592","***","***","5384","4712","8282","10765","651","***","***","***","-","-"
"1995100000","1995年度","46222","鹿児島県 奄美市","","24626","***","***","23146","***","***","1480","***","***","1491","5968","15675","15749","1311","***","***","***","-","-"
"1995100000","1995年度","46223","鹿児島県 南九州市","","22998","***","***","22405","***","***","593","***","***","7209","6126","9060","11951","613","***","***","***","-","-"
"1995100000","1995年度","46224","鹿児島県 伊佐市","","17471","***","***","16894","***","***","577","***","***","3890","5347","7650","10928","612","***","***","***","-","-"
"1995100000","1995年度","46225","鹿児島県 姶良市","","33357","***","***","31965","***","***","1392","***","***","2483","8113","21342","24671","1326","***","***","***","-","-"
"1995100000","1995年度","46303","鹿児島県 三島村","","303","***","***","295","***","***","8","***","***","49","94","152","213","1","***","***","***","0","21"
"1995100000","1995年度","46304","鹿児島県 十島村","","416","***","***","413","***","***","3","***","***","88","133","192","286","1","***","***","***","1","29"
"1995100000","1995年度","46392","鹿児島県 さつま町","","14879","***","***","14511","***","***","368","***","***","3617","4644","6245","9020","415","***","***","***","-","-"
"1995100000","1995年度","46404","鹿児島県 長島町","","6992","***","***","6844","***","***","148","***","***","3191","1587","2060","3213","179","***","***","***","-","-"
"1995100000","1995年度","46452","鹿児島県 湧水町","","6780","***","***","6575","***","***","205","***","***","1635","2205","2723","4039","227","***","***","***","-","-"
"1995100000","1995年度","46468","鹿児島県 大崎町","","8696","***","***","8426","***","***","270","***","***","2888","2269","3268","4878","218","***","***","***","2217","1447"
"1995100000","1995年度","46482","鹿児島県 東串良町","","4045","***","***","3938","***","***","107","***","***","1553","780","1602","1911","122","***","***","***","1021","859"
"1995100000","1995年度","46490","鹿児島県 錦江町","","5684","***","***","5496","***","***","188","***","***","2108","1140","2243","2760","145","***","***","***","-","-"
"1995100000","1995年度","46491","鹿児島県 南大隅町","","6022","***","***","5853","***","***","169","***","***","2462","1104","2284","2969","143","***","***","***","-","-"
"1995100000","1995年度","46492","鹿児島県 肝付町","","9913","***","***","9496","***","***","417","***","***","2495","2620","4373","5915","288","***","***","***","-","-"
"1995100000","1995年度","46501","鹿児島県 中種子町","","5623","***","***","5510","***","***","113","***","***","2376","932","2198","2511","143","***","***","***","362","330"
"1995100000","1995年度","46502","鹿児島県 南種子町","","4027","***","***","3960","***","***","67","***","***","1284","713","1959","2150","75","***","***","***","182","301"
"1995100000","1995年度","46505","鹿児島県 屋久島町","","6912","***","***","6670","***","***","242","***","***","1283","1683","3697","4352","317","***","***","***","-","-"
"1995100000","1995年度","46523","鹿児島県 大和村","","879","***","***","824","***","***","55","***","***","142","268","414","588","20","***","***","***","236","82"
"1995100000","1995年度","46524","鹿児島県 宇検村","","1041","***","***","978","***","***","63","***","***","239","246","491","698","36","***","***","***","33","106"
"1995100000","1995年度","46525","鹿児島県 瀬戸内町","","5127","***","***","4906","***","***","221","***","***","788","1169","2946","3430","174","***","***","***","48","141"
"1995100000","1995年度","46527","鹿児島県 龍郷町","","2514","***","***","2383","***","***","131","***","***","279","786","1315","1691","76","***","***","***","697","423"
"1995100000","1995年度","46529","鹿児島県 喜界町","","4137","***","***","4022","***","***","115","***","***","1166","944","1903","2057","78","***","***","***","2","22"
"1995100000","1995年度","46530","鹿児島県 徳之島町","","5990","***","***","5743","***","***","247","***","***","1415","959","3369","3156","161","***","***","***","288","692"
"1995100000","1995年度","46531","鹿児島県 天城町","","3155","***","***","3053","***","***","102","***","***","1176","572","1297","1405","89","***","***","***","216","199"
"1995100000","1995年度","46532","鹿児島県 伊仙町","","3541","***","***","3419","***","***","122","***","***","1484","617","1314","1535","63","***","***","***","535","180"
"1995100000","1995年度","46533","鹿児島県 和泊町","","4072","***","***","3998","***","***","74","***","***","1766","487","1744","1686","89","***","***","***","186","229"
"1995100000","1995年度","46534","鹿児島県 知名町","","3532","***","***","3463","***","***","69","***","***","1343","547","1571","1688","61","***","***","***","204","193"
"1995100000","1995年度","46535","鹿児島県 与論町","","2983","***","***","2887","***","***","96","***","***","944","558","1381","1281","56","***","***","***","9","14"
"1995100000","1995年度","47201","沖縄県 那覇市","","146872","***","***","129890","***","***","16982","***","***","1218","19983","107455","102267","5930","***","***","***","26932","55214"
"1995100000","1995年度","47205","沖縄県 宜野湾市","","38979","***","***","34244","***","***","4735","***","***","335","6502","27395","27704","1307","***","***","***","19112","12471"
"1995100000","1995年度","47207","沖縄県 石垣市","","20441","***","***","19347","***","***","1094","***","***","2627","4137","12580","12747","606","***","***","***","67","173"
"1995100000","1995年度","47208","沖縄県 浦添市","","46959","***","***","42062","***","***","4897","***","***","330","7933","33717","33875","1948","***","***","***","20764","26020"
"1995100000","1995年度","47209","沖縄県 名護市","","25190","***","***","22986","***","***","2204","***","***","2701","4476","15784","16517","565","***","***","***","2561","4288"
"1995100000","1995年度","47210","沖縄県 糸満市","","23880","***","***","21661","***","***","2219","***","***","2372","4375","14903","15937","514","***","***","***","8679","5256"
"1995100000","1995年度","47211","沖縄県 沖縄市","","54165","***","***","46593","***","***","7572","***","***","922","9444","36118","36609","1262","***","***","***","18340","17142"
"1995100000","1995年度","47212","沖縄県 豊見城市","","21549","***","***","19627","***","***","1922","***","***","1304","3505","14804","15241","670","***","***","***","12417","5742"
"1995100000","1995年度","47213","沖縄県 うるま市","","47863","***","***","41916","***","***","5947","***","***","3206","10591","28080","32266","906","***","***","***","-","-"
"1995100000","1995年度","47214","沖縄県 宮古島市","","26194","***","***","24839","***","***","1355","***","***","6610","4745","13466","14525","468","***","***","***","-","-"
