"","","","","/項目 コード","D1202","D2201","D2202","D2203","D2204","D2205","D2206","D2209","D2210","D2211","D2212","D2213","D2214","D2215","D3205","D420102","D420202"
"調査年 コード","調査年","地域 コード","地域","/項目","D1202_一般行政部門職員数（市区町村）【人】","D2201_財政力指数（市町村財政）【‐】","D2202_実質収支比率（市町村財政）【％】","D2203_経常収支比率（市町村財政）【％】","D2204_公債費比率（市町村財政）【％】","D2205_基準財政収入額（市町村財政）【千円】","D2206_基準財政需要額（市町村財政）【千円】","D2209_一般財源（市町村財政）【千円】","D2210_投資的経費（市町村財政）【千円】","D2211_実質公債費比率（市町村財政）【％】","D2212_将来負担比率（市町村財政）【％】","D2213_標準財政規模（市町村財政）【千円】","D2214_実質赤字比率（市町村財政）【％】","D2215_連結実質赤字比率（市町村財政）【％】","D3205_地方債現在高（市町村財政）【千円】","D420102_市町村民税【千円】","D420202_固定資産税（市町村税）【千円】"
"1989100000","1989年度","35213","山口県 美祢市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","35215","山口県 周南市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","35216","山口県 山陽小野田市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","35305","山口県 周防大島町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","35321","山口県 和木町","","***","1.13","6.0","***","11.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","35341","山口県 上関町","","***","0.14","3.0","***","7.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","35343","山口県 田布施町","","***","0.45","3.1","***","10.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","35344","山口県 平生町","","***","0.46","5.3","***","9.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","35502","山口県 阿武町","","***","0.18","7.6","***","13.6","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36201","徳島県 徳島市","","***","0.88","2.2","***","15.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36202","徳島県 鳴門市","","***","0.70","6.8","***","13.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36203","徳島県 小松島市","","***","0.57","-2.1","***","15.6","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36204","徳島県 阿南市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36205","徳島県 吉野川市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36206","徳島県 阿波市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36207","徳島県 美馬市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36208","徳島県 三好市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36301","徳島県 勝浦町","","***","0.24","3.4","***","11.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36302","徳島県 上勝町","","***","0.11","6.4","***","12.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36321","徳島県 佐那河内村","","***","0.14","13.3","***","10.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36341","徳島県 石井町","","***","0.47","1.5","***","10.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36342","徳島県 神山町","","***","0.17","2.1","***","12.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36368","徳島県 那賀町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36383","徳島県 牟岐町","","***","0.23","12.4","***","16.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36387","徳島県 美波町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36388","徳島県 海陽町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36401","徳島県 松茂町","","***","0.71","5.1","***","12.5","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36402","徳島県 北島町","","***","0.68","8.3","***","13.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36403","徳島県 藍住町","","***","0.63","9.7","***","19.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36404","徳島県 板野町","","***","0.37","10.1","***","13.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36405","徳島県 上板町","","***","0.36","2.6","***","13.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36468","徳島県 つるぎ町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","36489","徳島県 東みよし町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","37201","香川県 高松市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","37202","香川県 丸亀市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","37203","香川県 坂出市","","***","0.99","2.4","***","17.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","37204","香川県 善通寺市","","***","0.56","6.2","***","13.4","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","37205","香川県 観音寺市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","37206","香川県 さぬき市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","37207","香川県 東かがわ市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","37208","香川県 三豊市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","37322","香川県 土庄町","","***","0.43","8.8","***","10.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","37324","香川県 小豆島町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","37341","香川県 三木町","","***","0.45","8.6","***","13.6","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","37364","香川県 直島町","","***","0.56","5.8","***","9.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","37386","香川県 宇多津町","","***","0.63","8.3","***","12.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","37387","香川県 綾川町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","37403","香川県 琴平町","","***","0.61","6.7","***","12.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","37404","香川県 多度津町","","***","0.77","4.4","***","11.6","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","37406","香川県 まんのう町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","38201","愛媛県 松山市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","38202","愛媛県 今治市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","38203","愛媛県 宇和島市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","38204","愛媛県 八幡浜市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","38205","愛媛県 新居浜市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","38206","愛媛県 西条市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","38207","愛媛県 大洲市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","38210","愛媛県 伊予市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","38213","愛媛県 四国中央市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","38214","愛媛県 西予市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","38215","愛媛県 東温市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","38356","愛媛県 上島町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","38386","愛媛県 久万高原町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","38401","愛媛県 松前町","","***","0.62","4.4","***","13.2","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","38402","愛媛県 砥部町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","38422","愛媛県 内子町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","38442","愛媛県 伊方町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","38484","愛媛県 松野町","","***","0.15","9.2","***","11.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","38488","愛媛県 鬼北町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","38506","愛媛県 愛南町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39201","高知県 高知市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39202","高知県 室戸市","","***","0.21","2.2","***","20.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39203","高知県 安芸市","","***","0.28","1.1","***","14.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39204","高知県 南国市","","***","0.53","0.8","***","12.4","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39205","高知県 土佐市","","***","0.33","1.2","***","10.8","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39206","高知県 須崎市","","***","0.42","1.7","***","11.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39208","高知県 宿毛市","","***","0.31","0.4","***","14.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39209","高知県 土佐清水市","","***","0.24","1.0","***","16.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39210","高知県 四万十市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39211","高知県 香南市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39212","高知県 香美市","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39301","高知県 東洋町","","***","0.14","1.7","***","13.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39302","高知県 奈半利町","","***","0.18","1.6","***","14.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39303","高知県 田野町","","***","0.24","3.1","***","11.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39304","高知県 安田町","","***","0.18","3.0","***","13.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39305","高知県 北川村","","***","0.23","4.2","***","14.1","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39306","高知県 馬路村","","***","0.18","4.5","***","11.3","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39307","高知県 芸西村","","***","0.21","1.3","***","7.0","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39341","高知県 本山町","","***","0.17","4.7","***","14.7","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39344","高知県 大豊町","","***","0.18","1.4","***","13.4","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39363","高知県 土佐町","","***","0.34","2.1","***","12.4","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39364","高知県 大川村","","***","0.10","5.6","***","14.9","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39386","高知県 いの町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39387","高知県 仁淀川町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39401","高知県 中土佐町","","***","-","-","***","-","***","***","***","***","***","***","***","***","***","***","***","***"
"1989100000","1989年度","39402","高知県 佐川町","","***","0.34","2.6","***","11.7","***","***","***","***","***","***","***","***","***","***","***","***"
