"","","","","/項目 コード","D3201","D320101","D320102","D320103","D320108","D320111","D320113","D320115","D320116","D320117","D320118","D320119","D320120","D320121","D320122","D3202","D3203102"
"調査年 コード","調査年","地域 コード","地域","/項目","D3201_歳入決算総額（市町村財政）【千円】","D320101_地方税（市町村財政）【千円】","D320102_地方譲与税（市町村財政）【千円】","D320103_利子割交付金（市町村財政）【千円】","D320108_地方交付税（市町村財政）【千円】","D320111_使用料（市町村財政）【千円】","D320113_国庫支出金（市町村財政）【千円】","D320115_県支出金（市町村財政）【千円】","D320116_財産収入（市町村財政）【千円】","D320117_寄附金（市町村財政）【千円】","D320118_繰入金（市町村財政）【千円】","D320119_繰越金（市町村財政）【千円】","D320120_諸収入（市町村財政）【千円】","D320121_地方債（市町村財政）【千円】","D320122_地方特例交付金（市町村財政）【千円】","D3202_自主財源額（市町村財政）【千円】","D3203102_小学校費（市町村財政）【千円】"
"1986100000","1986年度","08229","茨城県 稲敷市","","10989945","2893361","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","08230","茨城県 かすみがうら市","","8914479","3079339","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","08231","茨城県 桜川市","","11782223","3228266","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","08232","茨城県 神栖市","","20060597","12345483","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","08233","茨城県 行方市","","8842459","2316722","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","08234","茨城県 鉾田市","","10016817","2699325","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","08235","茨城県 つくばみらい市","","7635294","2762860","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","08236","茨城県 小美玉市","","9838830","3239953","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","08302","茨城県 茨城町","","5693873","1924905","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","08309","茨城県 大洗町","","4810529","2156013","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","08310","茨城県 城里町","","5576083","1012378","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","08341","茨城県 東海村","","8653029","5949895","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","08364","茨城県 大子町","","6521846","1328848","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","08442","茨城県 美浦村","","2966280","1983055","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","08443","茨城県 阿見町","","6445185","3789678","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","08447","茨城県 河内町","","2599416","686071","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","08521","茨城県 八千代町","","4342065","1407256","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","08542","茨城県 五霞町","","2342869","1142192","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","08546","茨城県 境町","","5036419","2232329","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","08564","茨城県 利根町","","3777731","1371987","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09201","栃木県 宇都宮市","","97260857","57028799","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09202","栃木県 足利市","","33489345","16480216","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09203","栃木県 栃木市","","32601371","15132555","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09204","栃木県 佐野市","","25611751","11569855","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09205","栃木県 鹿沼市","","22875437","9882684","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09206","栃木県 日光市","","26937438","10043663","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09208","栃木県 小山市","","28391748","16969486","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09209","栃木県 真岡市","","16670698","8423472","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09210","栃木県 大田原市","","16409602","6044831","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09211","栃木県 矢板市","","7784038","4175075","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09213","栃木県 那須塩原市","","18797873","9164681","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09214","栃木県 さくら市","","8598149","2914027","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09215","栃木県 那須烏山市","","8113196","2074636","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09216","栃木県 下野市","","10130845","3830315","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09301","栃木県 上三川町","","6431935","3552421","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09342","栃木県 益子町","","4394366","1377627","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09343","栃木県 茂木町","","5335730","1130671","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09344","栃木県 市貝町","","2821560","1165223","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09345","栃木県 芳賀町","","4657535","1564209","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09361","栃木県 壬生町","","6736559","3260545","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09364","栃木県 野木町","","3800315","2021379","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09384","栃木県 塩谷町","","3397265","950345","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09386","栃木県 高根沢町","","4086687","1784971","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09407","栃木県 那須町","","7092808","2807753","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","09411","栃木県 那珂川町","","6247294","1467447","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","10201","群馬県 前橋市","","70815304","34943000","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","10202","群馬県 高崎市","","80021137","35573915","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","10203","群馬県 桐生市","","38691386","13176653","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","10204","群馬県 伊勢崎市","","36917160","17271673","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","10205","群馬県 太田市","","38628907","20601231","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","10206","群馬県 沼田市","","15362701","5103146","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
"1986100000","1986年度","10207","群馬県 館林市","","16802518","7691550","***","***","***","***","***","***","***","***","***","***","***","***","***","***","***"
