"","","","","/項目 コード","B1101","B1103"
"調査年 コード","調査年","地域 コード","地域","/項目","B1101_総面積（北方地域及び竹島を除く）【ｈａ】","B1103_可住地面積【ｈａ】"
"1984100000","1984年度","45203","宮崎県 延岡市","","28740","8402"
"1984100000","1984年度","45204","宮崎県 日南市","","29497","6971"
"1984100000","1984年度","45205","宮崎県 小林市","","23085","9008"
"1984100000","1984年度","45206","宮崎県 日向市","","11799","4799"
"1984100000","1984年度","45207","宮崎県 串間市","","29493","7060"
"1984100000","1984年度","45208","宮崎県 西都市","","43752","9865"
"1984100000","1984年度","45209","宮崎県 えびの市","","28317","8982"
"1984100000","1984年度","45341","宮崎県 三股町","","10985","2971"
"1984100000","1984年度","45361","宮崎県 高原町","","8558","4105"
"1984100000","1984年度","45382","宮崎県 国富町","","13043","5268"
"1984100000","1984年度","45383","宮崎県 綾町","","9529","1975"
"1984100000","1984年度","45401","宮崎県 高鍋町","","4353","3453"
"1984100000","1984年度","45402","宮崎県 新富町","","6094","4859"
"1984100000","1984年度","45403","宮崎県 西米良村","","27185","1197"
"1984100000","1984年度","45404","宮崎県 木城町","","14542","2459"
"1984100000","1984年度","45405","宮崎県 川南町","","8981","5667"
"1984100000","1984年度","45406","宮崎県 都農町","","10266","3931"
"1984100000","1984年度","45421","宮崎県 門川町","","11944","1858"
"1984100000","1984年度","45429","宮崎県 諸塚村","","18803","1019"
"1984100000","1984年度","45430","宮崎県 椎葉村","","53729","2624"
"1984100000","1984年度","45441","宮崎県 高千穂町","","23739","2767"
"1984100000","1984年度","45442","宮崎県 日之影町","","27774","2166"
"1984100000","1984年度","45443","宮崎県 五ヶ瀬町","","17135","1692"
"1984100000","1984年度","46201","鹿児島県 鹿児島市","","28830","15199"
"1984100000","1984年度","46203","鹿児島県 鹿屋市","","23457","11960"
"1984100000","1984年度","46204","鹿児島県 枕崎市","","7462","4231"
"1984100000","1984年度","46206","鹿児島県 阿久根市","","13589","5844"
"1984100000","1984年度","46208","鹿児島県 出水市","","22853","6453"
"1984100000","1984年度","46210","鹿児島県 指宿市","","7826","3860"
"1984100000","1984年度","46213","鹿児島県 西之表市","","20735","7972"
"1984100000","1984年度","46214","鹿児島県 垂水市","","16261","4043"
"1984100000","1984年度","46303","鹿児島県 三島村","","3161","368"
"1984100000","1984年度","46304","鹿児島県 十島村","","8754","1030"
"1984100000","1984年度","46404","鹿児島県 長島町","","4508","2128"
"1984100000","1984年度","46468","鹿児島県 大崎町","","10024","6251"
"1984100000","1984年度","46482","鹿児島県 東串良町","","2569","2227"
"1984100000","1984年度","46501","鹿児島県 中種子町","","13841","7092"
"1984100000","1984年度","46502","鹿児島県 南種子町","","11021","4528"
"1984100000","1984年度","46523","鹿児島県 大和村","","9035","1297"
"1984100000","1984年度","46524","鹿児島県 宇検村","","10256","988"
"1984100000","1984年度","46525","鹿児島県 瀬戸内町","","23900","2819"
"1984100000","1984年度","46527","鹿児島県 龍郷町","","8349","1697"
"1984100000","1984年度","46529","鹿児島県 喜界町","","5571","4414"
"1984100000","1984年度","46530","鹿児島県 徳之島町","","10065","4444"
"1984100000","1984年度","46531","鹿児島県 天城町","","8480","4861"
"1984100000","1984年度","46532","鹿児島県 伊仙町","","6280","4297"
"1984100000","1984年度","46533","鹿児島県 和泊町","","4117","3847"
"1984100000","1984年度","46534","鹿児島県 知名町","","5337","4597"
"1984100000","1984年度","46535","鹿児島県 与論町","","2082","1971"
"1984100000","1984年度","47201","沖縄県 那覇市","","3798","3676"
"1984100000","1984年度","47205","沖縄県 宜野湾市","","1860","1705"
"1984100000","1984年度","47207","沖縄県 石垣市","","22702","11947"
"1984100000","1984年度","47208","沖縄県 浦添市","","1827","1644"
"1984100000","1984年度","47209","沖縄県 名護市","","21076","5723"
"1984100000","1984年度","47210","沖縄県 糸満市","","4496","3944"
"1984100000","1984年度","47211","沖縄県 沖縄市","","4873","3871"
"1984100000","1984年度","47301","沖縄県 国頭村","","19454","2611"
"1984100000","1984年度","47302","沖縄県 大宜味村","","6415","1392"
"1984100000","1984年度","47303","沖縄県 東村","","7838","1977"
"1984100000","1984年度","47306","沖縄県 今帰仁村","","3937","2455"
"1984100000","1984年度","47308","沖縄県 本部町","","5517","3120"
"1984100000","1984年度","47311","沖縄県 恩納村","","5096","1476"
"1984100000","1984年度","47313","沖縄県 宜野座村","","3066","1069"
"1984100000","1984年度","47314","沖縄県 金武町","","3777","1495"
"1984100000","1984年度","47315","沖縄県 伊江村","","2288","1736"
"1984100000","1984年度","47324","沖縄県 読谷村","","3448","2327"
"1984100000","1984年度","47325","沖縄県 嘉手納町","","1469","1177"
"1984100000","1984年度","47326","沖縄県 北谷町","","1321","1138"
"1984100000","1984年度","47327","沖縄県 北中城村","","1110","881"
"1984100000","1984年度","47328","沖縄県 中城村","","1527","1250"
"1984100000","1984年度","47329","沖縄県 西原町","","1540","1403"
"1984100000","1984年度","47348","沖縄県 与那原町","","402","327"
"1984100000","1984年度","47350","沖縄県 南風原町","","1088","930"
"1984100000","1984年度","47353","沖縄県 渡嘉敷村","","1910","205"
"1984100000","1984年度","47354","沖縄県 座間味村","","1687","257"
"1984100000","1984年度","47355","沖縄県 粟国村","","790","486"
"1984100000","1984年度","47356","沖縄県 渡名喜村","","379","78"
"1984100000","1984年度","47357","沖縄県 南大東村","","3074","2315"
"1984100000","1984年度","47358","沖縄県 北大東村","","1390","942"
"1984100000","1984年度","47359","沖縄県 伊平屋村","","2226","685"
"1984100000","1984年度","47360","沖縄県 伊是名村","","1541","867"
"1984100000","1984年度","47375","沖縄県 多良間村","","2256","1502"
"1984100000","1984年度","47381","沖縄県 竹富町","","32916","3906"
"1984100000","1984年度","47382","沖縄県 与那国町","","2852","1071"
"1983100000","1983年度","01100","北海道 札幌市","","111801","43052"
"1983100000","1983年度","01202","北海道 函館市","","34784","11547"
"1983100000","1983年度","01203","北海道 小樽市","","24463","8417"
"1983100000","1983年度","01204","北海道 旭川市","","74942","34810"
"1983100000","1983年度","01205","北海道 室蘭市","","8148","4832"
"1983100000","1983年度","01206","北海道 釧路市","","21878","11565"
"1983100000","1983年度","01207","北海道 帯広市","","61795","37429"
"1983100000","1983年度","01208","北海道 北見市","","42133","17789"
"1983100000","1983年度","01209","北海道 夕張市","","76166","9437"
"1983100000","1983年度","01210","北海道 岩見沢市","","20749","14071"
"1983100000","1983年度","01211","北海道 網走市","","47220","21277"
"1983100000","1983年度","01212","北海道 留萌市","","29237","4325"
"1983100000","1983年度","01213","北海道 苫小牧市","","56226","19501"
"1983100000","1983年度","01214","北海道 稚内市","","76925","30843"
"1983100000","1983年度","01215","北海道 美唄市","","27502","15484"
"1983100000","1983年度","01216","北海道 芦別市","","86913","13035"
"1983100000","1983年度","01217","北海道 江別市","","18883","16858"
"1983100000","1983年度","01218","北海道 赤平市","","13258","3967"
"1983100000","1983年度","01219","北海道 紋別市","","82672","16502"
"1983100000","1983年度","01220","北海道 士別市","","60083","22523"
"1983100000","1983年度","01221","北海道 名寄市","","31564","11921"
"1983100000","1983年度","01222","北海道 三笠市","","30594","5864"
"1983100000","1983年度","01223","北海道 根室市","","41739","19019"
"1983100000","1983年度","01224","北海道 千歳市","","59436","19781"
"1983100000","1983年度","01225","北海道 滝川市","","11634","10429"
"1983100000","1983年度","01226","北海道 砂川市","","7803","5008"
"1983100000","1983年度","01227","北海道 歌志内市","","5575","1258"
"1983100000","1983年度","01228","北海道 深川市","","53480","21452"
"1983100000","1983年度","01229","北海道 富良野市","","60163","19513"
"1983100000","1983年度","01230","北海道 登別市","","21360","4040"
"1983100000","1983年度","01231","北海道 恵庭市","","29471","10936"
"1983100000","1983年度","01233","北海道 伊達市","","16902","8548"
"1983100000","1983年度","01303","北海道 当別町","","42009","15427"
"1983100000","1983年度","01304","北海道 新篠津村","","7851","7644"
"1983100000","1983年度","01331","北海道 松前町","","29573","2957"
"1983100000","1983年度","01332","北海道 福島町","","18843","1685"
"1983100000","1983年度","01333","北海道 知内町","","19784","3797"
"1983100000","1983年度","01334","北海道 木古内町","","22309","2502"
"1983100000","1983年度","01337","北海道 七飯町","","21333","7789"
"1983100000","1983年度","01343","北海道 鹿部町","","11208","2727"
"1983100000","1983年度","01345","北海道 森町","","31326","6728"
"1983100000","1983年度","01346","北海道 八雲町","","73647","13959"
"1983100000","1983年度","01347","北海道 長万部町","","30766","6999"
"1983100000","1983年度","01361","北海道 江差町","","11014","2575"
"1983100000","1983年度","01362","北海道 上ノ国町","","54651","4377"
"1983100000","1983年度","01363","北海道 厚沢部町","","46478","8322"
"1983100000","1983年度","01364","北海道 乙部町","","16509","2541"
"1983100000","1983年度","01367","北海道 奥尻町","","14330","1217"
"1983100000","1983年度","01370","北海道 今金町","","56988","11667"
"1983100000","1983年度","01391","北海道 島牧村","","43812","5673"
"1983100000","1983年度","01392","北海道 寿都町","","9768","1241"
"1983100000","1983年度","01393","北海道 黒松内町","","34527","4439"
"1983100000","1983年度","01394","北海道 蘭越町","","45134","9090"
"1983100000","1983年度","01395","北海道 ニセコ町","","18883","4885"
"1983100000","1983年度","01396","北海道 真狩村","","12133","4390"
"1983100000","1983年度","01397","北海道 留寿都村","","12191","3886"
"1983100000","1983年度","01398","北海道 喜茂別町","","19015","3531"
"1983100000","1983年度","01399","北海道 京極町","","23239","4208"
"1983100000","1983年度","01400","北海道 倶知安町","","26046","7536"
"1983100000","1983年度","01401","北海道 共和町","","30276","8419"
"1983100000","1983年度","01402","北海道 岩内町","","7155","1852"
"1983100000","1983年度","01403","北海道 泊村","","8298","644"
"1983100000","1983年度","01404","北海道 神恵内村","","14836","1340"
"1983100000","1983年度","01405","北海道 積丹町","","23786","6199"
"1983100000","1983年度","01406","北海道 古平町","","18680","2209"
"1983100000","1983年度","01407","北海道 仁木町","","16763","3983"
"1983100000","1983年度","01408","北海道 余市町","","14153","4825"
"1983100000","1983年度","01409","北海道 赤井川村","","28059","4005"
"1983100000","1983年度","01423","北海道 南幌町","","7935","7783"
"1983100000","1983年度","01424","北海道 奈井江町","","8655","3947"
"1983100000","1983年度","01425","北海道 上砂川町","","4002","594"
"1983100000","1983年度","01427","北海道 由仁町","","13620","8484"
"1983100000","1983年度","01428","北海道 長沼町","","17007","14933"
"1983100000","1983年度","01429","北海道 栗山町","","20303","9378"
"1983100000","1983年度","01430","北海道 月形町","","15338","6103"
"1983100000","1983年度","01431","北海道 浦臼町","","10100","5162"
"1983100000","1983年度","01432","北海道 新十津川町","","49976","11463"
"1983100000","1983年度","01433","北海道 妹背牛町","","5001","5001"
"1983100000","1983年度","01434","北海道 秩父別町","","4693","4348"
"1983100000","1983年度","01436","北海道 雨竜町","","19141","6944"
"1983100000","1983年度","01437","北海道 北竜町","","15872","5422"
"1983100000","1983年度","01438","北海道 沼田町","","28717","8827"
"1983100000","1983年度","01439","（旧）北海道 幌加内町","","76713","14200"
"1983100000","1983年度","01452","北海道 鷹栖町","","13780","7472"
"1983100000","1983年度","01453","北海道 東神楽町","","6878","5239"
"1983100000","1983年度","01454","北海道 当麻町","","20629","6740"
"1983100000","1983年度","01455","北海道 比布町","","9104","4489"
"1983100000","1983年度","01456","北海道 愛別町","","24719","4136"
"1983100000","1983年度","01457","北海道 上川町","","105451","15619"
"1983100000","1983年度","01458","北海道 東川町","","24961","7312"
"1983100000","1983年度","01459","北海道 美瑛町","","67239","29579"
"1983100000","1983年度","01460","北海道 上富良野町","","23898","11428"
"1983100000","1983年度","01461","北海道 中富良野町","","10849","6525"
"1983100000","1983年度","01462","北海道 南富良野町","","66674","10160"
"1983100000","1983年度","01463","北海道 占冠村","","57114","4340"
"1983100000","1983年度","01464","北海道 和寒町","","22421","7736"
"1983100000","1983年度","01465","北海道 剣淵町","","13043","9262"
"1983100000","1983年度","01468","北海道 下川町","","64333","7893"
"1983100000","1983年度","01469","北海道 美深町","","67556","9130"
"1983100000","1983年度","01470","北海道 音威子府村","","27454","3537"
"1983100000","1983年度","01471","北海道 中川町","","59831","9605"
"1983100000","1983年度","01481","北海道 増毛町","","37328","4733"
"1983100000","1983年度","01482","北海道 小平町","","62717","7454"
"1983100000","1983年度","01483","北海道 苫前町","","45423","8148"
"1983100000","1983年度","01484","北海道 羽幌町","","47725","9761"
"1983100000","1983年度","01485","北海道 初山別村","","28190","5117"
"1983100000","1983年度","01486","北海道 遠別町","","59264","9294"
"1983100000","1983年度","01487","北海道 天塩町","","35484","15461"
"1983100000","1983年度","01488","（旧）北海道 幌延町","","57554","15906"
"1983100000","1983年度","01511","北海道 猿払村","","58848","12313"
"1983100000","1983年度","01512","北海道 浜頓別町","","40189","9489"
"1983100000","1983年度","01513","北海道 中頓別町","","39849","6755"
"1983100000","1983年度","01514","北海道 枝幸町","","50953","12019"
"1983100000","1983年度","01516","北海道 豊富町","","52447","18358"
"1983100000","1983年度","01517","北海道 礼文町","","8197","2730"
"1983100000","1983年度","01518","北海道 利尻町","","7493","2350"
"1983100000","1983年度","01519","北海道 利尻富士町","","10789","3723"
"1983100000","1983年度","01543","北海道 美幌町","","43524","14960"
"1983100000","1983年度","01544","北海道 津別町","","72142","10508"
"1983100000","1983年度","01545","北海道 斜里町","","74248","30814"
"1983100000","1983年度","01546","北海道 清里町","","40369","12387"
"1983100000","1983年度","01547","北海道 小清水町","","28329","13427"
"1983100000","1983年度","01549","北海道 訓子府町","","19015","9180"
"1983100000","1983年度","01550","北海道 置戸町","","52873","8198"
"1983100000","1983年度","01552","北海道 佐呂間町","","40451","11416"
"1983100000","1983年度","01555","北海道 遠軽町","","20895","5646"
"1983100000","1983年度","01559","北海道 湧別町","","34288","8888"
"1983100000","1983年度","01560","北海道 滝上町","","76233","8558"
"1983100000","1983年度","01561","北海道 興部町","","36711","8136"
"1983100000","1983年度","01562","北海道 西興部村","","30880","3292"
"1983100000","1983年度","01563","北海道 雄武町","","63509","13964"
"1983100000","1983年度","01571","北海道 豊浦町","","23291","3150"
"1983100000","1983年度","01575","北海道 壮瞥町","","20317","2928"
"1983100000","1983年度","01578","北海道 白老町","","42428","5093"
"1983100000","1983年度","01581","北海道 厚真町","","40609","9682"
"1983100000","1983年度","01601","北海道 日高町","","56885","7905"
"1983100000","1983年度","01602","北海道 平取町","","74722","11645"
"1983100000","1983年度","01604","北海道 新冠町","","58698","14367"
"1983100000","1983年度","01607","北海道 浦河町","","69329","11853"
"1983100000","1983年度","01608","北海道 様似町","","36776","3237"
"1983100000","1983年度","01609","北海道 えりも町","","28767","4904"
"1983100000","1983年度","01631","北海道 音更町","","46703","30277"
"1983100000","1983年度","01632","北海道 士幌町","","25961","18711"
"1983100000","1983年度","01633","北海道 上士幌町","","69581","16556"
"1983100000","1983年度","01634","北海道 鹿追町","","39674","15266"
"1983100000","1983年度","01635","北海道 新得町","","106264","21122"
"1983100000","1983年度","01636","北海道 清水町","","40225","22355"
"1983100000","1983年度","01637","北海道 芽室町","","51287","28554"
"1983100000","1983年度","01638","北海道 中札内村","","29207","12375"
"1983100000","1983年度","01639","北海道 更別村","","17548","13644"
"1983100000","1983年度","01641","北海道 大樹町","","81570","21570"
"1983100000","1983年度","01642","北海道 広尾町","","60886","13202"
"1983100000","1983年度","01643","北海道 幕別町","","33868","23717"
"1983100000","1983年度","01644","北海道 池田町","","37203","14098"
"1983100000","1983年度","01645","北海道 豊頃町","","53852","17991"
"1983100000","1983年度","01646","北海道 本別町","","39463","16821"
"1983100000","1983年度","01647","北海道 足寄町","","140069","21303"
"1983100000","1983年度","01648","北海道 陸別町","","61393","10045"
"1983100000","1983年度","01649","北海道 浦幌町","","72855","16748"
"1983100000","1983年度","01661","北海道 釧路町","","25412","4227"
"1983100000","1983年度","01662","北海道 厚岸町","","73915","18296"
"1983100000","1983年度","01663","北海道 浜中町","","42960","18498"
"1983100000","1983年度","01664","北海道 標茶町","","110745","36501"
"1983100000","1983年度","01665","北海道 弟子屈町","","77265","15617"
"1983100000","1983年度","01667","北海道 鶴居村","","57111","10910"
"1983100000","1983年度","01668","北海道 白糠町","","77014","9751"
"1983100000","1983年度","01691","北海道 別海町","","133398","86619"
"1983100000","1983年度","01692","北海道 中標津町","","68455","33303"
"1983100000","1983年度","01693","北海道 標津町","","62148","21642"
"1983100000","1983年度","01694","北海道 羅臼町","","40189","13150"
"1983100000","1983年度","02201","青森県 青森市","","69364","18535"
"1983100000","1983年度","02202","青森県 弘前市","","27341","20267"
"1983100000","1983年度","02203","青森県 八戸市","","21469","15357"
"1983100000","1983年度","02204","青森県 黒石市","","21632","6182"
"1983100000","1983年度","02205","青森県 五所川原市","","16753","10468"
"1983100000","1983年度","02206","青森県 十和田市","","31841","14206"
"1983100000","1983年度","02207","青森県 三沢市","","12076","8568"
"1983100000","1983年度","02208","青森県 むつ市","","24693","8368"
"1983100000","1983年度","02301","青森県 平内町","","21595","4524"
"1983100000","1983年度","02303","青森県 今別町","","12483","1772"
"1983100000","1983年度","02304","青森県 蓬田村","","8108","1999"
"1983100000","1983年度","02321","青森県 鰺ヶ沢町","","34022","7395"
"1983100000","1983年度","02323","青森県 深浦町","","31779","4427"
"1983100000","1983年度","02343","青森県 西目屋村","","24733","1839"
"1983100000","1983年度","02361","青森県 藤崎町","","2178","2178"
"1983100000","1983年度","02362","青森県 大鰐町","","16485","3346"
"1983100000","1983年度","02367","青森県 田舎館村","","2201","2200"
"1983100000","1983年度","02381","青森県 板柳町","","4280","4280"
"1983100000","1983年度","02384","青森県 鶴田町","","4612","4452"
"1983100000","1983年度","02401","青森県 野辺地町","","8266","1895"
"1983100000","1983年度","02402","青森県 七戸町","","13608","4600"
"1983100000","1983年度","02405","青森県 六戸町","","8291","5131"
"1983100000","1983年度","02406","青森県 横浜町","","12582","3601"
"1983100000","1983年度","02408","青森県 東北町","","20972","7155"
"1983100000","1983年度","02411","青森県 六ヶ所村","","25334","6914"
"1983100000","1983年度","02423","青森県 大間町","","5211","1284"
"1983100000","1983年度","02424","青森県 東通村","","29381","4652"
"1983100000","1983年度","02425","青森県 風間浦村","","6982","500"
"1983100000","1983年度","02426","青森県 佐井村","","13535","1517"
"1983100000","1983年度","02441","青森県 三戸町","","15177","4904"
"1983100000","1983年度","02442","青森県 五戸町","","12079","5398"
"1983100000","1983年度","02443","青森県 田子町","","24290","3276"
"1983100000","1983年度","02445","青森県 南部町","","2974","1336"
"1983100000","1983年度","02446","青森県 階上町","","9340","3374"
"1983100000","1983年度","02450","青森県 新郷村","","15239","3087"
"1983100000","1983年度","03201","岩手県 盛岡市","","39872","10097"
"1983100000","1983年度","03202","岩手県 宮古市","","33873","4607"
"1983100000","1983年度","03203","岩手県 大船渡市","","18635","3140"
"1983100000","1983年度","03205","岩手県 花巻市","","38473","15588"
"1983100000","1983年度","03206","岩手県 北上市","","14555","10172"
"1983100000","1983年度","03207","岩手県 久慈市","","32566","5576"
"1983100000","1983年度","03208","岩手県 遠野市","","66193","11374"
"1983100000","1983年度","03209","岩手県 一関市","","40752","14637"
"1983100000","1983年度","03210","岩手県 陸前高田市","","23172","4359"
"1983100000","1983年度","03211","岩手県 釜石市","","44457","5581"
"1983100000","1983年度","03213","岩手県 二戸市","","23817","6687"
"1983100000","1983年度","03301","岩手県 雫石町","","60801","14088"
"1983100000","1983年度","03302","岩手県 葛巻町","","43387","6045"
"1983100000","1983年度","03303","岩手県 岩手町","","36093","8652"
"1983100000","1983年度","03305","（旧）岩手県 滝沢村","","18102","8328"
"1983100000","1983年度","03321","岩手県 紫波町","","23832","9868"
"1983100000","1983年度","03322","岩手県 矢巾町","","6778","5104"
"1983100000","1983年度","03381","岩手県 金ケ崎町","","17961","11190"
"1983100000","1983年度","03402","岩手県 平泉町","","6375","3187"
"1983100000","1983年度","03422","（旧）岩手県 藤沢町","","12266","4443"
"1983100000","1983年度","03441","岩手県 住田町","","33595","3916"
"1983100000","1983年度","03461","岩手県 大槌町","","19975","2230"
"1983100000","1983年度","03482","岩手県 山田町","","26347","2432"
"1983100000","1983年度","03483","岩手県 岩泉町","","98902","6972"
"1983100000","1983年度","03484","岩手県 田野畑村","","15564","2138"
"1983100000","1983年度","03485","岩手県 普代村","","7124","956"
"1983100000","1983年度","03501","岩手県 軽米町","","24261","4655"
"1983100000","1983年度","03503","岩手県 野田村","","8048","1100"
"1983100000","1983年度","03506","岩手県 九戸村","","14160","3986"
"1983100000","1983年度","03524","岩手県 一戸町","","29858","8241"
"1983100000","1983年度","04202","宮城県 石巻市","","13854","6278"
"1983100000","1983年度","04203","宮城県 塩竈市","","1838","1551"
"1983100000","1983年度","04205","宮城県 気仙沼市","","18402","5176"
"1983100000","1983年度","04206","宮城県 白石市","","28594","9303"
"1983100000","1983年度","04207","宮城県 名取市","","10064","6642"
"1983100000","1983年度","04208","宮城県 角田市","","14764","8888"
"1983100000","1983年度","04209","宮城県 多賀城市","","1974","1901"
"1983100000","1983年度","04211","宮城県 岩沼市","","5931","4461"
"1983100000","1983年度","04301","宮城県 蔵王町","","15356","6199"
"1983100000","1983年度","04302","宮城県 七ヶ宿町","","26237","2979"
"1983100000","1983年度","04321","宮城県 大河原町","","2478","1734"
"1983100000","1983年度","04322","宮城県 村田町","","7677","3346"
"1983100000","1983年度","04323","宮城県 柴田町","","5373","3446"
"1983100000","1983年度","04324","宮城県 川崎町","","27098","6043"
"1983100000","1983年度","04341","宮城県 丸森町","","27418","8097"
"1983100000","1983年度","04361","宮城県 亘理町","","7240","5998"
"1983100000","1983年度","04362","宮城県 山元町","","6382","4157"
"1983100000","1983年度","04401","宮城県 松島町","","5413","2616"
"1983100000","1983年度","04404","宮城県 七ヶ浜町","","1326","1086"
"1983100000","1983年度","04406","宮城県 利府町","","4493","1748"
"1983100000","1983年度","04421","宮城県 大和町","","22570","5697"
"1983100000","1983年度","04422","宮城県 大郷町","","8266","4360"
"1983100000","1983年度","04423","（旧）宮城県 富谷町","","4953","2190"
"1983100000","1983年度","04424","宮城県 大衡村","","6043","2902"
"1983100000","1983年度","04444","宮城県 色麻町","","11032","4838"
"1983100000","1983年度","04501","宮城県 涌谷町","","8213","5890"
"1983100000","1983年度","04581","宮城県 女川町","","6656","976"
"1983100000","1983年度","05201","秋田県 秋田市","","45926","18322"
"1983100000","1983年度","05202","秋田県 能代市","","24532","12812"
"1983100000","1983年度","05203","秋田県 横手市","","11065","6486"
"1983100000","1983年度","05204","秋田県 大館市","","40102","10471"
"1983100000","1983年度","05206","秋田県 男鹿市","","19712","7854"
"1983100000","1983年度","05207","秋田県 湯沢市","","20043","6559"
"1983100000","1983年度","05209","秋田県 鹿角市","","70712","13917"
"1983100000","1983年度","05303","秋田県 小坂町","","17812","1719"
"1983100000","1983年度","05327","秋田県 上小阿仁村","","25748","1856"
"1983100000","1983年度","05346","秋田県 藤里町","","28232","3703"
"1983100000","1983年度","05361","秋田県 五城目町","","21494","3790"
"1983100000","1983年度","05363","秋田県 八郎潟町","","1562","1261"
"1983100000","1983年度","05366","秋田県 井川町","","4795","2134"
"1983100000","1983年度","05368","秋田県 大潟村","","16657","14936"
"1983100000","1983年度","05463","秋田県 羽後町","","23136","6891"
"1983100000","1983年度","05464","秋田県 東成瀬村","","20493","3152"
"1983100000","1983年度","06201","山形県 山形市","","38158","17136"
"1983100000","1983年度","06202","山形県 米沢市","","54889","13200"
"1983100000","1983年度","06203","山形県 鶴岡市","","23482","13173"
"1983100000","1983年度","06204","山形県 酒田市","","17500","15038"
"1983100000","1983年度","06205","山形県 新庄市","","22419","10049"
"1983100000","1983年度","06206","山形県 寒河江市","","14085","7177"
"1983100000","1983年度","06207","山形県 上山市","","24100","7281"
"1983100000","1983年度","06208","山形県 村山市","","19646","8417"
"1983100000","1983年度","06209","山形県 長井市","","21525","7668"
"1983100000","1983年度","06210","山形県 天童市","","11320","7481"
"1983100000","1983年度","06211","山形県 東根市","","20584","7260"
"1983100000","1983年度","06212","山形県 尾花沢市","","37496","11512"
"1983100000","1983年度","06213","山形県 南陽市","","16012","6438"
"1983100000","1983年度","06301","山形県 山辺町","","6095","2689"
"1983100000","1983年度","06302","山形県 中山町","","3173","2144"
"1983100000","1983年度","06321","山形県 河北町","","5137","3775"
"1983100000","1983年度","06322","山形県 西川町","","39390","6683"
"1983100000","1983年度","06323","山形県 朝日町","","19691","5378"
"1983100000","1983年度","06324","山形県 大江町","","15300","3292"
"1983100000","1983年度","06341","山形県 大石田町","","7840","3680"
"1983100000","1983年度","06361","山形県 金山町","","16154","3587"
"1983100000","1983年度","06362","山形県 最上町","","33010","5865"
"1983100000","1983年度","06363","山形県 舟形町","","11966","3645"
"1983100000","1983年度","06364","山形県 真室川町","","37462","5045"
"1983100000","1983年度","06365","山形県 大蔵村","","21188","3718"
"1983100000","1983年度","06366","山形県 鮭川村","","12213","4095"
"1983100000","1983年度","06367","山形県 戸沢村","","26155","4939"
"1983100000","1983年度","06381","山形県 高畠町","","18121","7874"
"1983100000","1983年度","06382","山形県 川西町","","16742","8912"
"1983100000","1983年度","06401","山形県 小国町","","73858","7675"
"1983100000","1983年度","06402","山形県 白鷹町","","15712","5631"
"1983100000","1983年度","06403","山形県 飯豊町","","32902","6066"
"1983100000","1983年度","06426","山形県 三川町","","3290","3290"
"1983100000","1983年度","06461","山形県 遊佐町","","20953","10138"
"1983100000","1983年度","07201","福島県 福島市","","74586","25424"
"1983100000","1983年度","07202","福島県 会津若松市","","28626","8394"
"1983100000","1983年度","07203","福島県 郡山市","","72942","32091"
"1983100000","1983年度","07204","福島県 いわき市","","122997","31759"
"1983100000","1983年度","07205","福島県 白河市","","11606","5623"
"1983100000","1983年度","07207","福島県 須賀川市","","15618","10637"
"1983100000","1983年度","07208","福島県 喜多方市","","15030","6970"
"1983100000","1983年度","07209","福島県 相馬市","","19746","8834"
"1983100000","1983年度","07210","福島県 二本松市","","13056","6711"
"1983100000","1983年度","07301","福島県 桑折町","","4309","2538"
"1983100000","1983年度","07303","福島県 国見町","","3733","2345"
"1983100000","1983年度","07308","福島県 川俣町","","12756","4615"
"1983100000","1983年度","07322","福島県 大玉村","","7934","2952"
"1983100000","1983年度","07342","福島県 鏡石町","","3136","2692"
"1983100000","1983年度","07344","福島県 天栄村","","22482","3376"
"1983100000","1983年度","07362","福島県 下郷町","","31696","4464"
"1983100000","1983年度","07364","福島県 檜枝岐村","","39183","4784"
"1983100000","1983年度","07367","福島県 只見町","","74711","17259"
"1983100000","1983年度","07402","福島県 北塩原村","","23489","2217"
"1983100000","1983年度","07405","福島県 西会津町","","29869","4618"
"1983100000","1983年度","07407","福島県 磐梯町","","5947","1735"
"1983100000","1983年度","07408","福島県 猪苗代町","","34533","7148"
"1983100000","1983年度","07421","福島県 会津坂下町","","9132","5965"
"1983100000","1983年度","07422","福島県 湯川村","","1681","1681"
"1983100000","1983年度","07423","福島県 柳津町","","17699","2296"
"1983100000","1983年度","07444","福島県 三島町","","8983","1068"
"1983100000","1983年度","07445","福島県 金山町","","29420","7825"
"1983100000","1983年度","07446","福島県 昭和村","","21049","2282"
"1983100000","1983年度","07461","福島県 西郷村","","19435","6786"
"1983100000","1983年度","07464","福島県 泉崎村","","3520","2167"
"1983100000","1983年度","07465","福島県 中島村","","1866","1507"
"1983100000","1983年度","07466","福島県 矢吹町","","6080","4776"
"1983100000","1983年度","07481","福島県 棚倉町","","15876","3896"
"1983100000","1983年度","07482","福島県 矢祭町","","11891","2407"
"1983100000","1983年度","07483","福島県 塙町","","21086","4002"
"1983100000","1983年度","07484","福島県 鮫川村","","13120","3211"
"1983100000","1983年度","07501","福島県 石川町","","11643","5700"
"1983100000","1983年度","07502","福島県 玉川村","","4662","2323"
"1983100000","1983年度","07503","福島県 平田村","","9377","3522"
"1983100000","1983年度","07504","福島県 浅川町","","3777","2125"
"1983100000","1983年度","07521","福島県 三春町","","7300","4390"
"1983100000","1983年度","07522","福島県 小野町","","12480","3563"
